scenario,component,year,med,p05,p17,p83,p95,unit,source,module,arm
ssp245,te,2013,1.1806766771126638,0.8521817468499291,1.009222938094746,1.3702331353376844,1.5232787467548257,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2014,1.3382083715093516,0.9638438625176813,1.1427768719063143,1.5558435752630324,1.7267009666742488,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2015,1.4886035136086235,1.0664784275475392,1.2707705355278547,1.7318653774414565,1.9255355311382052,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2016,1.636813821115731,1.1711484700105859,1.3905932545469275,1.9092399943803329,2.126262752634969,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2017,1.7847164814752063,1.2691368992856908,1.5129388683308522,2.0915002402418588,2.3260370703305036,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2018,1.9376774923910842,1.371010932382448,1.6376402632360993,2.2745365191312272,2.529902746272745,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2019,2.0899770721566737,1.485526515949679,1.767127010353125,2.456865003198915,2.7418952488870274,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2020,2.2518783152221853,1.6003010676492733,1.8958210570275154,2.6364010991977986,2.9389502726969066,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2021,2.411867927990459,1.7161241085858192,2.0287779354216378,2.826880850249711,3.153933705030747,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2022,2.576670511351344,1.8372405349699266,2.1662792275049623,3.0231269219834354,3.3928552147594173,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2023,2.7424435659084363,1.9532203033687725,2.3052399873693084,3.2239535442466063,3.629490329175494,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2024,2.9131843829788733,2.0746772658687846,2.4441337431933396,3.4367203072854684,3.8502609866078066,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2025,3.0823889079746674,2.1879836738452965,2.5799744566988605,3.6438704260184016,4.066866112220049,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2026,3.247310107381155,2.3013508822524793,2.718381009428806,3.843934981290855,4.304393652344477,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2027,3.409181567510542,2.4077120225960655,2.856146948953451,4.031716141364201,4.546367295741054,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2028,3.569321886701786,2.513325229185102,2.988984307506944,4.233535918867204,4.76475371006664,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2029,3.732221022625642,2.617891896404061,3.121848008955767,4.437375035043133,4.974791837677627,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2030,3.8962590995250834,2.723127428048452,3.255481595369448,4.6312111345094324,5.1907004033637625,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2031,4.06428810302489,2.8340495894600215,3.390116588715154,4.843794674561954,5.4319270962606225,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2032,4.232057152113232,2.950853139648794,3.530871105777247,5.058471110970331,5.6744502149585925,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2033,4.4049787733340535,3.0714222685183863,3.6663712886206716,5.264667613986606,5.908529598744712,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2034,4.5830725876044465,3.189877174222915,3.8089278075379616,5.47984453815584,6.16621248127187,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2035,4.7727417412552136,3.3144519933986767,3.960919187355954,5.703383445465312,6.431464493745418,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2036,4.963633969666172,3.446041804430308,4.116442338629369,5.939519375229777,6.691945889601739,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2037,5.15292236706847,3.577094751273467,4.270987295006419,6.168335659317308,6.972434792627898,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2038,5.335872972124374,3.7063642507631145,4.411474711603827,6.403107658505824,7.252217354938582,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2039,5.518174712870241,3.81330729773358,4.562206338276562,6.64248296443944,7.531259794762054,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2040,5.699185004347296,3.927279809877184,4.711332952563766,6.870845170338431,7.806037395842167,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2041,5.87597288402465,4.034292456882672,4.850053116799808,7.087018416302185,8.07049977510383,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2042,6.05979830576284,4.1557929795520545,4.995952790046369,7.317554263792338,8.35091018132463,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2043,6.250496146406835,4.2811636427390365,5.141073350926182,7.545356793653319,8.627757679461713,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2044,6.438126543674686,4.407422182037378,5.288782264141491,7.777030289044941,8.908775184292644,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2045,6.628946822519213,4.53336076080963,5.436134784231861,8.015944881650297,9.195979159093566,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2046,6.824576553852858,4.6730312302778,5.588524704756434,8.264405414808325,9.48880747932387,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2047,7.021879956631118,4.815688636769718,5.745662100190736,8.516217243275367,9.785434588056974,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2048,7.230227265722466,4.958869753114483,5.906393849359747,8.756253834080157,10.083745420614198,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2049,7.43998678533855,5.085493033854398,6.047523101618174,8.995109962624992,10.38056863149824,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2050,7.630966304115889,5.221281756362097,6.188491433191763,9.235956193995682,10.674893600500294,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2051,7.818477083701591,5.355279401913548,6.336113568288065,9.481974256771622,10.966577792681399,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2052,7.997417869757244,5.484737180731433,6.474093363681501,9.720106134405222,11.259142780108222,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2053,8.17858617903191,5.605892159303706,6.6125607734653675,9.963265445798271,11.557021021007934,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2054,8.361095574902297,5.721828558481762,6.754090669639113,10.209636015017276,11.852448195694752,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2055,8.538908658641834,5.839340260097531,6.907911306521316,10.451875160399474,12.158402028750828,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2056,8.72660235106921,5.960383819726986,7.066431641294285,10.686742754154201,12.474281118409998,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2057,8.903727627396336,6.081734893916354,7.224299947511784,10.938155572732162,12.794037943518743,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2058,9.103936325718484,6.2019845516026475,7.3531240592587555,11.215972461511827,13.114136899637606,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2059,9.308604438020705,6.321677623952866,7.494587486074481,11.481300309884384,13.431634159963162,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2060,9.51953797729515,6.438233941496142,7.638494888863442,11.730529233070646,13.735629058194137,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2061,9.719704372453812,6.551027913762853,7.77305534911669,11.967288352790355,14.029825705883049,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2062,9.908513479645904,6.661239500733343,7.900228085577629,12.217922502124136,14.320316396120475,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2063,10.09558289652657,6.770471650290332,8.031751124682199,12.463875251672016,14.609788555389455,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2064,10.287934042503746,6.879676663858249,8.167299856153399,12.701287472054998,14.90585798339393,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2065,10.472678569651013,6.989644331145262,8.307014915753088,12.945416462167104,15.221484155066728,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2066,10.660868975966189,7.1028445041899,8.454335704467113,13.191102589508786,15.548815239655795,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2067,10.859218490696396,7.219537642047556,8.603183752726451,13.451399795236862,15.889966463913114,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2068,11.066533020406517,7.337405016334461,8.765714085506865,13.709606367524561,16.235116967049166,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2069,11.262777272857408,7.453415669890224,8.920345605682542,13.969141766882695,16.580282985798036,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2070,11.43671411970666,7.5656672303994705,9.061609265246842,14.234556006559519,16.920063753408986,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2071,11.606184860567247,7.679843296690345,9.202673287862584,14.49675730387913,17.234349469033504,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2072,11.79074757141187,7.802565883432019,9.346604563791265,14.750156889353883,17.54685553711665,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2073,11.958749401972884,7.924381869955437,9.489043174644369,15.020241960250711,17.85921854491993,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2074,12.144581644333856,8.030645999776361,9.627086213168441,15.279335430559488,18.17073282799666,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2075,12.3392737522292,8.136431161845776,9.761343492708209,15.523086395309825,18.48207599372437,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2076,12.520590098829954,8.242175203777762,9.895174124331287,15.740663850581326,18.793592737571824,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2077,12.6979543073178,8.348900077373841,10.029665451959191,15.958026579851053,19.09126651553658,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2078,12.861096351483413,8.45835376879836,10.166675967588574,16.195117842002265,19.408363738551692,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2079,13.040804060862786,8.570677991520535,10.297152430335615,16.458148443179553,19.679407676381633,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2080,13.220054246624173,8.684418369723305,10.424437697039881,16.72476543976385,19.949530394064716,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2081,13.406015958625552,8.79734524541759,10.570481484459075,16.99154664243484,20.264045427089535,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2082,13.593314941252146,8.908367481626964,10.713812802003336,17.25846349574965,20.598864277501896,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2083,13.7675779068024,9.022974418194092,10.859401578639737,17.5238176082482,20.91178996791245,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2084,13.949678931420951,9.12782327966197,10.995428373066828,17.783883738217778,21.207604663311976,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2085,14.14515868367212,9.223772352217866,11.126249209201957,18.03913076064861,21.499048384644755,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2086,14.324486172405898,9.323001685717612,11.255372139765862,18.25804597876063,21.78679318559149,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2087,14.485126961043607,9.422421784940703,11.393786546842682,18.49806431535037,22.097316801033685,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2088,14.638615280719518,9.52264124928229,11.526762428089826,18.737781742198045,22.421497766778522,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2089,14.804051394021947,9.625038397846833,11.633012240707663,18.97336974777106,22.742868692973282,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2090,14.984801693400764,9.730853575678518,11.764260381632457,19.213370583824233,23.04288547491573,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2091,15.148858548205997,9.838246408837504,11.8983786829773,19.45635861349009,23.344289138099,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2092,15.308262253587074,9.91940341960681,12.016716302253847,19.680711341955146,23.658941850338973,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2093,15.46527773935931,10.019596270554612,12.144613066013934,19.90198703932888,23.952996016831342,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2094,15.622752061750825,10.115232440632875,12.265704501520801,20.153817261714437,24.256839664791798,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2095,15.801774586483912,10.206033347831356,12.373440501938415,20.373154763266406,24.547210077868876,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2096,15.967519255491801,10.301750301959405,12.481282455644768,20.57153723607237,24.805752083940973,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2097,16.11589558750193,10.39818598196716,12.584521937850429,20.78725871979293,25.077820222928263,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2098,16.28523624513992,10.486104872367426,12.68093650304322,20.989354949972476,25.34675401075151,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2099,16.460550261358716,10.554033446143814,12.777351410462458,21.185613668709767,25.615295300307693,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2100,16.622682960777176,10.63199219388718,12.877414445578905,21.401419461764725,25.887163183413133,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2101,16.783154806721793,10.720377581619228,12.983217523759583,21.637691243665163,26.19638848202626,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2102,16.93858973049681,10.806284457195694,13.087853355527807,21.87316707551382,26.51761440037847,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2103,17.084624273817703,10.883465471974809,13.189958540172347,22.10515772322633,26.843137588530585,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2104,17.227558286660155,10.958030994086934,13.288319311673629,22.327509417036367,27.166046993268957,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2105,17.366164666429373,11.029012774547436,13.378720353871522,22.539229345788925,27.479232715707678,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2106,17.501383243979337,11.097354971971559,13.466371356245475,22.74557588382604,27.761603662739844,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2107,17.637516047221553,11.164236447499292,13.552469259534984,22.960643953534536,28.05887971836928,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2108,17.776377224543275,11.228143191014892,13.639969655946803,23.176638995088112,28.360551591924892,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2109,17.91651144789836,11.292506133542574,13.737256824769506,23.393209764850685,28.66326753271441,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2110,18.05052949992546,11.35900350487007,13.85209260890091,23.612025367085412,28.96927329515848,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2111,18.201127340950706,11.429671270058666,13.969496692632802,23.83588375936813,29.281899417375516,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2112,18.355613869689805,11.501117236206829,14.083330654302245,24.061085235988187,29.594931984502992,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2113,18.513227561810076,11.570758443817036,14.162968991981293,24.28434815018525,29.905536666525887,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2114,18.666784981089627,11.649866401155178,14.237897988260908,24.500646181675652,30.21071347353368,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2115,18.817046773819218,11.728767806110575,14.321438670929664,24.71125242627064,30.486455922845423,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2116,18.964512828939114,11.80467108266893,14.4175184331419,24.900024748018133,30.755342723346484,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2117,19.109577522901475,11.879371723013397,14.514672952384414,25.081916803482915,31.021365092975895,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2118,19.25276721380142,11.953723052834885,14.611210547811798,25.280080908784633,31.285809860544415,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2119,19.379335450844003,12.028285695369252,14.707688128775258,25.48823661607219,31.549565890996686,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2120,19.50844913541936,12.104730093395467,14.805482307327273,25.69769683383193,31.81478448250957,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2121,19.637914321337817,12.184232789496736,14.905659831201339,25.90377053457669,32.08332813957397,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2122,19.778252204888467,12.264192713982903,15.008101321065164,26.103531349781385,32.355406583023864,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2123,19.90401393600627,12.321031170766888,15.108975664842655,26.32154415635899,32.64713795103251,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2124,20.02846348327711,12.375987642984333,15.207892332914417,26.540198032292423,32.946408683212,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2125,20.14831211081518,12.428550212899681,15.304513700644137,26.75383326236826,33.24310774277769,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2126,20.26394073570903,12.489512508053888,15.39814290361449,26.965776641454873,33.536231740609146,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2127,20.391853615838897,12.558689942470005,15.4899034097504,27.173154462671093,33.75998384618067,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2128,20.49476789944084,12.627330555758851,15.56040650656121,27.35386204272885,33.976814687594405,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2129,20.588446158692584,12.696714408528408,15.631287750358046,27.545888329958316,34.26746696448344,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2130,20.70008323224238,12.768544971379777,15.705202978225117,27.741669636541566,34.56334753360368,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2131,20.832490765183675,12.844737496740091,15.786371779949093,27.946955322929732,34.8665943353342,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2132,20.955468587190552,12.922687915346057,15.870408628130503,28.15704321391162,35.17352187488646,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2133,21.08595899043947,13.000847474176094,15.953413393852058,28.36592936948874,35.47985400669163,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2134,21.214991514528037,13.07725582995271,16.033009929338746,28.571348609318953,35.78225348451462,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2135,21.342880367977592,13.150022518805704,16.11616520520329,28.779300078731957,36.07930050329445,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2136,21.466320240200837,13.219285814586923,16.196979547980558,28.997294518803404,36.370869372663904,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2137,21.58772898188994,13.287183312031592,16.275955137344795,29.213257170107937,36.65995582889326,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2138,21.71113648859316,13.355010231294651,16.35477642627018,29.428634808678076,36.94177886320517,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2139,21.83425406953128,13.423394605356618,16.433598242045925,29.641392699538805,37.20365059190689,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2140,21.95777454544534,13.502413419530141,16.51328224588361,29.83512888109639,37.46593549739085,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2141,22.083399264294528,13.586786893121179,16.594870671242365,30.014647526532595,37.730563697842136,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2142,22.211699001853198,13.677219073782783,16.673194937029177,30.197111200904093,37.998305837683986,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2143,22.355686968542827,13.76891428111731,16.75300455203595,30.380368134903435,38.266172782857744,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2144,22.50079992559813,13.859559039237372,16.832436227467653,30.563090058986326,38.53317777658369,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2145,22.644968766360698,13.9442307018285,16.91064011123229,30.744729908994653,38.79937047522552,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2146,22.786828792607935,14.013222437832205,16.98455350141253,30.92308683937516,39.06295867968735,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2147,22.903528948916485,14.077849915862263,17.05608850896062,31.099482996214995,39.324932192566926,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2148,23.01354451884304,14.131593107508278,17.1257625742811,31.27392373889116,39.58568672636357,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2149,23.121874675983882,14.183542686703671,17.193490248389768,31.44468797289404,39.84509888217798,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2150,23.229502258212214,14.235223538441547,17.260745168805585,31.61477581978035,40.10402319707061,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2151,23.3291546347113,14.287508152214205,17.338837729858216,31.784854947983536,40.3629873540023,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2152,23.44653712280268,14.343483734455264,17.419439543907252,31.957245173646925,40.623780714051115,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2153,23.57490158230613,14.407127641375107,17.50690481839112,32.13500089162929,40.88881947016451,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2154,23.70611927727411,14.477289085085081,17.600124107312755,32.32099694332348,41.157708846358574,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2155,23.834877446776403,14.547074348467545,17.692664781937623,32.51535922256837,41.42664561699621,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2156,23.961495710677543,14.613082401117556,17.790951556156383,32.72676422951807,41.69352811201235,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2157,24.085386364725824,14.68101654915012,17.88632672868864,32.9249499753688,41.95755100894415,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2158,24.212693188521012,14.746941486512778,17.977845481124987,33.11119525178103,42.21773964919075,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2159,24.336889969988604,14.810511804197324,18.06649139720836,33.29063236322089,42.474573939352254,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2160,24.45963436078575,14.873049399136843,18.1541342743987,33.46722394885901,42.7295939218106,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2161,24.58272187117185,14.935945997073963,18.242622201490157,33.643740538000635,42.98458644917697,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2162,24.68824873035656,15.000768173353702,18.333920762929626,33.82025459126676,43.24169615400102,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2163,24.797522853991698,15.069124879264429,18.429946153059554,33.999276463730936,43.50325289338714,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2164,24.920792628238168,15.140959115966655,18.518680393198533,34.18186921552216,43.7695727557717,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2165,25.049420939801905,15.211923315142908,18.60270070480256,34.37000675870608,44.03541546579866,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2166,25.17594874081054,15.281144588384777,18.684052021413272,34.583188716776235,44.29940361824311,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2167,25.29818908772745,15.347170434697988,18.75995331879887,34.78980351031194,44.559520828301885,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2168,25.415025082912024,15.409409078034736,18.829130981871252,34.97473677299759,44.81460618774424,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2169,25.528929476185912,15.469785173819803,18.894819104628667,35.15134517053221,45.07395670385693,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2170,25.64147847343934,15.529458411533092,18.96577638607194,35.32073173339141,45.348050038636444,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2171,25.753918648306954,15.57874466528432,19.043592568802758,35.489630310120624,45.62214593546177,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2172,25.867867744423986,15.619576986131527,19.123779539297647,35.66304098844725,45.89825255092923,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2173,25.98597482326478,15.664766701066698,19.209183262120668,35.84370500028408,46.17965493990897,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2174,26.107517310588754,15.713438075972691,19.2984159173263,36.030732333088125,46.465687174558774,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2175,26.230624735614295,15.763597037424892,19.38975076475269,36.22049789751997,46.754173335516185,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2176,26.353307988069837,15.813421211527965,19.4806703017063,36.4102709830533,47.04281953315383,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2177,26.458158797109775,15.860370595167733,19.567726122831754,36.5937224817226,47.32826572834576,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2178,26.55690269989614,15.903257363682108,19.641054898777583,36.75883798898105,47.608774507459486,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2179,26.65225768180071,15.943300023036805,19.70910086636853,36.90450346326864,47.88573276047462,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2180,26.76572833199943,15.981396577180387,19.774939153563363,37.04630409557137,48.16027594814069,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2181,26.877910167517555,16.01874869822531,19.839305784520715,37.193460283893884,48.43320369228184,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2182,26.9893465276749,16.07359331027454,19.902846299811625,37.37256733884069,48.705268387543676,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2183,27.100487201728825,16.12863394949297,19.966111020006732,37.55157085351312,48.977104620163665,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2184,27.212210022309616,16.184587202748816,20.0301484366068,37.731763243523886,49.24991332923601,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
ssp245,te,2185,27.31373372282365,16.242409007014686,20.09638217521994,37.91491435395653,49.52534628093469,cm rel 1995-2014,MAGICC-SLR,Nauels2025,control
