scenario,year,med,p05,p17,p83,p95,unit,source
vvM,2034,1.5692089987923783,1.2593912634354378,1.3859005450816682,1.7815572114117415,1.9348173191753013,K rel 1850-1900,MAGICC-SLR
vvM,2035,1.5953294260763857,1.2789066306228916,1.4065376844851283,1.8106547069469898,1.9716916922197292,K rel 1850-1900,MAGICC-SLR
vvM,2036,1.6223926299473022,1.2974709857822622,1.4272984561861635,1.8419790088554768,2.013258149266546,K rel 1850-1900,MAGICC-SLR
vvM,2037,1.6461083637667542,1.3140782672012987,1.4460276112010657,1.8717726253335887,2.0508973980346408,K rel 1850-1900,MAGICC-SLR
vvM,2038,1.6704757256491547,1.3309246429683248,1.4647854896220818,1.9018017530039861,2.0873057011858047,K rel 1850-1900,MAGICC-SLR
vvM,2039,1.6928117306653945,1.3462433272997627,1.4813196024501012,1.9310479002155387,2.1197867680803624,K rel 1850-1900,MAGICC-SLR
vvM,2040,1.7131905765648172,1.3637249086850336,1.4964179461979836,1.9587121543041266,2.1493810777606295,K rel 1850-1900,MAGICC-SLR
vvM,2041,1.7302495399543123,1.3730135812077957,1.5088816497050095,1.9791979273240958,2.1759695035965994,K rel 1850-1900,MAGICC-SLR
vvM,2042,1.7484235040123326,1.3844140215739116,1.5247059705195372,2.0004012601756602,2.202565176115001,K rel 1850-1900,MAGICC-SLR
vvM,2043,1.7673101388384622,1.4012183995883254,1.5413392522979175,2.023728468916443,2.2329243181548364,K rel 1850-1900,MAGICC-SLR
vvM,2044,1.7894963751259205,1.4178233365272943,1.5589446332742039,2.049391759198933,2.266878988671894,K rel 1850-1900,MAGICC-SLR
vvM,2045,1.8147924355289524,1.4370787035705193,1.5820686921225433,2.080061847341491,2.3013805929438913,K rel 1850-1900,MAGICC-SLR
vvM,2046,1.8433358449207824,1.4570846269211766,1.6042501550536212,2.1162087304154085,2.338857054226029,K rel 1850-1900,MAGICC-SLR
vvM,2047,1.87201311871681,1.477636618422553,1.625298552073356,2.152229065426499,2.3772416062862938,K rel 1850-1900,MAGICC-SLR
vvM,2048,1.8985893375764662,1.4966397807314018,1.6484651160228536,2.1856211457504675,2.41443379905867,K rel 1850-1900,MAGICC-SLR
vvM,2049,1.9223420024692146,1.5127550192858314,1.6676708243352594,2.2126978639299746,2.447874950522309,K rel 1850-1900,MAGICC-SLR
vvM,2050,1.9397238053125991,1.526270877161499,1.6836161235509572,2.2361269822954486,2.4773896033785237,K rel 1850-1900,MAGICC-SLR
vvM,2051,1.955487441749296,1.5382323591540763,1.6988518995666602,2.2588354628901026,2.5020795498219885,K rel 1850-1900,MAGICC-SLR
vvM,2052,1.969610032260225,1.5448299595728952,1.7132249192716749,2.27977406217869,2.526051863725968,K rel 1850-1900,MAGICC-SLR
vvM,2053,1.9841640016943203,1.555517922249947,1.7277145351584866,2.29784178054513,2.5493664357643078,K rel 1850-1900,MAGICC-SLR
vvM,2054,2.0030011704640716,1.5686599559645102,1.7423643280693815,2.317819435276856,2.578246495253207,K rel 1850-1900,MAGICC-SLR
vvM,2055,2.0250703531813254,1.582556841466659,1.7589837376749449,2.3425054949102724,2.6118110013752367,K rel 1850-1900,MAGICC-SLR
vvM,2056,2.0497337671725564,1.5992230263305276,1.7792750805245394,2.373425836843034,2.6465156383734683,K rel 1850-1900,MAGICC-SLR
vvM,2057,2.0722606068673883,1.6149384178223527,1.7999068587658666,2.4030804353114963,2.6810542127492725,K rel 1850-1900,MAGICC-SLR
vvM,2058,2.0946152844605517,1.6295140778497252,1.8173127580682156,2.4281190072744328,2.7174863033951993,K rel 1850-1900,MAGICC-SLR
vvM,2059,2.1148810591382468,1.6443350704731579,1.834352543801784,2.4505282102878536,2.7515060089789043,K rel 1850-1900,MAGICC-SLR
vvM,2060,2.1331706857759807,1.6570611728539584,1.8495506000730058,2.469927606330526,2.7803796520236257,K rel 1850-1900,MAGICC-SLR
vvM,2061,2.1487721448628667,1.6675461968928706,1.862593176722174,2.490740864753138,2.805784098538308,K rel 1850-1900,MAGICC-SLR
vvM,2062,2.1636479081925204,1.6776589944380025,1.8739286419815964,2.5119786426064614,2.830612538151256,K rel 1850-1900,MAGICC-SLR
vvM,2063,2.1782460238094883,1.6891482938228115,1.885543085416608,2.5336801218413108,2.8575447287676186,K rel 1850-1900,MAGICC-SLR
vvM,2064,2.1945656290167292,1.7026158788816836,1.8977556325547364,2.5561669400216362,2.8865662658347073,K rel 1850-1900,MAGICC-SLR
vvM,2065,2.2107115810529323,1.7172356073320245,1.9108730510791672,2.5798404443810665,2.915653388143494,K rel 1850-1900,MAGICC-SLR
vvM,2066,2.231902704905755,1.7347607291451201,1.9272450725359058,2.6060324819481937,2.9476600966549595,K rel 1850-1900,MAGICC-SLR
vvM,2067,2.257753171512805,1.7561715509963274,1.9460046285407606,2.636107866431805,2.982588034310556,K rel 1850-1900,MAGICC-SLR
vvM,2068,2.2825701122510442,1.7739845073837521,1.9636364340102996,2.6650475298075618,3.01789866284667,K rel 1850-1900,MAGICC-SLR
vvM,2069,2.3036942030650436,1.788530661985283,1.9793445710653748,2.690866628263714,3.051562632454464,K rel 1850-1900,MAGICC-SLR
vvM,2070,2.322340515959656,1.8023349303928689,1.9922135427759953,2.713922219112631,3.082425507107299,K rel 1850-1900,MAGICC-SLR
vvM,2071,2.337615997796434,1.8138579204493308,2.0030381078496937,2.7355413690311283,3.110265621699194,K rel 1850-1900,MAGICC-SLR
vvM,2072,2.3515667805033695,1.825072384923362,2.014123428366529,2.756272141444567,3.1368700102603357,K rel 1850-1900,MAGICC-SLR
vvM,2073,2.3671777066587607,1.8331282006458032,2.026388449759061,2.7770106538554127,3.1632510007957677,K rel 1850-1900,MAGICC-SLR
vvM,2074,2.3797532164693482,1.8405462047019703,2.038124313858235,2.7969171810274878,3.189162932956333,K rel 1850-1900,MAGICC-SLR
vvM,2075,2.3927962634743993,1.8486675934576775,2.049575123286024,2.8168309642015776,3.21509365773862,K rel 1850-1900,MAGICC-SLR
vvM,2076,2.409423837011993,1.8595966875142627,2.061365798950096,2.837131034219198,3.239381303249347,K rel 1850-1900,MAGICC-SLR
vvM,2077,2.427054333031033,1.8719650601173485,2.074467466669588,2.8588692293901277,3.2640448862915683,K rel 1850-1900,MAGICC-SLR
vvM,2078,2.4464556171028526,1.8858870474903078,2.090107793559337,2.884387572449302,3.291041062780266,K rel 1850-1900,MAGICC-SLR
vvM,2079,2.468518769395752,1.9008455296397753,2.107589897678308,2.9078958383447864,3.320076903372941,K rel 1850-1900,MAGICC-SLR
vvM,2080,2.4898540722387326,1.9157310853457095,2.1253836765649,2.9327731995263577,3.349537685253198,K rel 1850-1900,MAGICC-SLR
vvM,2081,2.5090941176987362,1.9294936592820244,2.140247589491949,2.956568268334806,3.381637434129494,K rel 1850-1900,MAGICC-SLR
vvM,2082,2.527162088564463,1.942362053398387,2.155038459140165,2.9786769465335547,3.41753381039599,K rel 1850-1900,MAGICC-SLR
vvM,2083,2.5435394800953643,1.9536686501537,2.166212862181449,2.9992749600694517,3.4455192602493394,K rel 1850-1900,MAGICC-SLR
vvM,2084,2.559426147840785,1.9622293744615429,2.1772295944706643,3.018529436198065,3.471741567859937,K rel 1850-1900,MAGICC-SLR
vvM,2085,2.574590553338399,1.968636839693842,2.1861731684489674,3.0360941256179044,3.496202962913474,K rel 1850-1900,MAGICC-SLR
vvM,2086,2.589447856819919,1.978034086273988,2.1951384807832204,3.0545335446022626,3.5198638153249013,K rel 1850-1900,MAGICC-SLR
vvM,2087,2.6043133258864994,1.9895609540834143,2.2061018884298185,3.074637610650086,3.5441405509412536,K rel 1850-1900,MAGICC-SLR
vvM,2088,2.618888378826534,2.001928727970644,2.2204777313183484,3.0940117118680037,3.569269221950907,K rel 1850-1900,MAGICC-SLR
vvM,2089,2.6361559753148014,2.0162474375747568,2.23657813657967,3.1147463241229185,3.6003217497801727,K rel 1850-1900,MAGICC-SLR
vvM,2090,2.656130547373378,2.0325168644104066,2.2533481970419404,3.138223862377246,3.639731390770466,K rel 1850-1900,MAGICC-SLR
vvM,2091,2.6770698372165116,2.0486975679964634,2.271286549042245,3.162949604749336,3.6809540701102685,K rel 1850-1900,MAGICC-SLR
vvM,2092,2.698698404543734,2.0646909800948947,2.2899398976876695,3.188959862726119,3.723444508256828,K rel 1850-1900,MAGICC-SLR
vvM,2093,2.718054261634628,2.0782009699094903,2.3056625374878643,3.21223729744508,3.7633290632116174,K rel 1850-1900,MAGICC-SLR
vvM,2094,2.7343130904415482,2.087541239374765,2.3185363517266975,3.2346697914980385,3.7869421563049253,K rel 1850-1900,MAGICC-SLR
vvM,2095,2.747800391865434,2.0926274499505304,2.3324898778320216,3.2550729130181146,3.8078590742562235,K rel 1850-1900,MAGICC-SLR
vvM,2096,2.7605071410686888,2.0963803826436758,2.3432186204505925,3.27078071405086,3.827062645841602,K rel 1850-1900,MAGICC-SLR
vvM,2097,2.7743189327439604,2.1014291560026788,2.3543608454492992,3.287305339924616,3.8465221419834066,K rel 1850-1900,MAGICC-SLR
vvM,2098,2.787237583324672,2.1090215170744315,2.3659979808972555,3.303047886231644,3.874463416947293,K rel 1850-1900,MAGICC-SLR
vvM,2099,2.8016500031272766,2.1219260119117562,2.3788399849039052,3.322224995254793,3.9056421909367094,K rel 1850-1900,MAGICC-SLR
vvM,2100,2.8185724243841883,2.1367796947106927,2.3939607295927394,3.344131104657626,3.9388001572733473,K rel 1850-1900,MAGICC-SLR
vvM,2101,2.8375537672770372,2.153286273432103,2.4124610731480667,3.36826770966011,3.974027962499422,K rel 1850-1900,MAGICC-SLR
vvM,2102,2.856078372187863,2.1684900795230035,2.4295450022474405,3.3907022931704405,4.008924359200519,K rel 1850-1900,MAGICC-SLR
vvM,2103,2.874935792042468,2.1830572926851155,2.4431816161554925,3.414313517003715,4.043111386748494,K rel 1850-1900,MAGICC-SLR
vvM,2104,2.893107486484965,2.19645794465465,2.454350906522401,3.4355366836777836,4.075776733664409,K rel 1850-1900,MAGICC-SLR
vvM,2105,2.9085864749693977,2.2082753678179334,2.465439272810475,3.454415407045496,4.101606165916449,K rel 1850-1900,MAGICC-SLR
vvM,2106,2.924138134364151,2.2137834570990496,2.4748950721326173,3.473199323146615,4.125737080484817,K rel 1850-1900,MAGICC-SLR
vvM,2107,2.9386904388972663,2.2189945410827305,2.4858111600652864,3.4916975533712713,4.149658826291669,K rel 1850-1900,MAGICC-SLR
vvM,2108,2.9532748152484354,2.2289484656398666,2.4972213169615363,3.5107895448948967,4.1740148388740295,K rel 1850-1900,MAGICC-SLR
vvM,2109,2.968968365473755,2.2413314862855325,2.508279998875805,3.5321128195770104,4.199293618027054,K rel 1850-1900,MAGICC-SLR
vvM,2110,2.986193531338956,2.256980811043808,2.521052944145863,3.5571379600601074,4.226325571447898,K rel 1850-1900,MAGICC-SLR
vvM,2111,3.007770044658005,2.278249997893737,2.5385930031094484,3.585806733382843,4.256539673780255,K rel 1850-1900,MAGICC-SLR
vvM,2112,3.0275293323051247,2.2970083502457395,2.554885570274889,3.610366495103147,4.2857840808794645,K rel 1850-1900,MAGICC-SLR
vvM,2113,3.046762813995443,2.3131664598183845,2.5692139339867475,3.6330969478441486,4.313261251193424,K rel 1850-1900,MAGICC-SLR
vvM,2114,3.0619525208230165,2.3241477600294647,2.580355507808784,3.6522889977555053,4.337589928483816,K rel 1850-1900,MAGICC-SLR
vvM,2115,3.0750350412153082,2.3340637290939834,2.5915804401073985,3.671814159249451,4.360650569633404,K rel 1850-1900,MAGICC-SLR
vvM,2116,3.0874448573165614,2.3419103464503244,2.601889903409106,3.6897457758440546,4.383543390445328,K rel 1850-1900,MAGICC-SLR
vvM,2117,3.1014426268630153,2.3494894480538617,2.611717063073364,3.7064796082723435,4.410415092135624,K rel 1850-1900,MAGICC-SLR
vvM,2118,3.1155476978839873,2.3573860641245155,2.62074311501125,3.7233219307690875,4.437403474285097,K rel 1850-1900,MAGICC-SLR
vvM,2119,3.1269190396470865,2.3651139953144957,2.6303240140433486,3.741068700714064,4.464862567146596,K rel 1850-1900,MAGICC-SLR
vvM,2120,3.1399557099272215,2.3754819701171637,2.6414900172537266,3.761652138390951,4.493907453057816,K rel 1850-1900,MAGICC-SLR
vvM,2121,3.155504150799138,2.38894508969554,2.6525880123320067,3.7857731096577725,4.524944104316378,K rel 1850-1900,MAGICC-SLR
vvM,2122,3.174459894773964,2.4045169042541885,2.664868855031566,3.8113565019468423,4.55742541428726,K rel 1850-1900,MAGICC-SLR
vvM,2123,3.1914387827822175,2.4158397820026867,2.67727962156785,3.8334799669435293,4.587375262483774,K rel 1850-1900,MAGICC-SLR
vvM,2124,3.2060585471321876,2.425698784662441,2.6888952454876676,3.8535378986343334,4.616150976341707,K rel 1850-1900,MAGICC-SLR
vvM,2125,3.216615287898075,2.43255363071717,2.6977566162788706,3.869556696729415,4.6399809625558435,K rel 1850-1900,MAGICC-SLR
vvM,2126,3.224521470377012,2.4370338891800016,2.7042550011943303,3.883198644407586,4.660991620170217,K rel 1850-1900,MAGICC-SLR
vvM,2127,3.2331579360986344,2.4415986342146563,2.7088629598449585,3.89657774750711,4.68160977110551,K rel 1850-1900,MAGICC-SLR
vvM,2128,3.2435433791942305,2.446671983771364,2.7139592165764617,3.9100470578404325,4.702310444355932,K rel 1850-1900,MAGICC-SLR
vvM,2129,3.2558284473909733,2.4531710833075926,2.720451448935156,3.9246160737847564,4.723204049682705,K rel 1850-1900,MAGICC-SLR
vvM,2130,3.270919418662367,2.4625477899965205,2.7297333511586404,3.9415782186297403,4.745991173465604,K rel 1850-1900,MAGICC-SLR
vvM,2131,3.2926402469741682,2.4763450254011783,2.7441765429243303,3.9649024495703484,4.7726391152253305,K rel 1850-1900,MAGICC-SLR
vvM,2132,3.3141093217169724,2.4874295398572626,2.757950995677143,3.9908260442364183,4.799281215020581,K rel 1850-1900,MAGICC-SLR
vvM,2133,3.3306962604440633,2.497352991430178,2.7700138146819597,4.013852964847125,4.824836714868502,K rel 1850-1900,MAGICC-SLR
vvM,2134,3.3446278504251534,2.5046506773732444,2.7789440593637162,4.0315770612704735,4.84801953469218,K rel 1850-1900,MAGICC-SLR
vvM,2135,3.3557642970699173,2.5094024403636666,2.787212398125408,4.04498443795979,4.8684101370545605,K rel 1850-1900,MAGICC-SLR
vvM,2136,3.3647837180622617,2.5122780063601966,2.7952580607015136,4.054347228195886,4.886494349231111,K rel 1850-1900,MAGICC-SLR
vvM,2137,3.374211257647431,2.5157491755414703,2.8024367953051557,4.0633583753051745,4.9043582604070375,K rel 1850-1900,MAGICC-SLR
vvM,2138,3.3842311695184004,2.519810572518009,2.805431701057614,4.073014846888373,4.922443048872741,K rel 1850-1900,MAGICC-SLR
vvM,2139,3.3957413505013583,2.524407357465656,2.8120089527325485,4.083442203036244,4.940347257637686,K rel 1850-1900,MAGICC-SLR
vvM,2140,3.408109342064223,2.529904645886062,2.8203964614139387,4.095260331891988,4.955747525940417,K rel 1850-1900,MAGICC-SLR
vvM,2141,3.4212812322231385,2.5373440513950536,2.8307797577042497,4.109973345474276,4.972729549016166,K rel 1850-1900,MAGICC-SLR
vvM,2142,3.4348507523214336,2.5463880266839385,2.842604590109829,4.129479566748536,4.99122655063775,K rel 1850-1900,MAGICC-SLR
vvM,2143,3.447780078158769,2.55595274380326,2.8533446269879805,4.14884754233144,5.011813038452922,K rel 1850-1900,MAGICC-SLR
vvM,2144,3.4614387354682057,2.5651545141624745,2.8636341753462844,4.167816967823134,5.03555606438783,K rel 1850-1900,MAGICC-SLR
vvM,2145,3.474057010697399,2.5736276037530645,2.872959535559561,4.185974603751154,5.058325883595615,K rel 1850-1900,MAGICC-SLR
vvM,2146,3.484281748358757,2.5805459842999143,2.880276659214293,4.201808090478463,5.079093663863487,K rel 1850-1900,MAGICC-SLR
vvM,2147,3.4925246359545117,2.5876468315882017,2.887990161926976,4.217229064882168,5.099429616195338,K rel 1850-1900,MAGICC-SLR
vvM,2148,3.499895394737904,2.5941583739441256,2.8952144003166294,4.231478350183904,5.119191589753713,K rel 1850-1900,MAGICC-SLR
vvM,2149,3.5088309309043293,2.600561206338321,2.9025501779061615,4.244896170080634,5.138618951495478,K rel 1850-1900,MAGICC-SLR
vvM,2150,3.517745376607664,2.60714734418322,2.9089109214140745,4.256465109296012,5.1582297246743725,K rel 1850-1900,MAGICC-SLR
vvM,2151,3.5272348524182204,2.6128309419334275,2.9152560203612903,4.268197463137047,5.178246725671593,K rel 1850-1900,MAGICC-SLR
vvM,2152,3.538325703694001,2.6196123689910418,2.922704752394432,4.282331948830575,5.1984670694314,K rel 1850-1900,MAGICC-SLR
vvM,2153,3.553089993363254,2.6286783677826837,2.9318278552362,4.300357034721301,5.220804752170841,K rel 1850-1900,MAGICC-SLR
vvM,2154,3.570197461334998,2.6386627979904795,2.9416606414153246,4.320210363244101,5.244528665456783,K rel 1850-1900,MAGICC-SLR
vvM,2155,3.584775998433666,2.6463914231898307,2.9500154260678233,4.337575340882643,5.266834706819049,K rel 1850-1900,MAGICC-SLR
vvM,2156,3.5979277970013315,2.6522658069175615,2.9570258917133554,4.353609578289001,5.287303112365571,K rel 1850-1900,MAGICC-SLR
vvM,2157,3.6094162684828595,2.656395880319671,2.962616251472472,4.367893163872239,5.305790382312785,K rel 1850-1900,MAGICC-SLR
vvM,2158,3.6191682994218537,2.658861324745044,2.966816716883691,4.379241355156466,5.32193493805746,K rel 1850-1900,MAGICC-SLR
vvM,2159,3.624498248677869,2.6606439845210548,2.9704167178378764,4.389134311141361,5.336658226613059,K rel 1850-1900,MAGICC-SLR
vvM,2160,3.6311288319079233,2.6627337350113573,2.974310761773869,4.399056837183258,5.349011956150894,K rel 1850-1900,MAGICC-SLR
vvM,2161,3.6392524991133763,2.665896362915051,2.979286692949995,4.410080357645358,5.360630983137826,K rel 1850-1900,MAGICC-SLR
vvM,2162,3.6491454290816847,2.6709602246233692,2.9879872929837616,4.421687464280725,5.376858074514649,K rel 1850-1900,MAGICC-SLR
vvM,2163,3.6626831133846425,2.67856049567322,3.000171299696945,4.435659340254551,5.3997362870646235,K rel 1850-1900,MAGICC-SLR
vvM,2164,3.677640947197907,2.687561006311029,3.0145193855148964,4.451807889505517,5.427396502112404,K rel 1850-1900,MAGICC-SLR
vvM,2165,3.689698176810768,2.693605288200685,3.024739406412605,4.46509112299008,5.447815325724802,K rel 1850-1900,MAGICC-SLR
vvM,2166,3.701402229620579,2.6988753193641295,3.0345790407787754,4.476575494376901,5.466820228579004,K rel 1850-1900,MAGICC-SLR
vvM,2167,3.7072120341302117,2.700956995785473,3.039801918323768,4.484035907809529,5.482535668002255,K rel 1850-1900,MAGICC-SLR
vvM,2168,3.7099030548758205,2.701586454072877,3.0414472305980955,4.488504117905397,5.490870603921785,K rel 1850-1900,MAGICC-SLR
vvM,2169,3.7132697303406967,2.702111613853425,3.0450252555668276,4.492198041608386,5.497215734260895,K rel 1850-1900,MAGICC-SLR
vvM,2170,3.719734964576731,2.7031139882134108,3.0492961708557766,4.496210238178842,5.504145980248961,K rel 1850-1900,MAGICC-SLR
vvM,2171,3.726020708628693,2.704880563831896,3.052079606210897,4.501164316252446,5.5127675016130695,K rel 1850-1900,MAGICC-SLR
vvM,2172,3.7335750925185307,2.70802754479371,3.056151687014897,4.51108032625862,5.524706657005189,K rel 1850-1900,MAGICC-SLR
vvM,2173,3.7434681634167895,2.7136137752831586,3.063110290294123,4.5249851834601404,5.5427291983928635,K rel 1850-1900,MAGICC-SLR
vvM,2174,3.754193139968382,2.7197220210636877,3.070841602569697,4.539938294858781,5.563482737937371,K rel 1850-1900,MAGICC-SLR
vvM,2175,3.7655627962689127,2.7257031806847243,3.078489811420303,4.560244719744234,5.584592667452178,K rel 1850-1900,MAGICC-SLR
vvM,2176,3.7759073596956885,2.730404956324038,3.0847532028144893,4.5823546433638604,5.604514294361553,K rel 1850-1900,MAGICC-SLR
vvM,2177,3.7841649740201904,2.732919963695935,3.088475852739685,4.599993221789592,5.628903512298823,K rel 1850-1900,MAGICC-SLR
vvM,2178,3.789751269687775,2.7335436714640764,3.089995228616056,4.612937436855783,5.648311459315182,K rel 1850-1900,MAGICC-SLR
vvM,2179,3.793227834490924,2.7338119413177915,3.090961079893367,4.623892969844308,5.660055910226975,K rel 1850-1900,MAGICC-SLR
vvM,2180,3.7967771325588107,2.733811707275053,3.09155504326694,4.63368441578567,5.670824276874709,K rel 1850-1900,MAGICC-SLR
vvM,2181,3.801178709513285,2.7340169635676594,3.092498360334776,4.6399520948736654,5.681370948158291,K rel 1850-1900,MAGICC-SLR
vvM,2182,3.8054878234831966,2.734394054999484,3.093817598833753,4.644073603667144,5.690844741103116,K rel 1850-1900,MAGICC-SLR
vvM,2183,3.810431302712498,2.7351630342248887,3.095652337661013,4.64802862951194,5.699661985083281,K rel 1850-1900,MAGICC-SLR
vvM,2184,3.815235260979602,2.736684518563169,3.098363932033352,4.652907550649562,5.709241527147314,K rel 1850-1900,MAGICC-SLR
vvM,2185,3.8202599534368016,2.739450305508901,3.1025573979589116,4.664240319842175,5.720247975917599,K rel 1850-1900,MAGICC-SLR
vvM,2186,3.8281724571081046,2.7444571645119398,3.1097854781536474,4.675817439514059,5.733865199171156,K rel 1850-1900,MAGICC-SLR
vvM,2187,3.8362740427672373,2.7486175809787494,3.116426205417458,4.684932511283653,5.747954923556605,K rel 1850-1900,MAGICC-SLR
vvM,2188,3.843817238252991,2.7522983132655425,3.1245949651967098,4.693390078826479,5.761692888797202,K rel 1850-1900,MAGICC-SLR
vvM,2189,3.8509655936911535,2.7556460059964767,3.1325568897198393,4.702616525913608,5.77705625899209,K rel 1850-1900,MAGICC-SLR
vvM,2190,3.8553175753183897,2.7564204931010776,3.1369108561828316,4.710724112864792,5.790773825817655,K rel 1850-1900,MAGICC-SLR
vvM,2191,3.8570363434695007,2.7556953647096876,3.1388450001752335,4.714931090658472,5.80281884995962,K rel 1850-1900,MAGICC-SLR
vvM,2192,3.857251228293562,2.755305002557677,3.139216162107841,4.7186283374123414,5.812834998139096,K rel 1850-1900,MAGICC-SLR
vvM,2193,3.8577289380461908,2.755682665642909,3.140117582466628,4.722714776643642,5.82137916319258,K rel 1850-1900,MAGICC-SLR
vvM,2194,3.8608423569118613,2.7566872297740486,3.1413268018350746,4.727190413460455,5.829999489104011,K rel 1850-1900,MAGICC-SLR
vvM,2195,3.8650750852803846,2.758879381067896,3.1428437988423474,4.7326344605635,5.839325156869423,K rel 1850-1900,MAGICC-SLR
vvM,2196,3.8725072966152565,2.763822641459942,3.1473186963026283,4.740513655692846,5.8516744973656465,K rel 1850-1900,MAGICC-SLR
vvM,2197,3.883378340647363,2.770621823971812,3.154332846836878,4.7502069667752185,5.866842330670762,K rel 1850-1900,MAGICC-SLR
vvM,2198,3.893404666176753,2.777262808860876,3.1638431419191084,4.759748502326124,5.882799269862374,K rel 1850-1900,MAGICC-SLR
vvM,2199,3.900363009980193,2.7805077956011672,3.1698180809730694,4.768766613688678,5.895433296994584,K rel 1850-1900,MAGICC-SLR
vvM,2200,3.904461259902213,2.781470008770914,3.1720112208076476,4.777159024992583,5.903776149577696,K rel 1850-1900,MAGICC-SLR
vvM,2201,3.904778801505289,2.780128265608812,3.1704850003685263,4.782407788836131,5.907789387892912,K rel 1850-1900,MAGICC-SLR
vvM,2202,3.9038988234510943,2.7787516528394445,3.1686130937833856,4.786686967768231,5.913972433743723,K rel 1850-1900,MAGICC-SLR
vvM,2203,3.9031771290626556,2.777776948149963,3.1679376466503113,4.791059214574637,5.920063396821263,K rel 1850-1900,MAGICC-SLR
vvM,2204,3.900967093407097,2.776421610585651,3.1666513319545775,4.794925150616058,5.925503552601446,K rel 1850-1900,MAGICC-SLR
vvM,2205,3.898733299278673,2.775470339428022,3.1658889343847276,4.798961988241304,5.930569501556947,K rel 1850-1900,MAGICC-SLR
vvM,2206,3.8968469987147873,2.7747246951299194,3.1654019692271906,4.8032417068523054,5.935438610140118,K rel 1850-1900,MAGICC-SLR
vvM,2207,3.8963867285695906,2.7750555502656953,3.166460996578067,4.8086298540544155,5.9410367087333835,K rel 1850-1900,MAGICC-SLR
vvM,2208,3.8990122036723234,2.777198453033359,3.168681954279122,4.816178877921146,5.9482798124752385,K rel 1850-1900,MAGICC-SLR
vvM,2209,3.9044378354225273,2.7791455403975087,3.1717758594786436,4.825591516292786,5.956957768822375,K rel 1850-1900,MAGICC-SLR
vvM,2210,3.9120620435372193,2.7812181399142824,3.175140324421675,4.835674567382249,5.966132271208278,K rel 1850-1900,MAGICC-SLR
vvM,2211,3.916680546433394,2.7822976045550263,3.1771061791700808,4.844540408863419,5.974281743601115,K rel 1850-1900,MAGICC-SLR
vvM,2212,3.919580294167,2.7828243505914774,3.1778592184439756,4.851895088358541,5.981196126309163,K rel 1850-1900,MAGICC-SLR
vvM,2213,3.9209015171231734,2.7828017379532697,3.1766627795358864,4.857022217315128,5.9862513261674595,K rel 1850-1900,MAGICC-SLR
vvM,2214,3.9214063854592527,2.782379683593814,3.1747737044909567,4.86088747749692,5.990209332886562,K rel 1850-1900,MAGICC-SLR
vvM,2215,3.920561014084671,2.7805934746091343,3.1713877455175714,4.862882718102282,5.99248947851396,K rel 1850-1900,MAGICC-SLR
vvM,2216,3.916821694037597,2.7786503240784763,3.1676337189273083,4.864013051672525,5.993885086479466,K rel 1850-1900,MAGICC-SLR
vvM,2217,3.9133870806289517,2.776712678511828,3.1649509300265906,4.866013772578206,5.995815875468374,K rel 1850-1900,MAGICC-SLR
vvM,2218,3.911488095951513,2.7757004608480558,3.163290341511972,4.869194622316316,5.998513756184405,K rel 1850-1900,MAGICC-SLR
vvM,2219,3.9122781733818663,2.776572647406852,3.1636418091242815,4.874518484744297,6.00281443175344,K rel 1850-1900,MAGICC-SLR
vvM,2220,3.9158846567913748,2.7795092345281307,3.167132063698875,4.882532696824488,6.009231452810791,K rel 1850-1900,MAGICC-SLR
vvM,2221,3.9208632138653003,2.782959416533139,3.17197076213813,4.891828381842838,6.016647387476545,K rel 1850-1900,MAGICC-SLR
vvM,2222,3.927029422274374,2.7882048294474644,3.178198521312901,4.902458589929599,6.025200797272888,K rel 1850-1900,MAGICC-SLR
vvM,2223,3.9303592222577217,2.7906133821692802,3.181065766748576,4.910347766970344,6.031517727169313,K rel 1850-1900,MAGICC-SLR
vvM,2224,3.9298645287507856,2.7906204236696364,3.1804861984146453,4.914093826284594,6.034454332557357,K rel 1850-1900,MAGICC-SLR
vvM,2225,3.927288266117949,2.7884342141434373,3.176963165727926,4.915335818949026,6.0353517628317706,K rel 1850-1900,MAGICC-SLR
vvM,2226,3.9232199318170777,2.785284974879714,3.170514222842242,4.914171485324845,6.034671892003401,K rel 1850-1900,MAGICC-SLR
vvM,2227,3.917182042614533,2.7829485122198703,3.164946581464975,4.9123832923104604,6.034072669864511,K rel 1850-1900,MAGICC-SLR
vvM,2228,3.9110986842617077,2.7807912806067234,3.1598190861956255,4.910985701550664,6.0319392736503,K rel 1850-1900,MAGICC-SLR
vvM,2229,3.9078893280747002,2.7802478058854043,3.1569759941680267,4.911467183157882,6.029944213984383,K rel 1850-1900,MAGICC-SLR
vvM,2230,3.9080165919733814,2.7819259464012696,3.157642218523389,4.9143367843362125,6.032817475168838,K rel 1850-1900,MAGICC-SLR
vvM,2231,3.9094016981977084,2.784136713282556,3.1595989854370896,4.914509225448961,6.038731176760666,K rel 1850-1900,MAGICC-SLR
vvM,2232,3.910591653205114,2.7854832185909557,3.160781631391733,4.9161200723900365,6.044452582332581,K rel 1850-1900,MAGICC-SLR
vvM,2233,3.911530770790942,2.7868197564383324,3.161848628588477,4.922277036192778,6.049966806782848,K rel 1850-1900,MAGICC-SLR
vvM,2234,3.91190827298937,2.7864938974029947,3.160563642809417,4.926262466052884,6.052584595513621,K rel 1850-1900,MAGICC-SLR
