lon,lat
83.625,3.125
85.625,3.125
87.625,3.125
89.625,3.125
91.625,3.125
93.625,3.125
95.625,3.125
100.125,3.125
104.125,3.125
106.125,3.125
108.125,3.125
110.125,3.125
112.125,3.125
118.625,3.125
120.625,3.125
122.625,3.125
124.625,3.125
126.625,3.125
128.625,3.125
130.625,3.125
132.625,3.125
134.625,3.125
136.625,3.125
138.625,3.125
140.625,3.125
142.625,3.125
144.625,3.125
146.625,3.125
148.625,3.125
150.625,3.125
152.625,3.125
154.625,3.125
156.625,3.125
158.625,3.125
160.625,3.125
162.625,3.125
164.625,3.125
166.625,3.125
168.625,3.125
170.625,3.125
172.625,3.125
174.625,3.125
176.625,3.125
178.625,3.125
-179.375,3.375
-177.375,3.375
-175.375,3.375
-173.375,3.375
-171.375,3.375
-169.375,3.375
-167.375,3.375
-165.375,3.375
-163.375,3.375
-161.375,3.375
-159.375,3.375
-157.375,3.375
-155.375,3.375
-153.375,3.375
-151.375,3.375
-149.375,3.375
-147.375,3.375
-145.375,3.375
-143.375,3.375
-141.375,3.375
-139.375,3.375
-137.375,3.375
-135.375,3.375
-133.375,3.375
-131.375,3.375
-129.375,3.375
-127.375,3.375
-125.375,3.375
-123.375,3.375
-121.375,3.375
-119.375,3.375
-117.375,3.375
-115.375,3.375
-113.375,3.375
-111.375,3.375
-109.375,3.375
-107.375,3.375
-105.375,3.375
-103.375,3.375
-101.375,3.375
-99.375,3.375
-97.375,3.375
-95.375,3.375
-93.375,3.375
-91.375,3.375
-89.375,3.375
-87.375,3.375
-85.375,3.375
-83.375,3.375
-81.375,3.375
-79.375,3.375
-77.375,3.375
-49.375,3.375
-47.375,3.375
-45.375,3.375
-43.375,3.375
-41.375,3.375
-39.375,3.375
-37.375,3.375
-35.375,3.375
-33.375,3.375
-31.375,3.375
-29.375,3.375
-27.375,3.375
-25.375,3.375
-23.375,3.375
-21.375,3.375
-19.375,3.375
-17.375,3.375
-15.375,3.375
-13.375,3.375
-11.375,3.375
-9.375,3.375
-7.375,3.375
-5.375,3.375
-3.375,3.375
-1.375,3.375
0.625,3.375
2.625,3.375
4.625,3.375
6.625,3.375
9.125,3.375
48.125,3.375
50.125,3.375
52.125,3.375
54.125,3.375
56.125,3.375
58.125,3.375
60.125,3.375
62.125,3.375
64.125,3.375
66.125,3.375
68.125,3.375
70.125,3.375
72.125,3.375
74.125,3.375
76.125,3.375
78.125,3.375
80.125,3.375
82.125,3.375
84.125,3.375
86.125,3.375
88.125,3.375
90.125,3.375
92.125,3.375
94.125,3.375
96.125,3.375
100.125,3.375
104.125,3.375
106.125,3.375
108.125,3.375
110.125,3.375
112.125,3.375
118.125,3.375
120.125,3.375
122.125,3.375
124.125,3.375
126.125,3.375
128.125,3.375
130.125,3.375
132.125,3.375
134.125,3.375
136.125,3.375
138.125,3.375
140.125,3.375
142.125,3.375
144.125,3.375
146.125,3.375
148.125,3.375
150.125,3.375
152.125,3.375
154.125,3.375
156.125,3.375
158.125,3.375
160.125,3.375
162.125,3.375
164.125,3.375
166.125,3.375
168.125,3.375
170.125,3.375
172.125,3.375
174.125,3.375
176.125,3.375
178.125,3.375
-179.875,3.625
-177.875,3.625
-175.875,3.625
-173.875,3.625
-171.875,3.625
-169.875,3.625
-167.875,3.625
-165.875,3.625
-163.875,3.625
-161.875,3.625
-159.875,3.625
-157.875,3.625
-155.875,3.625
-153.875,3.625
-151.875,3.625
-149.875,3.625
-147.875,3.625
-145.875,3.625
-143.875,3.625
-141.875,3.625
-139.875,3.625
-137.875,3.625
-135.875,3.625
-133.875,3.625
-131.875,3.625
-129.875,3.625
-127.875,3.625
-125.875,3.625
-123.875,3.625
-121.875,3.625
-119.875,3.625
-117.875,3.625
-115.875,3.625
-113.875,3.625
-111.875,3.625
-109.875,3.625
-107.875,3.625
-105.875,3.625
-103.875,3.625
-101.875,3.625
-99.875,3.625
-97.875,3.625
-95.875,3.625
-93.875,3.625
-91.875,3.625
-89.875,3.625
-87.875,3.625
-85.875,3.625
-83.875,3.625
-81.875,3.625
-79.875,3.625
-77.875,3.625
-49.875,3.625
-47.875,3.625
-45.875,3.625
-43.875,3.625
-41.875,3.625
-39.875,3.625
-37.875,3.625
-35.875,3.625
-33.875,3.625
-31.875,3.625
-29.875,3.625
-27.875,3.625
-25.875,3.625
-23.875,3.625
-21.875,3.625
-19.875,3.625
-17.875,3.625
-15.875,3.625
-13.875,3.625
-11.875,3.625
-9.875,3.625
-7.875,3.625
-5.875,3.625
-3.875,3.625
-1.875,3.625
0.125,3.625
2.125,3.625
4.125,3.625
6.125,3.625
8.125,3.625
47.125,3.625
49.125,3.625
51.125,3.625
53.125,3.625
55.125,3.625
57.125,3.625
59.125,3.625
61.125,3.625
63.125,3.625
65.125,3.625
67.125,3.625
69.125,3.625
71.125,3.625
73.125,3.625
75.125,3.625
77.125,3.625
79.125,3.625
81.125,3.625
83.125,3.625
85.125,3.625
87.125,3.625
89.125,3.625
91.125,3.625
93.125,3.625
95.125,3.625
99.125,3.625
101.125,3.625
105.125,3.625
107.125,3.625
109.125,3.625
111.125,3.625
113.125,3.625
118.625,3.625
120.625,3.625
122.625,3.625
124.625,3.625
126.625,3.625
128.625,3.625
130.625,3.625
132.625,3.625
134.625,3.625
136.625,3.625
138.625,3.625
140.625,3.625
142.625,3.625
144.625,3.625
146.625,3.625
148.625,3.625
150.625,3.625
152.625,3.625
154.625,3.625
156.625,3.625
158.625,3.625
160.625,3.625
162.625,3.625
164.625,3.625
166.625,3.625
168.625,3.625
170.625,3.625
172.625,3.625
174.625,3.625
176.625,3.625
178.625,3.625
-179.375,3.875
-177.375,3.875
-175.375,3.875
-173.375,3.875
-171.375,3.875
-169.375,3.875
-167.375,3.875
-165.375,3.875
-163.375,3.875
-161.375,3.875
-159.375,3.875
-157.375,3.875
-155.375,3.875
-153.375,3.875
-151.375,3.875
-149.375,3.875
-147.375,3.875
-145.375,3.875
-143.375,3.875
-141.375,3.875
-139.375,3.875
-137.375,3.875
-135.375,3.875
-133.375,3.875
-131.375,3.875
-129.375,3.875
-127.375,3.875
-125.375,3.875
-123.375,3.875
-121.375,3.875
-119.375,3.875
-117.375,3.875
-115.375,3.875
-113.375,3.875
-111.375,3.875
-109.375,3.875
-107.375,3.875
-105.375,3.875
-103.375,3.875
-101.375,3.875
-99.375,3.875
-97.375,3.875
-95.375,3.875
-93.375,3.875
-91.375,3.875
-89.375,3.875
-87.375,3.875
-85.375,3.875
-83.375,3.875
-81.375,3.875
-79.375,3.875
-77.375,3.875
-49.375,3.875
-47.375,3.875
-45.375,3.875
-43.375,3.875
-41.375,3.875
-39.375,3.875
-37.375,3.875
-35.375,3.875
-33.375,3.875
-31.375,3.875
-29.375,3.875
-27.375,3.875
-25.375,3.875
-23.375,3.875
-21.375,3.875
-19.375,3.875
-17.375,3.875
-15.375,3.875
-13.375,3.875
-11.375,3.875
-9.375,3.875
-7.375,3.875
-5.375,3.875
-3.375,3.875
-1.375,3.875
0.625,3.875
2.625,3.875
4.625,3.875
6.625,3.875
8.625,3.875
48.125,3.875
50.125,3.875
52.125,3.875
54.125,3.875
56.125,3.875
58.125,3.875
60.125,3.875
62.125,3.875
64.125,3.875
66.125,3.875
68.125,3.875
70.125,3.875
72.125,3.875
74.125,3.875
76.125,3.875
78.125,3.875
80.125,3.875
82.125,3.875
84.125,3.875
86.125,3.875
88.125,3.875
90.125,3.875
92.125,3.875
94.125,3.875
96.125,3.875
100.125,3.875
104.625,3.875
106.625,3.875
108.625,3.875
110.625,3.875
112.625,3.875
118.125,3.875
120.125,3.875
122.125,3.875
124.125,3.875
126.125,3.875
128.125,3.875
130.125,3.875
132.125,3.875
134.125,3.875
136.125,3.875
138.125,3.875
140.125,3.875
142.125,3.875
144.125,3.875
146.125,3.875
148.125,3.875
150.125,3.875
152.125,3.875
154.125,3.875
156.125,3.875
158.125,3.875
160.125,3.875
162.125,3.875
164.125,3.875
166.125,3.875
168.125,3.875
170.125,3.875
172.125,3.875
174.125,3.875
176.125,3.875
178.125,3.875
-179.875,4.125
-177.875,4.125
-175.875,4.125
-173.875,4.125
-171.875,4.125
-169.875,4.125
-167.875,4.125
-165.875,4.125
-163.875,4.125
-161.875,4.125
-159.875,4.125
-157.875,4.125
-155.875,4.125
-153.875,4.125
-151.875,4.125
-149.875,4.125
-147.875,4.125
-145.875,4.125
-143.875,4.125
-141.875,4.125
-139.875,4.125
-137.875,4.125
-135.875,4.125
-133.875,4.125
-131.875,4.125
-129.875,4.125
-127.875,4.125
-125.875,4.125
-123.875,4.125
-121.875,4.125
-119.875,4.125
-117.875,4.125
-115.875,4.125
-113.875,4.125
-111.875,4.125
-109.875,4.125
-107.875,4.125
-105.875,4.125
-103.875,4.125
-101.875,4.125
-99.875,4.125
-97.875,4.125
-95.875,4.125
-93.875,4.125
-91.875,4.125
-89.875,4.125
-87.875,4.125
-85.875,4.125
-83.875,4.125
-81.875,4.125
-79.875,4.125
-77.875,4.125
-49.875,4.125
-47.875,4.125
-45.875,4.125
-43.875,4.125
-41.875,4.125
-39.875,4.125
-37.875,4.125
-35.875,4.125
-33.875,4.125
-31.875,4.125
-29.875,4.125
-27.875,4.125
-25.875,4.125
-23.875,4.125
-21.875,4.125
-19.875,4.125
-17.875,4.125
-15.875,4.125
-13.875,4.125
-11.875,4.125
-9.875,4.125
-7.875,4.125
-5.875,4.125
-3.875,4.125
-1.875,4.125
0.125,4.125
2.125,4.125
4.125,4.125
6.125,4.125
8.125,4.125
48.125,4.125
50.125,4.125
52.125,4.125
54.125,4.125
56.125,4.125
58.125,4.125
60.125,4.125
62.125,4.125
64.125,4.125
66.125,4.125
68.125,4.125
70.125,4.125
72.125,4.125
74.125,4.125
76.125,4.125
78.125,4.125
80.125,4.125
82.125,4.125
84.125,4.125
86.125,4.125
88.125,4.125
90.125,4.125
92.125,4.125
94.125,4.125
96.125,4.125
99.625,4.125
104.125,4.125
106.125,4.125
108.125,4.125
110.125,4.125
112.125,4.125
117.625,4.125
119.625,4.125
121.625,4.125
123.625,4.125
125.625,4.125
127.625,4.125
129.625,4.125
131.625,4.125
133.625,4.125
135.625,4.125
137.625,4.125
139.625,4.125
141.625,4.125
143.625,4.125
145.625,4.125
147.625,4.125
149.625,4.125
151.625,4.125
153.625,4.125
155.625,4.125
157.625,4.125
159.625,4.125
161.625,4.125
163.625,4.125
165.625,4.125
167.625,4.125
169.625,4.125
171.625,4.125
173.625,4.125
175.625,4.125
177.625,4.125
179.625,4.125
-178.375,4.375
-176.375,4.375
-174.375,4.375
-172.375,4.375
-170.375,4.375
-168.375,4.375
-166.375,4.375
-164.375,4.375
-162.375,4.375
-160.375,4.375
-158.375,4.375
-156.375,4.375
-154.375,4.375
-152.375,4.375
-150.375,4.375
-148.375,4.375
-146.375,4.375
-144.375,4.375
-142.375,4.375
-140.375,4.375
-138.375,4.375
-136.375,4.375
-134.375,4.375
-132.375,4.375
-130.375,4.375
-128.375,4.375
-126.375,4.375
-124.375,4.375
-122.375,4.375
-120.375,4.375
-118.375,4.375
-116.375,4.375
-114.375,4.375
-112.375,4.375
-110.375,4.375
-108.375,4.375
-106.375,4.375
-104.375,4.375
-102.375,4.375
-100.375,4.375
-98.375,4.375
-96.375,4.375
-94.375,4.375
-92.375,4.375
-90.375,4.375
-88.375,4.375
-86.375,4.375
-84.375,4.375
-82.375,4.375
-80.375,4.375
-78.375,4.375
-51.375,4.375
-49.375,4.375
-47.375,4.375
-45.375,4.375
-43.375,4.375
-41.375,4.375
-39.375,4.375
-37.375,4.375
-35.375,4.375
-33.375,4.375
-31.375,4.375
-29.375,4.375
-27.375,4.375
-25.375,4.375
-23.375,4.375
-21.375,4.375
-19.375,4.375
-17.375,4.375
-15.375,4.375
-13.375,4.375
-11.375,4.375
-9.375,4.375
-7.375,4.375
-5.375,4.375
-3.375,4.375
-1.375,4.375
0.625,4.375
2.625,4.375
4.625,4.375
6.625,4.375
8.625,4.375
49.625,4.375
51.625,4.375
53.625,4.375
55.625,4.375
57.625,4.375
59.625,4.375
61.625,4.375
63.625,4.375
65.625,4.375
67.625,4.375
69.625,4.375
71.625,4.375
73.625,4.375
75.625,4.375
77.625,4.375
79.625,4.375
81.625,4.375
83.625,4.375
85.625,4.375
87.625,4.375
89.625,4.375
91.625,4.375
93.625,4.375
95.625,4.375
100.125,4.375
104.625,4.375
106.625,4.375
108.625,4.375
110.625,4.375
112.625,4.375
118.125,4.375
120.125,4.375
122.125,4.375
124.125,4.375
126.125,4.375
128.125,4.375
130.125,4.375
132.125,4.375
134.125,4.375
136.125,4.375
138.125,4.375
140.125,4.375
142.125,4.375
144.125,4.375
146.125,4.375
148.125,4.375
150.125,4.375
152.125,4.375
154.125,4.375
156.125,4.375
158.125,4.375
160.125,4.375
162.125,4.375
164.125,4.375
166.125,4.375
168.125,4.375
170.125,4.375
172.125,4.375
174.125,4.375
176.125,4.375
178.125,4.375
-179.875,4.625
-177.875,4.625
-175.875,4.625
-173.875,4.625
-171.875,4.625
-169.875,4.625
-167.875,4.625
-165.875,4.625
-163.875,4.625
-161.875,4.625
-159.875,4.625
-157.875,4.625
-155.875,4.625
-153.875,4.625
-151.875,4.625
-149.875,4.625
-147.875,4.625
-145.875,4.625
-143.875,4.625
-141.875,4.625
-139.875,4.625
-137.875,4.625
-135.875,4.625
-133.875,4.625
-131.875,4.625
-129.875,4.625
-127.875,4.625
-125.875,4.625
-123.875,4.625
-121.875,4.625
-119.875,4.625
-117.875,4.625
-115.875,4.625
-113.875,4.625
-111.875,4.625
-109.875,4.625
-107.875,4.625
-105.875,4.625
-103.875,4.625
-101.875,4.625
-99.875,4.625
-97.875,4.625
-95.875,4.625
-93.875,4.625
-91.875,4.625
-89.875,4.625
-87.875,4.625
-85.875,4.625
-83.875,4.625
-81.875,4.625
-79.875,4.625
-77.875,4.625
-50.875,4.625
-48.875,4.625
-46.875,4.625
-44.875,4.625
-42.875,4.625
-40.875,4.625
-38.875,4.625
-36.875,4.625
-34.875,4.625
-32.875,4.625
-30.875,4.625
-28.875,4.625
-26.875,4.625
-24.875,4.625
-22.875,4.625
-20.875,4.625
-18.875,4.625
-16.875,4.625
-14.875,4.625
-12.875,4.625
-10.875,4.625
-8.875,4.625
-5.875,4.625
-3.875,4.625
-1.875,4.625
0.125,4.625
2.125,4.625
4.125,4.625
6.625,4.625
8.625,4.625
49.625,4.625
51.625,4.625
53.625,4.625
55.625,4.625
57.625,4.625
59.625,4.625
61.625,4.625
63.625,4.625
65.625,4.625
67.625,4.625
69.625,4.625
71.625,4.625
73.625,4.625
75.625,4.625
77.625,4.625
79.625,4.625
81.625,4.625
83.625,4.625
85.625,4.625
87.625,4.625
89.625,4.625
91.625,4.625
93.625,4.625
95.625,4.625
99.625,4.625
104.125,4.625
106.125,4.625
108.125,4.625
110.125,4.625
112.125,4.625
114.125,4.625
120.125,4.625
122.125,4.625
124.125,4.625
126.125,4.625
128.125,4.625
130.125,4.625
132.125,4.625
134.125,4.625
136.125,4.625
138.125,4.625
140.125,4.625
142.125,4.625
144.125,4.625
146.125,4.625
148.125,4.625
150.125,4.625
152.125,4.625
154.125,4.625
156.125,4.625
158.125,4.625
160.125,4.625
162.125,4.625
164.125,4.625
166.125,4.625
168.125,4.625
170.125,4.625
172.125,4.625
174.125,4.625
176.125,4.625
178.125,4.625
-179.875,4.875
-177.875,4.875
-175.875,4.875
-173.875,4.875
-171.875,4.875
-169.875,4.875
-167.875,4.875
-165.875,4.875
-163.875,4.875
-161.875,4.875
-159.875,4.875
-157.875,4.875
-155.875,4.875
-153.875,4.875
-151.875,4.875
-149.875,4.875
-147.875,4.875
-145.875,4.875
-143.875,4.875
-141.875,4.875
-139.875,4.875
-137.875,4.875
-135.875,4.875
-133.875,4.875
-131.875,4.875
-129.875,4.875
-127.875,4.875
-125.875,4.875
-123.875,4.875
-121.875,4.875
-119.875,4.875
-117.875,4.875
-115.875,4.875
-113.875,4.875
-111.875,4.875
-109.875,4.875
-107.875,4.875
-105.875,4.875
-103.875,4.875
-101.875,4.875
-99.875,4.875
-97.875,4.875
-95.875,4.875
-93.875,4.875
-91.875,4.875
-89.875,4.875
-87.875,4.875
-85.875,4.875
-83.875,4.875
-81.875,4.875
-79.875,4.875
-77.875,4.875
-51.375,4.875
-49.375,4.875
-47.375,4.875
-45.375,4.875
-43.375,4.875
-41.375,4.875
-39.375,4.875
-37.375,4.875
-35.375,4.875
-33.375,4.875
-31.375,4.875
-29.375,4.875
-27.375,4.875
-25.375,4.875
-23.375,4.875
-21.375,4.875
-19.375,4.875
-17.375,4.875
-15.375,4.875
-13.375,4.875
-11.375,4.875
-9.375,4.875
-5.375,4.875
-3.375,4.875
-1.375,4.875
0.625,4.875
2.625,4.875
4.625,4.875
48.125,4.875
50.125,4.875
52.125,4.875
54.125,4.875
56.125,4.875
58.125,4.875
60.125,4.875
62.125,4.875
64.125,4.875
66.125,4.875
68.125,4.875
70.125,4.875
72.125,4.875
74.125,4.875
76.125,4.875
78.125,4.875
80.125,4.875
82.125,4.875
84.125,4.875
86.125,4.875
88.125,4.875
90.125,4.875
92.125,4.875
94.125,4.875
98.625,4.875
100.625,4.875
105.125,4.875
107.125,4.875
109.125,4.875
111.125,4.875
113.125,4.875
115.125,4.875
119.625,4.875
121.625,4.875
123.625,4.875
125.625,4.875
127.625,4.875
129.625,4.875
131.625,4.875
133.625,4.875
135.625,4.875
137.625,4.875
139.625,4.875
141.625,4.875
143.625,4.875
145.625,4.875
147.625,4.875
149.625,4.875
151.625,4.875
153.625,4.875
155.625,4.875
157.625,4.875
159.625,4.875
161.625,4.875
163.625,4.875
165.625,4.875
167.625,4.875
169.625,4.875
171.625,4.875
173.625,4.875
175.625,4.875
177.625,4.875
179.625,4.875
-178.375,5.125
-176.375,5.125
-174.375,5.125
-172.375,5.125
-170.375,5.125
-168.375,5.125
-166.375,5.125
-164.375,5.125
-162.375,5.125
-160.375,5.125
-158.375,5.125
-156.375,5.125
-154.375,5.125
-152.375,5.125
-150.375,5.125
-148.375,5.125
-146.375,5.125
-144.375,5.125
-142.375,5.125
-140.375,5.125
-138.375,5.125
-136.375,5.125
-134.375,5.125
-132.375,5.125
-130.375,5.125
-128.375,5.125
-126.375,5.125
-124.375,5.125
-122.375,5.125
-120.375,5.125
-118.375,5.125
-116.375,5.125
-114.375,5.125
-112.375,5.125
-110.375,5.125
-108.375,5.125
-106.375,5.125
-104.375,5.125
-102.375,5.125
-100.375,5.125
-98.375,5.125
-96.375,5.125
-94.375,5.125
-92.375,5.125
-90.375,5.125
-88.375,5.125
-86.375,5.125
-84.375,5.125
-82.375,5.125
-80.375,5.125
-78.375,5.125
-51.875,5.125
-49.875,5.125
-47.875,5.125
-45.875,5.125
-43.875,5.125
-41.875,5.125
-39.875,5.125
-37.875,5.125
-35.875,5.125
-33.875,5.125
-31.875,5.125
-29.875,5.125
-27.875,5.125
-25.875,5.125
-23.875,5.125
-21.875,5.125
-19.875,5.125
-17.875,5.125
-15.875,5.125
-13.875,5.125
-11.875,5.125
-9.875,5.125
-4.875,5.125
-2.875,5.125
0.125,5.125
2.125,5.125
4.125,5.125
49.125,5.125
51.125,5.125
53.125,5.125
55.125,5.125
57.125,5.125
59.125,5.125
61.125,5.125
63.125,5.125
65.125,5.125
67.125,5.125
69.125,5.125
71.125,5.125
73.125,5.125
75.125,5.125
77.125,5.125
79.125,5.125
81.125,5.125
83.125,5.125
85.125,5.125
87.125,5.125
89.125,5.125
91.125,5.125
93.125,5.125
95.125,5.125
98.625,5.125
103.625,5.125
105.625,5.125
107.625,5.125
109.625,5.125
111.625,5.125
113.625,5.125
115.625,5.125
120.625,5.125
122.625,5.125
124.625,5.125
126.625,5.125
128.625,5.125
130.625,5.125
132.625,5.125
134.625,5.125
136.625,5.125
138.625,5.125
140.625,5.125
142.625,5.125
144.625,5.125
146.625,5.125
148.625,5.125
150.625,5.125
152.625,5.125
154.625,5.125
156.625,5.125
158.625,5.125
160.625,5.125
162.625,5.125
164.625,5.125
166.625,5.125
168.625,5.125
170.625,5.125
172.625,5.125
174.625,5.125
176.625,5.125
178.625,5.125
-179.375,5.375
-177.375,5.375
-175.375,5.375
-173.375,5.375
-171.375,5.375
-169.375,5.375
-167.375,5.375
-165.375,5.375
-163.375,5.375
-161.375,5.375
-159.375,5.375
-157.375,5.375
-155.375,5.375
-153.375,5.375
-151.375,5.375
-149.375,5.375
-147.375,5.375
-145.375,5.375
-143.375,5.375
-141.375,5.375
-139.375,5.375
-137.375,5.375
-135.375,5.375
-133.375,5.375
-131.375,5.375
-129.375,5.375
-127.375,5.375
-125.375,5.375
-123.375,5.375
-121.375,5.375
-119.375,5.375
-117.375,5.375
-115.375,5.375
-113.375,5.375
-111.375,5.375
-109.375,5.375
-107.375,5.375
-105.375,5.375
-103.375,5.375
-101.375,5.375
-99.375,5.375
-97.375,5.375
-95.375,5.375
-93.375,5.375
-91.375,5.375
-89.375,5.375
-87.375,5.375
-85.375,5.375
-83.375,5.375
-81.375,5.375
-79.375,5.375
-77.375,5.375
-51.375,5.375
-49.375,5.375
-47.375,5.375
-45.375,5.375
-43.375,5.375
-41.375,5.375
-39.375,5.375
-37.375,5.375
-35.375,5.375
-33.375,5.375
-31.375,5.375
-29.375,5.375
-27.375,5.375
-25.375,5.375
-23.375,5.375
-21.375,5.375
-19.375,5.375
-17.375,5.375
-15.375,5.375
-13.375,5.375
-11.375,5.375
-0.375,5.375
1.625,5.375
3.625,5.375
5.625,5.375
50.125,5.375
52.125,5.375
54.125,5.375
56.125,5.375
58.125,5.375
60.125,5.375
62.125,5.375
64.125,5.375
66.125,5.375
68.125,5.375
70.125,5.375
72.125,5.375
74.125,5.375
76.125,5.375
78.125,5.375
80.125,5.375
82.125,5.375
84.125,5.375
86.125,5.375
88.125,5.375
90.125,5.375
92.125,5.375
94.125,5.375
96.625,5.375
98.625,5.375
103.125,5.375
105.125,5.375
107.125,5.375
109.125,5.375
111.125,5.375
113.125,5.375
115.125,5.375
120.625,5.375
122.625,5.375
124.625,5.375
126.625,5.375
128.625,5.375
130.625,5.375
132.625,5.375
134.625,5.375
136.625,5.375
138.625,5.375
140.625,5.375
142.625,5.375
144.625,5.375
146.625,5.375
148.625,5.375
150.625,5.375
152.625,5.375
154.625,5.375
156.625,5.375
158.625,5.375
160.625,5.375
162.625,5.375
164.625,5.375
166.625,5.375
168.625,5.375
170.625,5.375
172.625,5.375
174.625,5.375
176.625,5.375
178.625,5.375
-179.375,5.625
-177.375,5.625
-175.375,5.625
-173.375,5.625
-171.375,5.625
-169.375,5.625
-167.375,5.625
-165.375,5.625
-163.375,5.625
-161.375,5.625
-159.375,5.625
-157.375,5.625
-155.375,5.625
-153.375,5.625
-151.375,5.625
-149.375,5.625
-147.375,5.625
-145.375,5.625
-143.375,5.625
-141.375,5.625
-139.375,5.625
-137.375,5.625
-135.375,5.625
-133.375,5.625
-131.375,5.625
-129.375,5.625
-127.375,5.625
-125.375,5.625
-123.375,5.625
-121.375,5.625
-119.375,5.625
-117.375,5.625
-115.375,5.625
-113.375,5.625
-111.375,5.625
-109.375,5.625
-107.375,5.625
-105.375,5.625
-103.375,5.625
-101.375,5.625
-99.375,5.625
-97.375,5.625
-95.375,5.625
-93.375,5.625
-91.375,5.625
-89.375,5.625
-87.375,5.625
-85.375,5.625
-83.375,5.625
-81.375,5.625
-79.375,5.625
-77.375,5.625
-52.375,5.625
-50.375,5.625
-48.375,5.625
-46.375,5.625
-44.375,5.625
-42.375,5.625
-40.375,5.625
-38.375,5.625
-36.375,5.625
-34.375,5.625
-32.375,5.625
-30.375,5.625
-28.375,5.625
-26.375,5.625
-24.375,5.625
-22.375,5.625
-20.375,5.625
-18.375,5.625
-16.375,5.625
-14.375,5.625
-12.375,5.625
-10.375,5.625
1.125,5.625
3.125,5.625
5.125,5.625
49.625,5.625
51.625,5.625
53.625,5.625
55.625,5.625
57.625,5.625
59.625,5.625
61.625,5.625
63.625,5.625
65.625,5.625
67.625,5.625
69.625,5.625
71.625,5.625
73.625,5.625
75.625,5.625
77.625,5.625
79.625,5.625
81.625,5.625
83.625,5.625
85.625,5.625
87.625,5.625
89.625,5.625
91.625,5.625
93.625,5.625
95.625,5.625
97.625,5.625
99.625,5.625
104.125,5.625
106.125,5.625
108.125,5.625
110.125,5.625
112.125,5.625
114.125,5.625
118.125,5.625
120.125,5.625
122.125,5.625
124.125,5.625
126.125,5.625
128.125,5.625
130.125,5.625
132.125,5.625
134.125,5.625
136.125,5.625
138.125,5.625
140.125,5.625
142.125,5.625
144.125,5.625
146.125,5.625
148.125,5.625
150.125,5.625
152.125,5.625
154.125,5.625
156.125,5.625
158.125,5.625
160.125,5.625
162.125,5.625
164.125,5.625
166.125,5.625
168.125,5.625
170.125,5.625
172.125,5.625
174.125,5.625
176.125,5.625
178.125,5.625
-179.875,5.875
-177.875,5.875
-175.875,5.875
-173.875,5.875
-171.875,5.875
-169.875,5.875
-167.875,5.875
-165.875,5.875
-163.875,5.875
-161.875,5.875
-159.875,5.875
-157.875,5.875
-155.875,5.875
-153.875,5.875
-151.875,5.875
-149.875,5.875
-147.875,5.875
-145.875,5.875
-143.875,5.875
-141.875,5.875
-139.875,5.875
-137.875,5.875
-135.875,5.875
-133.875,5.875
-131.875,5.875
-129.875,5.875
-127.875,5.875
-125.875,5.875
-123.875,5.875
-121.875,5.875
-119.875,5.875
-117.875,5.875
-115.875,5.875
-113.875,5.875
-111.875,5.875
-109.875,5.875
-107.875,5.875
-105.875,5.875
-103.875,5.875
-101.875,5.875
-99.875,5.875
-97.875,5.875
-95.875,5.875
-93.875,5.875
-91.875,5.875
-89.875,5.875
-87.875,5.875
-85.875,5.875
-83.875,5.875
-81.875,5.875
-79.875,5.875
-77.875,5.875
-54.375,5.875
-52.375,5.875
-50.375,5.875
-48.375,5.875
-46.375,5.875
-44.375,5.875
-42.375,5.875
-40.375,5.875
-38.375,5.875
-36.375,5.875
-34.375,5.875
-32.375,5.875
-30.375,5.875
-28.375,5.875
-26.375,5.875
-24.375,5.875
-22.375,5.875
-20.375,5.875
-18.375,5.875
-16.375,5.875
-14.375,5.875
-12.375,5.875
-10.375,5.875
2.125,5.875
4.125,5.875
49.625,5.875
51.625,5.875
53.625,5.875
55.625,5.875
57.625,5.875
59.625,5.875
61.625,5.875
63.625,5.875
65.625,5.875
67.625,5.875
69.625,5.875
71.625,5.875
73.625,5.875
75.625,5.875
77.625,5.875
79.625,5.875
81.625,5.875
83.625,5.875
85.625,5.875
87.625,5.875
89.625,5.875
91.625,5.875
93.625,5.875
95.625,5.875
97.625,5.875
99.625,5.875
103.625,5.875
105.625,5.875
107.625,5.875
109.625,5.875
111.625,5.875
113.625,5.875
115.625,5.875
118.625,5.875
120.625,5.875
122.625,5.875
124.625,5.875
126.625,5.875
128.625,5.875
130.625,5.875
132.625,5.875
134.625,5.875
136.625,5.875
138.625,5.875
140.625,5.875
142.625,5.875
144.625,5.875
146.625,5.875
148.625,5.875
150.625,5.875
152.625,5.875
154.625,5.875
156.625,5.875
158.625,5.875
160.625,5.875
162.625,5.875
164.625,5.875
166.625,5.875
168.625,5.875
170.625,5.875
172.625,5.875
174.625,5.875
176.625,5.875
178.625,5.875
-179.375,6.125
-177.375,6.125
-175.375,6.125
-173.375,6.125
-171.375,6.125
-169.375,6.125
-167.375,6.125
-165.375,6.125
-163.375,6.125
-161.375,6.125
-159.375,6.125
-157.375,6.125
-155.375,6.125
-153.375,6.125
-151.375,6.125
-149.375,6.125
-147.375,6.125
-145.375,6.125
-143.375,6.125
-141.375,6.125
-139.375,6.125
-137.375,6.125
-135.375,6.125
-133.375,6.125
-131.375,6.125
-129.375,6.125
-127.375,6.125
-125.375,6.125
-123.375,6.125
