year,V_total,V_emissions,V_climate,V_internal,V_brick,mean,f_emissions,f_climate,f_internal,f_brick,p5,p50,p95
2144,937.6060763517665,421.89152428866714,441.27151215861676,4.504001326711852,69.93903857777067,155.3813398920784,0.4499667130254219,0.4706363613550886,0.004803724549479202,0.07459320107001022,90.48979324737029,160.50090007807452,191.70314377654793
2145,956.2804025720234,432.84793144738705,447.97952335876477,4.524340298179856,70.92860746769183,156.81396544904337,0.4526370406453944,0.4684604245301625,0.004731185838391267,0.07417134898605199,91.2436168258911,161.93557110563293,193.5697806385821
2146,975.6739898268941,444.13800507032954,455.02053724292017,4.5551529502781225,71.96029456336629,158.23039682776096,0.45521148426753627,0.46636534537899366,0.004668724387216991,0.07375444596625316,92.01102768242319,163.36147498023146,195.3858052101632
2147,995.7547486474652,455.7966552946548,462.31909905586195,4.623030793916252,73.01596350303231,159.644886994872,0.4577398761228745,0.46429012734695013,0.004642740393852723,0.0733272561363227,92.39381144840253,164.80992248737007,197.1759057887838
2148,1015.8009405451405,467.64098416235396,469.44265400919085,4.639220539612759,74.07808183398282,161.07309971520127,0.46036675641527697,0.46214040100933496,0.004567056747479551,0.07292578582790839,93.26343539578212,166.2328528413962,198.99472820458703
2149,1036.1641751896545,479.4274775285447,476.93677424116424,4.668601699594806,75.13132172035087,162.44818429514106,0.4626945121324935,0.4602907393067011,0.004505658284065155,0.07250909027674035,94.01243653563499,167.61517782194312,200.7698762633621
2150,1056.7950207477252,491.44193298999204,484.51568196633445,4.661146246760728,76.1762595446378,163.8499882358023,0.465030515229223,0.45847649965602605,0.004410643649193936,0.07208234146555689,94.46145590213989,169.05848342544425,202.53676196544015
2151,1077.7176814015959,503.7041046479239,492.05156230581184,4.712026450187096,77.24998799767313,165.2325460618251,0.4673803848080561,0.45656814469805096,0.004372227097600366,0.07167924339629261,95.01127221359425,170.44476505118942,204.32549325494776
2152,1098.1074966200606,516.036886997036,499.09145605681215,4.710659667643672,78.26849389856878,166.64584828971326,0.4699329424353999,0.45450145599861536,0.0042897982958343605,0.0712758032701504,95.53919356978004,171.86943138096828,206.15586533727657
2153,1119.1977389316455,528.8148193502515,506.41155975864893,4.6403403286972855,79.33101949404801,168.04175804868737,0.4724945386818268,0.45247728988628505,0.004146130900091724,0.0708820405317966,96.55679388596437,173.27894336626846,207.98724662076796
2154,1141.2490452359518,541.8902214046966,514.2306485199995,4.669499232820221,80.45867607843557,169.4840748648222,0.47482205892462453,0.4505858302064848,0.00409156901581881,0.0705005418530719,97.0991291214378,174.73136367751565,209.8703235214016
2155,1163.0409057044587,554.963863796852,521.7829146118114,4.71332477633733,81.58080251945817,170.8932842081621,0.477166246754415,0.4486367693970018,0.004052587276354179,0.07014439657222919,97.89689955857799,176.14878203682258,211.6955427890563
2156,1185.1099895357393,568.2085854775445,529.3938053130358,4.807390389135251,82.70020835602384,172.27772263420863,0.47945641374615133,0.44670436498507887,0.004056493010423886,0.06978272825834606,98.33914444354826,177.56457439559682,213.51304377299365
2157,1207.4529108334602,581.6579613264273,537.1130078625217,4.855306387860442,83.82663525665063,173.64883144691748,0.48172310166938953,0.4448314323842016,0.004021114483470004,0.0694243514629388,98.93540790421358,178.9484752467591,215.30431292398313
2158,1229.9504318753302,595.1938421582608,544.9958220402792,4.82854910968643,84.93221856710373,175.05538796927436,0.48391693415705933,0.44310389095055897,0.003925807889936055,0.06905336700244567,99.20384581549698,180.35896238439057,217.14635980677434
2159,1252.685197221667,608.8761728149676,552.9082372282105,4.853795965227687,86.04699121326134,176.43955052681542,0.4860568115320555,0.4413784392555342,0.003874713276721822,0.0686900359356885,100.11720284442237,181.75366544850797,218.9389323523139
2160,1275.9287104268187,622.9720578417409,560.8242163648017,4.918965128230168,87.21347109204589,177.83942209839003,0.4882498941757857,0.4395419679655903,0.00385520373358845,0.06835293412503554,100.4173647034909,183.18418566539222,220.7820347739804
2161,1299.707017754109,637.4527905523996,568.9226122429635,4.924291062406352,88.4073238963395,179.1943434313099,0.49045883560274733,0.4377314306004599,0.0037887700805951763,0.0680209637161975,100.92430586162658,184.54306341564563,222.61151105170367
2162,1323.7193744862664,652.0465084705712,577.1705710679563,4.9192535001456354,89.58304144759312,180.57639183653035,0.4925866622777426,0.4360218503955609,0.0037162359295789494,0.06767525139711744,101.20928122242125,185.92883673215061,224.43641730441783
2163,1347.9705435733267,667.018186773901,585.2893370163017,4.903563702703443,90.75945608042069,182.00666571308955,0.4948314263646345,0.4342003909556969,0.003637738024827024,0.06733044465484166,101.91621536451179,187.36086649881736,226.27281953510487
2164,1372.4229212465973,682.1943690479806,593.3852121642702,4.8704823937031865,91.97285764064326,183.37053811494334,0.4970729929432618,0.4323632336490616,0.003548820351440383,0.06701495305623618,102.14698965717977,188.73016060916385,228.0716707577647
2165,1396.9435867351337,697.2791809175708,601.5625845471883,4.922301092850118,93.1795201775245,184.7488040637444,0.499146270141958,0.4306276862282822,0.0035236219555252564,0.06670242167423451,102.38530150513077,190.1475165735804,229.8709686538197
2166,1422.258035340106,712.5697134499973,610.370437556489,4.9345392630102225,94.38334507060944,186.11634677053402,0.5010129637127343,0.42915590728972786,0.0034695105532170332,0.0663616184443208,102.99735535203752,191.51643246421614,231.7116826412032
2167,1446.8040336847935,727.7592613235302,618.5489391563644,4.971417693519272,95.52441551137971,187.45874060169697,0.503011634181055,0.42752779557920695,0.0034361375678901135,0.06602443267184797,103.28119833321837,192.8529910119634,233.51731060992856
2168,1472.041891845206,743.3824682342903,626.9384942965444,4.987027758730347,96.73390155564098,188.8489468712958,0.5050008918580841,0.42589718252561165,0.003387830051819451,0.06571409556448488,104.3236276162308,194.25037787867382,235.38037000210613
2169,1497.595049166293,759.3354672049628,635.2694387999519,5.009693572830089,97.98044958854805,190.22814316721565,0.5070365768287514,0.42419306818195257,0.0033451590105208822,0.06542519597877511,104.66180454663693,195.6646343876238,237.25699706780648
2170,1523.8560728570783,775.7541382888407,643.8117569542346,5.0674980732889985,99.22267954071386,191.5949049381834,0.5090731021823991,0.42248855939993846,0.0033254440255554743,0.065112894392107,105.2045772719095,197.01358526842907,239.11202744640383
2171,1550.3123085051116,792.3509302765284,652.404630027264,5.085494863344223,100.47125333797507,192.96231373266556,0.5110911691338842,0.4208214218826303,0.0032803034817209904,0.06480710550176465,105.87224722788211,198.41230261282192,240.97766538201415
2172,1576.7400673193918,809.1060558341869,660.8019347473646,5.1083925691526515,101.72368416868765,194.32521455344565,0.51315119885914,0.4190937672249243,0.0032398444582165055,0.06451518945771931,106.3856646450313,199.76182860167788,242.79996529919617
2173,1604.3840971323598,826.3549286490058,669.874322332274,5.114254308359193,103.0405918427207,195.71951056750703,0.5150605332762984,0.41752740103170577,0.003187674521020432,0.0642243911709753,106.79409543254721,201.1639080690804,244.65641469282323
2174,1631.6200405827392,843.660177384652,678.487483029732,5.115002903079715,104.35737726527537,197.08170837987123,0.517069021218528,0.41583669368721876,0.0031349228226277928,0.0639593622716253,107.2107706383132,202.51402128070777,246.49815650946636
2175,1659.3304170796023,861.204455934229,687.3222927622985,5.116298119038969,105.68737026403579,198.48839556514804,0.5190072134336792,0.4142166537102212,0.003083351010971992,0.06369278184512765,107.9483408110498,203.93803572075828,248.40073689742113
2176,1687.6321147722792,879.1454886581066,696.3428639846395,5.122562870807723,107.02119925872535,199.8537005600987,0.5209343203194104,0.41261531935151674,0.003035355173659359,0.06341500515541343,108.41273515896248,205.3218338246811,250.20772520648703
2177,1716.1915755256603,897.2675561770789,705.4192478577374,5.145474854318059,108.35929663652584,201.23285816744442,0.5228248226904684,0.41103758922815553,0.002998193749285844,0.0631393943320902,108.75450474475264,206.7477022535537,252.1026110765485
2178,1745.2681107933545,915.7563097907903,714.6621770398298,5.153114949708888,109.6965090130254,202.58133267165005,0.5247080973561769,0.4094856100447298,0.002952620813868199,0.06285367178522512,109.21225679850673,208.14296215926936,253.92648957202982
2179,1773.9515376082734,934.1495632292014,723.5840049255431,5.186552209929792,111.03141724359926,203.95572251520207,0.5265924933263209,0.4078938965272489,0.0029237282417097763,0.06258988190472055,109.66244769798539,209.5489813308878,255.8563966597602
2180,1803.4959267138645,953.0284055522528,732.877991226424,5.187942971851076,112.40158696333658,205.3270527567518,0.5284339107373301,0.40636520458451775,0.002876603653496454,0.062324281024655606,110.17939069875119,210.94908081491252,257.7315666454571
2181,1833.3653356404495,972.2530087945885,742.1483707142911,5.214275209154968,113.74968092241514,206.67003088787186,0.5303105659816304,0.4048011360785527,0.0028441004680245384,0.062044197471792475,110.83323085665104,212.32246343854203,259.5010469905535
2182,1863.4807716178047,991.6566768801571,751.4601546894911,5.248901520430991,115.11503852772556,208.0215079097539,0.5321528893583579,0.40325618924261897,0.0028167189060255716,0.06177420249299753,111.16116890203703,213.70239635893424,261.32030723535837
2183,1893.8473192030617,1011.3049156228001,760.785923961388,5.259528341059165,116.49695127781459,209.34176827032294,0.5339949558596736,0.4017144973870067,0.002777165977282897,0.06151338077603687,111.86767061304212,215.0391215516432,263.0591946243432
2184,1924.9925610014925,1031.359693341324,770.3761234604532,5.359998301680474,117.89674589803477,210.66690344138974,0.5357733397186485,0.4001969353375885,0.0027844254623466667,0.06124529948141621,112.48663707852506,216.39537905237947,264.83950094472226
2185,1956.3489794818197,1051.5505577502852,780.116304597392,5.378316100079338,119.3038010340634,212.00855896591187,0.5375066354617418,0.39876132161452205,0.002749159866918988,0.06098288305681716,112.82108721159369,217.77480371073324,266.6687415773472
2186,1987.5560330332191,1071.8195081412869,789.6730381474171,5.393820232846589,120.66966651166842,213.37731344877866,0.5392650523193441,0.39730856641173184,0.0027137953059944947,0.06071258596292948,113.2994645322426,219.14104351476283,268.50758425981564
2187,2018.9125476032798,1092.2963553811485,799.14355247717,5.4121472213026856,122.06049252365864,214.72411723283403,0.5410320306730725,0.3958287115634903,0.0026807239509842222,0.06045853381245306,113.57895751481175,220.489875663642,270.3719727154288
2188,2050.9473146210676,1113.0356428809657,808.9995182205407,5.447521625079263,123.46463189448178,216.0684093530813,0.5426934348562775,0.3944516333760681,0.0026561002256100105,0.06019883154204431,114.06104296103983,221.85766869984462,272.18912329998244
2189,2083.178760130464,1133.9948244589632,818.8755024248296,5.422898312529608,124.88553493414162,217.41866792064832,0.5443579044498054,0.39308940648643403,0.0026031843336334643,0.059949504730127126,114.24258049050181,223.26382423549583,273.98738938711926
2190,2115.796386349913,1155.3249212907226,828.7022801983235,5.443085314758297,126.32609954610878,218.74393612823016,0.5460473081173197,0.3916739273895667,0.0025725941068216345,0.05970617038629199,114.71570856945205,224.59526716591927,275.80933609802526
2191,2148.470694412971,1176.613073979077,838.6634903013595,5.418027214400158,127.77610291813431,220.09662979349977,0.5476514420414583,0.39035370251140816,0.0025218064311929244,0.05947304901594048,115.18000777032745,225.98904980499293,277.69305006229087
2192,2181.477106557959,1198.2651029774302,848.5501781887885,5.433790637096523,129.22803475464366,221.43648972701226,0.5492907073721766,0.3889796393635652,0.00249087676453787,0.0592387764997204,115.53962323113663,227.36570105460964,279.479544760298
2193,2214.9186999436943,1220.2293649657147,858.4717282434638,5.489916159912645,130.72769057460312,222.78390492400433,0.5509138394094258,0.3875861124226759,0.0024786084293081296,0.059021439738590115,115.78268298864458,228.74316463781582,281.33056951371543
2194,2249.076106057864,1242.6614967414655,868.6839107012426,5.504908914713209,132.22578970044233,224.08139254428903,0.5525208744134399,0.38624033591457896,0.0024476312295016573,0.058791158442479334,115.8976777287399,230.08495802368876,283.1561767481818
2195,2283.895191536237,1265.4141455251554,879.2094204867767,5.550467541701923,133.72115798260285,225.4014425285734,0.5540596390826449,0.38496049369734264,0.002430263683846395,0.05854960353616612,116.39012564266355,231.44309455177327,284.9971201431078
2196,2318.145416809439,1288.2164154325492,889.1549429503171,5.5751687386000315,135.1988896879728,226.7178596482053,0.5557099248784727,0.3835630571330156,0.0024050125148203042,0.05832200547369143,116.5479741090085,232.8008156888048,286.7645883670717
2197,2353.464250599724,1311.458726979683,899.6386590996922,5.623460408289242,136.74340411205955,228.04046604075506,0.5572460795380636,0.3822614509102659,0.0023894394855822594,0.058103030066088225,116.85490559826698,234.15494095460602,288.6102511514199
2198,2388.8601965879843,1334.6800653866762,910.196384336886,5.683448675352451,138.3002981890696,229.41020772297864,0.5587099937003445,0.381017016247716,0.00237914662543674,0.057893843426502854,117.13843499638192,235.54554946234742,290.42859934778323
2199,2424.8270899722884,1358.22448350023,921.0834761248772,5.688375721312163,139.83075462586882,230.71678028438643,0.56013250970227,0.37985532244091,0.0023458892161160945,0.057666278640703755,117.55141180995194,236.85868709209848,292.22330861675135
2200,2459.837389278203,1381.4089453276947,931.4451993503637,5.656797650239667,141.32644694990492,232.02640612359744,0.5615854736369568,0.3786612901366136,0.002299663252089829,0.05745357297433988,117.87304439885077,238.18889347505586,294.0005398374835
2201,2495.5332897343387,1405.1803175482016,941.7638016622486,5.6680233861213765,142.92114713776687,233.33886005428118,0.563078169835911,0.3773797791182757,0.002271267391798554,0.05727078365401469,118.08512209099551,239.51061591521724,295.729346531545
2202,2532.6029541864364,1429.3996548074722,952.9278075867405,5.702290039762085,144.57320175246213,234.64375205379014,0.5643994264654275,0.3762641933318187,0.002251553102840736,0.05708482709991321,118.3046077871879,240.7940259172187,297.5381306206328
2203,2569.7494435493454,1454.1929596284533,963.6517002932173,5.734190712080394,146.17059291559482,235.93230391558595,0.5658890065250555,0.3749983107155454,0.0022314201590643455,0.05688126260033491,118.47175389437993,242.10755304464016,299.33998041492674
2204,2607.1184439467597,1479.003437125046,974.5330330095023,5.75730515473773,147.82466865747347,237.25588638610043,0.5672943017065507,0.37379699233542124,0.002208302107679501,0.05670040385034851,118.67537866436732,243.42524734437941,301.1445280481243
2205,2645.0457961209213,1504.1574249076352,985.6644703325805,5.764255993662411,149.45964488704288,238.56671420684023,0.5686697096562751,0.3726455215928971,0.0021792651008598614,0.05650550364996787,118.85541414651917,244.7215810712712,302.95434526411503
2206,2682.8107077767627,1529.3184175094532,996.5395704694998,5.811634706843789,151.1410850909654,239.86366290689446,0.5700433553050767,0.37145355338742075,0.0021662485131721696,0.056336842794330266,119.28794891471802,246.02997252738047,304.70257054598693
2207,2720.709744235804,1554.686657537891,1007.3871874967698,5.828188198115559,152.80771100302763,241.16675027550576,0.5714268715476568,0.3702663209962244,0.0021421572846803574,0.05616465017143842,119.51531504397168,247.37584329071913,306.40077203325086
2208,2759.9499929875333,1580.6818946253075,1018.8433807020521,5.903713080206802,154.52100457996718,242.46459212749974,0.5727212082253287,0.36915284091767026,0.0021390652349524177,0.05598688562204872,119.60555491066467,248.71254510126298,308.2295087314871
2209,2799.3725013223675,1607.1338592696434,1030.0931891225407,5.923960449638838,156.22149248054467,243.7829164173625,0.57410503907946,0.3679728898658343,0.00211617440938656,0.05580589664531918,119.76940098539097,250.05945968373504,310.04606320907226
2210,2839.006336213841,1633.6253563573393,1041.4694218119982,5.948798655818991,157.96275938868465,245.07544379221244,0.5754215253129644,0.36684293674417223,0.0020953805491510224,0.05564015739371231,120.28809098034398,251.3802434076307,311.9060914298142
2211,2878.8595532427676,1660.5882554077655,1052.5963593719177,5.992037604556793,159.68290085852783,246.4011047622381,0.5768215589181026,0.3656296321181302,0.002081392820225398,0.05546741614354194,120.68228804167963,252.72174172018975,313.67321334648005
2212,2919.373310443523,1687.5535129746413,1064.2980910685255,6.021715617811056,161.49999078254524,247.70071000193565,0.5780533469076147,0.3645638902230126,0.0020626740664749766,0.05532008880289773,120.93106783148536,254.0472568917177,315.5062309318121
2213,2960.218706587936,1714.6402145030743,1076.2602094061303,6.010648920012049,163.3076337587197,248.99637963143854,0.5792275451429181,0.3635745585320856,0.002030474608729217,0.0551674217162672,121.42074995225029,255.36156442433057,317.3302315441134
2214,3000.805031439926,1742.0149450525812,1087.6002851832252,6.063939790389513,165.12586141373015,250.32007528375968,0.580515870508482,0.3624361708902307,0.002020771002066653,0.055027187599220685,121.54853671888056,256.7022788720163,319.15790166145865
2215,3042.273429679659,1769.6081802481785,1099.6240467873188,6.090349274225167,166.95085336993662,251.59734178387973,0.5816729564753528,0.36144813153862554,0.002001907262775674,0.05487700472324606,121.66450723527377,257.98567593206036,321.03343087096016
2216,3083.346408536558,1797.284831535505,1111.106353969777,6.16828015621265,168.78694287506306,252.91050994803226,0.5829007167535698,0.3603572893702654,0.002000514810510794,0.054741479065653874,121.87064860114364,259.2889491396945,322.9770528785291
2217,3125.4890449027534,1825.634505656608,1123.0128886686189,6.178396683858143,170.66325389366858,254.22939599115347,0.5841116316289667,0.3593078947117411,0.0019767775842741363,0.05460369607501811,122.32468414375839,260.65495744441574,324.8524311752236
2218,3168.181427618169,1854.2849101181596,1135.1178592992424,6.199907352752422,172.57875084801464,255.49871840279607,0.5852836879711799,0.3582868864150312,0.001956929391323873,0.05447249622246505,122.47910786468393,261.9429586500049,326.67686163239847
2219,3211.604363702194,1883.6467663494168,1147.2452969896638,6.248369894364132,174.46393046874914,256.7931612188489,0.5865127061223796,0.357218750215911,0.0019455602828865543,0.054322983378822826,123.27529075642323,263.2536852279142,328.48161484111046
2220,3255.0722274605428,1912.9752823769993,1159.407195128659,6.271674903421741,176.41807505146275,258.07929164721133,0.5876905791025763,0.35618478304340884,0.0019267390906144693,0.05419789876340041,123.53351245133503,264.5695346675091,330.29534887999375
2221,3298.9626619142605,1942.5043256585097,1171.764384907235,6.296428727025225,178.39752262149074,259.3815310710255,0.588822767861019,0.3551917693507041,0.001908608666510839,0.054076854121766126,123.78500865559215,265.9043537545691,332.0897714094457
2222,3343.5771476628834,1972.5780910386009,1184.2563765774864,6.343301470804958,180.3993785759911,260.6499886385356,0.5899603938905394,0.3541884407857214,0.0018971601942066277,0.05395400512953258,124.01999213721234,267.1849553120184,333.9416964664066
2223,3388.0828917961608,2002.7583353218401,1196.5453345861345,6.405412832394102,182.37380905579155,261.9298848795386,0.5911184582205119,0.3531629457719073,0.0018905714638517395,0.05382802454372885,124.24573632996271,268.46962482135336,335.75323431163235
2224,3432.7074320118295,2033.1113378488485,1208.8073198372097,6.41890908062099,184.36986524515038,263.2330641995291,0.5922763236065502,0.3521439982226379,0.0018699260591687004,0.05370975211164312,124.54224980669521,269.79061628487193,337.5073131131515
2225,3478.0042908151713,2063.753265068704,1221.36975717718,6.457007277925313,186.4242612913623,264.5203904323682,0.5933728346795695,0.35116970971042605,0.0018565265416656302,0.053600929068338896,124.80935717920231,271.08929662090117,339.30548646882943
2226,3523.641185190856,2094.499245509274,1234.1076298755897,6.503849459560587,188.53046034643208,265.82878443364035,0.5944133171992728,0.3502364642184034,0.0018457751847421177,0.053504443397581765,125.05803062016147,272.3815775206492,341.1314346876137
2227,3569.9586726330476,2125.8879282245925,1246.856600793803,6.575764135870075,190.63837947878207,267.10438442375727,0.5954937082385409,0.3492635952208868,0.001841972061547725,0.05340072447902469,125.10932090627648,273.6820214025166,342.9117962801065
2228,3616.908876837127,2157.6859850716264,1259.8725579476557,6.598048960682838,192.7522848571619,268.3877831136343,0.5965552516098926,0.3483285315856159,0.00182422316551492,0.05329199363897652,125.18931313883309,274.99337242666775,344.737926591351
2229,3663.8586739141547,2189.6220381226167,1272.6644265894413,6.646016526879097,194.9261926752181,269.6530933295921,0.5976273194466344,0.3473563092513705,0.0018139391058386702,0.05320243219615661,125.39272672394775,276.32132898353245,346.5419336215475
2230,3711.4859568792353,2221.890489401302,1285.7895816254368,6.688167953267201,197.1177178992294,270.92930946081333,0.5986525384214456,0.3464352543870541,0.0018020189301459404,0.053110188261354434,125.63351705722714,277.6177999802591,348.3077356272164
2231,3759.684690673528,2254.5625905322486,1299.078121998306,6.71977345916859,199.32420468380485,272.1718398658038,0.599667997724659,0.34552847615675525,0.0017873236752640493,0.053016202443321635,126.01299391448991,278.8789602337373,350.1363526821779
2232,3808.281935248533,2287.524063820272,1312.4561566620482,6.753023581886217,201.54869118432626,273.45588802410305,0.6006708806529014,0.34463208842661375,0.0017732467544962652,0.052923784165988474,126.25760110148687,280.18081079386945,352.00450166137614
2233,3856.609998853858,2320.540475944832,1325.5026732931776,6.765630689985567,203.8012189258627,274.7333645559546,0.6017047294474865,0.34369632233674197,0.001754294754200253,0.052844653461571224,126.4445267313658,281.4634260464804,353.77455083744144
2234,3906.4986640750944,2353.9961304370063,1339.5907639826182,6.83832137192914,206.07344828354115,276.0012826202206,0.6025846500562775,0.3429134063968202,0.0017504988379531893,0.05275144470894917,126.83054122295057,282.7307583575514,355.61089045364344
2235,3955.540261633658,2387.4009999641576,1352.956050838668,6.867153162070116,208.31605766876183,277.2840465511106,0.6035587661995252,0.3420407735351657,0.0017360847590599286,0.05266437550624912,127.30095285488565,284.05221907297806,357.48075461337197
2236,4005.0911109141744,2421.1394718067068,1366.4643367384024,6.871766074001207,210.61553629506392,278.56933059461346,0.6045154541450805,0.3411818355429379,0.0017157577402609214,0.05258695257172072,127.86770106293065,285.3305122500536,359.29887443976384
2237,4055.92380562363,2455.284413441174,1380.73038590485,6.948278048323655,212.96072822928207,279.8486967390914,0.605357627783063,0.3404231568626699,0.00171311848577868,0.05250609686848831,128.1535738515388,286.6369374658879,361.06329121851843
2238,4105.9395082736455,2489.3025814090784,1394.2986775675279,7.0066489344934775,215.33160036254566,281.1357723340695,0.6062686935336057,0.33958091071676916,0.001706466673552978,0.052443929076072156,128.4892296470761,287.9372864136653,362.803022805871
2239,4157.013760618452,2523.852881705248,1408.4077139771525,7.038672551619855,217.71449238443097,282.41998169240367,0.6071312309848517,0.3388027548332242,0.0016932040539054385,0.05237281012801866,128.55910935307082,289.23691096794425,364.5836048551437
2240,4208.285881216098,2559.0886110452525,1422.0842479318878,7.068589186166121,220.04443305279145,283.70944126608424,0.6081071208750045,0.33792481976555694,0.001679683696803284,0.05228837566263528,128.9946406799221,290.5384986954805,366.3120279152719
2241,4260.216497440798,2594.559246595396,1436.0879714545222,7.099314441346674,222.46996494953305,284.9786177941308,0.6090205153080841,0.3370927210664553,0.0016664210482287421,0.05222034257723181,129.15623447404033,291.8541461777164,368.05691784500533
2242,4312.88391253831,2630.3501059302644,1450.480667309787,7.125567417056847,224.9275718812019,286.25561088884973,0.6098819628052995,0.33631340344983207,0.0016521584075893099,0.052152475337279076,129.2989608256851,293.1515202506546,369.7990773507052
2243,4365.286183730208,2666.1018549357323,1464.6122849285687,7.172496280657976,227.39954758524914,287.50102807853347,0.6107507601385953,0.3355134631006102,0.0016430758440054809,0.05209270091678904,129.42811522233,294.4000889124768,371.5646685904333
2244,4418.321010531074,2702.2855498276745,1478.9290882893931,7.190362301431298,229.9160101125748,288.8050111706183,0.6116091482232218,0.33472649107304875,0.0016273969872929242,0.05203696371643656,129.60702185001634,295.70573772201703,373.38004168031426
2245,4472.312292147608,2738.9039434255055,1493.727419082001,7.23029825516453,232.45063138493674,290.0631283817811,0.6124133925608047,0.33399443542989077,0.0016166800936194318,0.05197549191568502,129.87811745363481,296.95183118099266,375.2322409851416
2246,4526.509821395643,2775.719744961719,1508.6087664192082,7.206217207104567,234.97509280761068,291.341546080386,0.6132141218034276,0.3332829985894219,0.0015920029982134667,0.05191087660893701,130.26129805345843,298.25411467475885,377.02882418391437
2247,4580.727092749015,2812.5882739004564,1523.3702158349845,7.2435913740426425,237.5250116395321,292.5975115825572,0.6140047675733827,0.33256078892942076,0.001581319128465165,0.0518531243687314,130.77897857215407,299.49502468503067,378.8633506529848
2248,4634.840926575375,2849.7888594761725,1537.730823222404,7.233447642073906,240.08779623472498,293.8503413323102,0.6148622799837589,0.33177639698599404,0.0015606679402088148,0.051800655090038394,131.31941861011887,300.74786903970835,380.6538896042493
2249,4689.837590191924,2887.508379816545,1552.3981108008616,7.221240422149431,242.70985915236932,295.148946133642,0.615694749399281,0.3310131920234219,0.0015397634317340853,0.0517522951455632,131.45963798056187,302.0481069242381,382.5140289232835
2250,4745.615827366153,2925.677517240172,1567.2739139516211,7.288196947208214,245.37619922715072,296.4008223633707,0.6165011293937676,0.33025722497673565,0.0015357747471213257,0.05170587088237525,131.5285600891774,303.2839339762548,384.3701000548865
2251,4801.67095218201,2963.892955282341,1582.3694287754408,7.332732527808834,248.0758355964198,297.67192185091625,0.6172628205469738,0.32954557789020694,0.0015271209961766831,0.051664480566642614,131.6263326380024,304.55935707456484,386.2074690201765
2252,4858.300213517245,3002.4193365517053,1597.6987747740775,7.378996632252432,250.80310555921008,298.91323217074324,0.6179979014466986,0.32885962261632196,0.0015188432801500936,0.0516236326568294,131.928204889003,305.7897595641973,388.0274823347684
2253,4915.132110908422,3041.4303161585867,1612.6779898246457,7.439459290172227,253.5843456350165,300.1768628401353,0.6187891286601582,0.32810470877182346,0.0015135827730167063,0.05159257979500141,132.1073682436506,307.0814680747703,389.89686277180783
2254,4972.707294083725,3081.102564970177,1627.794285675011,7.428217056228689,256.3822263823092,301.44818722448,0.6196026395191039,0.32734568704891964,0.0014937973656857714,0.05155787606629085,132.3178488532817,308.37607227437235,391.73648940974516
2255,5030.8352218494765,3121.0336836636275,1643.1482542577098,7.476445643196595,259.1768382849427,302.7183449268309,0.6203808206853271,0.3266153991928287,0.0014861241351586234,0.051517655986685645,132.6375536364761,309.6973861374538,393.5314385210049
2256,5089.674215057902,3161.3874079003926,1658.7952720914866,7.530836036389046,261.96069902963404,303.95904395099296,0.6211374784160772,0.32591384084739805,0.0014796302706583692,0.05146905046586638,132.99090274865367,310.94136230896663,395.28628489864616
2257,5149.073082463601,3201.981378813565,1674.667925734128,7.5838351967630295,264.839942719145,305.17418413160004,0.6218558811524112,0.32523677541839713,0.0014728544488116886,0.051434488980379924,133.81288020162702,312.16979766463834,397.0758087905919
2258,5207.984854161166,3242.3912115011904,1690.2437180221277,7.5857400155455705,267.7641846223029,306.4086119170933,0.6225807682429276,0.32454850875221486,0.0014565595384718878,0.05141416346638566,134.06970108360463,313.4001511489401,398.9314178055949
2259,5266.957889495889,3283.256630700828,1705.346953431297,7.59733757730925,270.75696778645516,307.69016777478373,0.6233686882609717,0.3237821507615128,0.0014424526902827406,0.051406708287232934,134.49250666564168,314.6751529310156,400.72397882107566
2260,5327.111142373711,3324.7691823931104,1720.9247723021865,7.606203807757141,273.81098387065686,308.95472569761495,0.624122360794527,0.3230502849120881,0.0014278290060920126,0.05139952528729281,134.63745805030524,315.9443649399489,402.60877936777644
2261,5388.569445674236,3366.5490701761096,1737.5452893413676,7.586857431683831,276.8882287250748,310.2338067765498,0.6247574804624005,0.3224501988623736,0.0014079539121045026,0.051384366763121414,134.81136207921438,317.26280432152953,404.46296266277676
2262,5449.829041837494,3408.6948168501567,1753.6287706491767,7.582694992147226,279.92275934601247,311.4821873642517,0.6254682102286392,0.3217768405553349,0.0013913638270000859,0.051363585389025745,134.8818211627346,318.5344341226984,406.3246527460159
2263,5511.268330416663,3450.972299102956,1769.5769322904414,7.64831393434647,283.07078508891954,312.7149761572186,0.6261666266650558,0.3210834287498133,0.0013877593098008789,0.05136218527533005,134.91351786921115,319.8047226765409,408.1077111815744
2264,5573.90952338078,3493.815391167664,1786.1376756375728,7.6971613609155884,286.2592952146279,313.9704602709214,0.6268159496511772,0.32044611921763216,0.0013809268572854369,0.05135700427390525,135.27341240744934,321.0997499262273,409.9163151437623
2265,5636.409181445047,3536.7512277955925,1802.4440319109149,7.730902849179076,289.4830188893606,315.2172607232828,0.6274830506341718,0.31978587321951835,0.0013716007124942354,0.051359475433815784,135.4344148964373,322.35448859313044,411.791177119205
2266,5699.805841238641,3580.110529893376,1819.1973919151226,7.757079257785354,292.740840172357,316.4571162264351,0.6281109619543414,0.31916830898923876,0.0013609374553887684,0.05135979160103122,135.8638737439128,323.59173860608354,413.5154555827828
