tag,draw,shift,ll_ais,ll_smb,ll
L14,143,-0.14,116.27062579938473,-5.697234787439557,110.57339101194518
L14,143,-0.13,117.74628748602883,-5.7013732797227625,112.04491420630607
L14,143,-0.12,117.5740961057495,-5.701037366053042,111.87305873969646
L14,143,-0.11,118.18681812931628,-5.706130671433373,112.48068745788291
L14,143,-0.1,118.09820687310648,-5.705745768059778,112.39246110504669
L14,143,-0.09,118.00008852128313,-5.70536654778628,112.29472197349685
L14,143,-0.08,117.89248892138248,-5.704992980452935,112.18749594092955
L14,143,-0.07,117.77543372338002,-5.704625035887339,112.07080868749267
L14,143,-0.06,117.80100477405266,-5.7104829478422,112.09052182621046
L14,143,-0.05,116.80804152951265,-5.717378349347848,111.0906631801648
L14,143,-0.04,116.84422367176121,-5.7169229667555586,111.12730070500565
L14,143,-0.03,116.87196576808317,-5.716472696568986,111.15549307151419
L14,143,-0.02,116.89129420006535,-5.716027509886755,111.17526669017859
L14,143,-0.01,116.90223513736628,-5.71558737781359,111.18664775955268
L14,143,0.0,116.9048145356498,-5.715152271460834,111.18966226418897
L14,143,0.01,116.89905813360633,-5.714722161946929,111.18433597165941
L14,143,0.02,116.88499145311943,-5.7142970203978285,111.1706944327216
L14,143,0.03,115.56577174614934,-5.721825974526204,109.84394577162314
L14,143,0.04,115.62068984167944,-5.721366854396335,109.8993229872831
L14,143,0.05,115.66777590652148,-5.7209124972587855,109.9468634092627
L14,143,0.06,115.70705525393456,-5.720462875196694,109.98659237873787
L14,143,0.07,113.46339585716197,-5.7288653296998255,107.73453052746214
L14,143,0.08,113.56810797268976,-5.728386670945478,107.83972130174428
L14,143,0.09,110.76517209383628,-5.737814808644414,105.02735728519187
L14,143,0.1,110.93011350357843,-5.737312432078827,105.1928010714996
L14,143,0.11,111.08805538254992,-5.736814528889816,105.3512408536601
L14,143,0.12,111.23902247428389,-5.736321073477021,105.50270140080687
L14,143,0.13,107.09854518397893,-5.746679371713131,101.3518658122658
L14,143,0.14,107.3052260810003,-5.746167121992822,101.55905895900747
L14,143,0.15,107.50528870478635,-5.7456592309330015,101.75962947385335
L14,143,0.16,104.31652365830028,-5.7570158847870445,98.55950777351325
L14,143,0.17,99.27836546617473,-5.769480249095869,93.50888521707887
L14,143,0.18,99.58674767565138,-5.768945838401812,93.81780183724956
L14,143,0.19,99.88912196573418,-5.76841575061933,94.12070621511485
L14,143,0.2,100.1855115968288,-5.767889964452797,94.41762163237601
L14,143,0.21,95.61002718784991,-5.781335426796488,89.82869176105342
L14,143,0.22,89.66371600921286,-5.795906412278844,83.86780959693402
L14,143,0.23,90.05355585500328,-5.795374427167466,84.25818142783582
L14,143,0.24,90.43792395203596,-5.794846825805102,84.64307712623085
L14,143,0.25,90.81684229051397,-5.794323590228614,85.02251870028536
L14,143,0.26,91.19033257000585,-5.793804702559186,85.39652786744666
L14,143,0.27,85.3335867085109,-5.809368958160347,79.52421775035054
L14,143,0.28,85.74615117271705,-5.808856472112326,79.93729470060472
L14,143,0.29,77.81246208214868,-5.825523005446732,71.98693907670196
L14,143,0.3,78.25972514861945,-5.825022000203523,72.43470314841593
L14,143,0.31,78.7019904254058,-5.82452552412504,72.87746490128076
L14,143,0.32,79.13927763565138,-5.824033563088312,73.31524407256308
L14,143,0.33,70.58577700662329,-5.841747560549585,64.74402944607371
L14,143,0.34,71.05427832897718,-5.841271759912844,65.21300656906433
L14,143,0.35,71.51798512938593,-5.84080060040237,65.67718452898356
L14,144,-0.35,-17.97129567371161,-5.906890365296904,-23.87818603900851
L14,144,-0.34,-20.509485089228434,-5.91066275197773,-26.420147841206166
L14,144,-0.33,-4.696020106088014,-5.9144692183431555,-10.61048932443117
L14,144,-0.32,-7.009638294913572,-5.91830980220757,-12.927948097121142
L14,144,-0.31,8.878266753271745,-5.922184541420108,2.956082211851637
L14,144,-0.3,6.787487625693515,-5.926093473864849,0.8613941518286659
L14,144,-0.29,22.480454582370314,-5.930036637460655,16.550417944909658
L14,144,-0.28,37.714994106535684,-5.934014070161409,31.780980036374274
L14,144,-0.27,36.11570259303626,-5.9380258099558425,30.17767678308042
L14,144,-0.26,51.11521775883031,-5.942071894867743,45.17314586396257
L14,144,-0.25,49.7189872916522,-5.946152362955884,43.77283492869631
L14,144,-0.24,78.20094638563106,-5.927836918684351,72.2731094669467
L14,144,-0.23,89.70180637468934,-5.910004805858756,83.79180156883058
L14,144,-0.22,106.02613618577159,-5.872927035455346,100.15320915031624
L14,144,-0.21,110.86966436419064,-5.8569606211041645,105.01270374308648
L14,144,-0.2,110.72435743741676,-5.859590237606005,104.86476719981076
L14,144,-0.19,114.00641013039848,-5.844083281812396,108.16232684858608
L14,144,-0.18,113.964572539958,-5.846478374081854,108.11809416587614
L14,144,-0.17,113.87690543818269,-5.848889154697613,108.02801628348507
L14,144,-0.16,113.74357855354182,-5.85131554678549,107.89226300675634
L14,144,-0.15,115.92529654985755,-5.836005230819435,110.08929131903811
L14,144,-0.14,115.89644387312691,-5.83820756211813,110.05823631100878
L14,144,-0.13,115.82377725568941,-5.8404230726469555,109.98335418304245
L14,144,-0.12,115.70744210959018,-5.842651674719695,109.86479043487049
L14,144,-0.11,115.5475799430018,-5.844893280393883,109.7026866626079
L14,144,-0.1,117.10573504636227,-5.82978713286509,111.27594791349718
L14,144,-0.09,117.0552528653246,-5.831817427307115,111.22343543801749
L14,144,-0.08,116.962991932694,-5.833858587949795,111.1291333447442
L14,144,-0.07,116.82906932662496,-5.83591051906509,110.99315880755987
L14,144,-0.06,117.85096566722913,-5.821188360610254,112.02977730661888
L14,144,-0.05,117.83384856823682,-5.823041227016512,112.0108073412203
L14,144,-0.04,117.77681417653561,-5.824902968717125,111.95191120781848
L14,144,-0.03,117.67995593034692,-5.8267734845045185,111.8531824458424
L14,144,-0.02,118.2322535784541,-5.81237896997397,112.41987460848014
L14,144,-0.01,118.26207818757226,-5.814060245501121,112.44801794207113
L14,144,0.0,118.25387346224035,-5.815748593520705,112.43812486871964
L14,144,0.01,118.20771025667126,-5.8174439091754975,112.39026634749577
L14,144,0.02,118.19213805049247,-5.8035193121607245,112.38861873833174
L14,144,0.03,118.28106474775653,-5.80503730121171,112.47602744654482
L14,144,0.04,118.3338544148382,-5.8065607639549475,112.52729365088325
L14,144,0.05,118.35055631824994,-5.808089593622383,112.54246672462756
L14,144,0.06,118.33121415446588,-5.809623683343106,112.52159047112278
L14,144,0.07,118.27586598346434,-5.811162926146112,112.46470305731823
L14,144,0.08,118.18454416248721,-5.812707214962731,112.37183694752449
L14,144,0.09,118.05727527854684,-5.814256442629256,112.24301883591758
L14,144,0.1,117.08555414514947,-5.78590041353594,111.29965373161353
L14,144,0.11,117.34718184401504,-5.787117449145812,111.56006439486923
L14,144,0.12,117.57689345835925,-5.788337316503766,111.78855614185548
L14,144,0.13,117.77470298642599,-5.789559909292733,111.98514307713326
L14,144,0.14,117.94061825535424,-5.790785121201399,112.14983313415284
L14,144,0.15,115.79136682652602,-5.778173150325291,110.01319367620073
L14,144,0.16,116.11254733840988,-5.779251342415169,110.33329599599472
L14,144,0.17,112.09570214997439,-5.767355824981008,106.32834632499338
L14,144,0.18,112.55847646524946,-5.768296393458048,106.79018007179141
L14,144,0.19,112.99303754029835,-5.769237813949331,107.22379972634901
L14,144,0.2,113.39936715057591,-5.770179984825047,107.62918716575086
L14,144,0.21,113.77744037346622,-5.771122804579612,108.0063175688866
L14,144,0.22,114.12722552842297,-5.772066171835622,108.35515935658735
L14,144,0.23,108.79442327142868,-5.760555075356681,103.033868196072
L14,144,0.24,102.21465604962069,-5.749902834079131,96.46475321554155
L14,144,0.25,102.80633516099564,-5.750599990252763,97.05573517074288
L14,144,0.26,103.37194411036984,-5.751296544932672,97.62064756543717
L14,144,0.27,103.91141809776336,-5.751992404650982,98.15942569311238
L14,144,0.28,104.42468503479887,-5.752687476190328,98.67199755860854
L14,144,0.29,104.91166548366405,-5.753381666588368,99.15828381707568
L14,144,0.3,105.37227257399735,-5.754074883142414,99.61819769085494
L14,144,0.31,105.80641192866347,-5.754767033414055,100.05164489524941
L14,144,0.32,106.2139815944382,-5.755458025233801,100.45852356920439
L14,144,0.33,99.3380031557461,-5.745096925544118,93.59290623020198
L14,144,0.34,99.8411088744556,-5.745680489403191,94.09542838505241
L14,144,0.35,100.3183557352508,-5.746262448484801,94.572093286766
L14,145,-0.35,-168.75695359148102,-5.6909282655556055,-174.44788185703663
L14,145,-0.34,-172.90664752406627,-5.690832598338809,-178.59748012240507
L14,145,-0.33,-147.16951778655556,-5.690761459872847,-152.8602792464284
L14,145,-0.32,-121.47486197349272,-5.690714875484357,-127.16557684897708
L14,145,-0.31,-124.89086227623966,-5.690692870521264,-130.58155514676093
L14,145,-0.3,-98.95157966793772,-5.690695470352792,-104.64227513829051
L14,145,-0.29,-73.45513440078997,-5.690722700369479,-79.14585710115945
L14,145,-0.28,-48.40044099946917,-5.690774585983199,-54.09121558545237
L14,145,-0.27,-50.80301313216128,-5.690851152627177,-56.49386428478846
L14,145,-0.26,-25.95489174513699,-5.690952425756006,-31.645844170892996
L14,145,-0.25,-2.2897021327369202,-5.6910784308456615,-7.980780563582582
L14,145,-0.24,42.45434198888029,-5.691486890240413,36.762855098639875
L14,145,-0.23,75.76321315021983,-5.696540219805666,70.06667293041416
L14,145,-0.22,87.82599146633873,-5.70057090203486,82.12542056430388
L14,145,-0.21,97.56086544749125,-5.7056774514491275,91.85518799604212
L14,145,-0.2,97.0034914524096,-5.7050898727678305,91.29840157964178
L14,145,-0.19,96.42124682242658,-5.704515000520683,90.7167318219059
L14,145,-0.18,104.28190495283715,-5.710527183612758,98.5713777692244
L14,145,-0.17,103.82179798824465,-5.709899649661736,98.11189833858292
L14,145,-0.16,103.33723733481384,-5.709283522592932,97.62795381222091
L14,145,-0.15,102.8281953401075,-5.7086787414545395,97.11951659865296
L14,145,-0.14,109.2611412520704,-5.715521014605883,103.54562023746452
L14,145,-0.13,108.87121464681896,-5.714872699647924,103.15634194717103
L14,145,-0.12,108.45716564263135,-5.714234663619186,102.74293097901217
L14,145,-0.11,113.57460133961112,-5.722022434440533,107.85257890517059
L14,145,-0.1,113.28156512538561,-5.721351024951147,107.56021410043446
L14,145,-0.09,112.9648117344052,-5.720689028061603,107.2441227063436
L14,145,-0.08,116.82991208831987,-5.729490537107632,111.10042155121224
L14,145,-0.07,116.63910182598998,-5.7288055018099815,110.91029632418
L14,145,-0.06,116.42507453775437,-5.728129187686773,110.6969453500676
L14,145,-0.05,116.18770901706785,-5.727461531528738,110.46024748553911
L14,145,-0.04,118.79998354085104,-5.7372411573446485,113.06274238350639
L14,145,-0.03,118.69356533491849,-5.736559871844156,112.95700546307434
L14,145,-0.02,118.56436927796562,-5.735886725951736,112.8284825520139
L14,145,-0.01,118.41224296716447,-5.7352216589216365,112.67702130824284
L14,145,0.0,118.23702734735681,-5.73456461008049,112.50246273727632
L14,145,0.01,119.18617120175966,-5.757864587223907,113.42830661453576
L14,145,0.02,119.35702688378187,-5.757193179180409,113.59983370460147
L14,145,0.03,119.50718416696766,-5.756529384762379,113.75065478220529
L14,145,0.04,119.63646036023565,-5.755873151260532,113.88058720897511
L14,145,0.05,117.15761203537387,-5.768898793473171,111.3887132419007
L14,145,0.06,117.42813499611219,-5.768258553287175,111.65987644282502
L14,145,0.07,112.37113685230457,-5.782517555260789,106.58861929704378
L14,145,0.08,112.76173310203379,-5.781904324457569,106.97982877757622
L14,145,0.09,113.13318361379909,-5.781298646262148,107.35188496753695
L14,145,0.1,113.48526855130386,-5.780700479701351,107.70456807160251
L14,145,0.11,106.25060698199363,-5.7961104257105465,100.45449655628308
L14,145,0.12,97.16260931937552,-5.812797907155716,91.34981141221981
L14,145,0.13,97.68140761278177,-5.81227598247879,91.86913163030297
L14,145,0.14,98.18124105409282,-5.811762062244511,92.36947899184831
L14,145,0.15,98.66184735462451,-5.81125611971045,92.85059123491406
L14,145,0.16,99.12295626354376,-5.8107581285916305,93.31219813495213
L14,145,0.17,99.56428950353023,-5.8102680630651244,93.75402144046511
L14,145,0.18,99.98556069122384,-5.809785897774979,94.17577479344887
L14,145,0.19,89.6292841100364,-5.8276682574743255,83.80161585256207
L14,145,0.2,90.10716031169038,-5.827242298255025,84.27991801343535
L14,145,0.21,90.56466849246976,-5.826824636429704,84.73784385604006
L14,145,0.22,91.00148799138331,-5.826415255381416,85.1750727360019
L14,145,0.23,76.47735510330669,-5.8455736656416795,70.63178143766501
L14,145,0.24,62.223258103562074,-5.866050132520457,56.35720797104162
L14,145,0.25,62.72927663038716,-5.865774271047258,56.863502359339904
L14,145,0.26,63.21384499490554,-5.865507804010413,57.34833719089513
L14,145,0.27,43.50207040372223,-5.887313623268177,37.61475678045405
L14,145,0.28,43.972439229492736,-5.887133419635476,38.08530580985726
L14,145,0.29,44.420221946593315,-5.8869632978474815,38.533258648745836
L14,145,0.3,30.257988367374722,-5.910190742073119,24.347797625301602
L14,145,0.31,10.448307554983359,-5.9348523901964745,4.513455164786884
L14,145,0.32,10.889646245603373,-5.93487605171288,4.954770193890493
L14,145,0.33,11.306903691760823,-5.934911407836702,5.371992283924121
L14,145,0.34,-5.639612500708154,-5.960971696814777,-11.600584197522931
L14,145,0.35,-26.423714995170997,-5.988496130375008,-32.41221112554601
L14,146,-0.35,110.85582338678219,-6.260731994058257,104.59509139272393
L14,146,-0.34,110.0945269539,-6.2562651050598,103.8382618488402
L14,146,-0.33,109.28723708470055,-6.251818597922574,103.03541848677797
L14,146,-0.32,113.60291300154358,-6.281862360818651,107.32105064072493
L14,146,-0.31,112.94364270878674,-6.277511695862389,106.66613101292435
L14,146,-0.3,112.24056998024673,-6.273180710334839,105.96738926991189
L14,146,-0.29,111.49385478340926,-6.268869376684738,105.22498540672453
L14,146,-0.28,110.70365613364022,-6.264577667216534,104.4390784664237
L14,146,-0.27,114.6468565648436,-6.29523879423577,108.35161777060783
L14,146,-0.26,114.01083761452166,-6.291037664525328,107.71979994999633
L14,146,-0.25,113.33345479186141,-6.286855534741826,107.04659925711958
L14,146,-0.24,112.61486308248647,-6.282692373307219,106.33217070917925
L14,146,-0.23,116.18944020395618,-6.314029400510548,109.87541080344563
L14,146,-0.22,115.63212117057547,-6.309954701569481,109.32216646900599
L14,146,-0.21,115.03569975138655,-6.30589842219837,108.72980132918818
L14,146,-0.2,118.06399839921914,-6.338000530328151,111.725997868891
L14,146,-0.19,117.63552526192946,-6.334033476377626,111.30149178555183
L14,146,-0.18,117.1700873961399,-6.330084365155671,110.84000303098424
L14,146,-0.17,116.66783412481354,-6.326153160346358,110.34168096446717
L14,146,-0.16,119.18119903703226,-6.358934567060263,112.822264469972
L14,146,-0.15,118.85342715678703,-6.355091214337933,112.4983359424491
L14,146,-0.14,118.49097883160255,-6.351265358712349,112.1397134728902
L14,146,-0.13,118.09400063401257,-6.347456962628849,111.74654367138372
L14,146,-0.12,117.66263764471752,-6.343665988431287,111.31897165628624
L14,146,-0.11,117.19703343369855,-6.33989239836262,110.85714103533593
L14,146,-0.1,116.69733003979319,-6.336136154565669,110.36119388522752
L14,146,-0.09,120.55642632560051,-6.407524056149963,114.14890226945055
L14,146,-0.08,120.49963476099063,-6.403905430909562,114.09572933008107
L14,146,-0.07,120.412810263801,-6.40030363262607,114.01250663117494
L14,146,-0.06,120.29609912942855,-6.396718623267663,113.8993805061609
L14,146,-0.05,120.14964599885928,-6.393150364736899,113.75649563412239
L14,146,-0.04,119.97634421300957,-6.428259457187957,113.5480847558216
L14,146,-0.03,120.0105814095172,-6.424779860185731,113.58580154933146
L14,146,-0.02,117.84937696782553,-6.4608337763618895,111.38854319146364
L14,146,-0.01,118.05492530562508,-6.457447201549166,111.5974781040759
L14,146,0.0,118.23476629308995,-6.45407701149548,111.78068928159446
L14,146,0.01,118.38904448298828,-6.45072316959515,111.93832131339313
L14,146,0.02,114.72046631643762,-6.487482929087962,108.23298338734966
L14,146,0.03,115.02265940945642,-6.484222163101913,108.5384372463545
L14,146,0.04,109.90967351789384,-6.522015033586285,103.38765848430755
L14,146,0.05,110.35254845548666,-6.518852308972626,103.83369614651403
L14,146,0.06,110.77298939442318,-6.515705775760291,104.25728361866288
L14,146,0.07,111.17113400316778,-6.512575400342352,104.65855860282542
L14,146,0.08,111.54711797000255,-6.509461149131898,105.03765682087065
L14,146,0.09,111.90107498874265,-6.5063629885633585,105.3947120001793
L14,146,0.1,112.23313672737711,-6.503280885093895,105.72985584228321
L14,146,0.11,106.54415149951836,-6.541684102171998,100.00246739734636
L14,146,0.12,107.00800512778801,-6.538696935481001,100.46930819230701
L14,146,0.13,107.45139619240595,-6.5357258054753675,100.91567038693059
L14,146,0.14,107.87444996064346,-6.532770680666085,101.34167927997737
L14,146,0.15,108.27728955172839,-6.529831529611898,101.74745802211649
L14,146,0.16,99.88886654504245,-6.569090454411517,93.31977609063092
L14,146,0.17,100.4194201532084,-6.566247569158842,93.85317258404956
L14,146,0.18,92.08991335506065,-6.606544011168484,85.48336934389216
L14,146,0.19,92.73152990743394,-6.603802172645872,86.12772773478807
L14,146,0.2,93.35525076736279,-6.601076435986648,86.75417433137615
L14,146,0.21,93.96118731056329,-6.598366774591392,87.36282053597189
L14,146,0.22,81.80557887373277,-6.639596288283373,75.1659825854494
L14,146,0.23,82.51423812310509,-6.636990426671666,75.87724769643341
L14,146,0.24,83.20612077819584,-6.634400756555349,76.57172002164049
L14,146,0.25,61.96071607418254,-6.722342769376211,55.23837330480633
L14,146,0.26,62.85846867308973,-6.719940758806139,56.13852791428359
L14,146,0.27,63.74094867461382,-6.717555356820731,57.02339331779309
L14,146,0.28,64.60825064148774,-6.715186545426258,57.89306409606149
L14,146,0.29,65.46046655419603,-6.712834306790439,58.74763224740559
L14,146,0.3,41.4354080433838,-6.804678769409731,34.63072927397407
L14,146,0.31,42.45879638098768,-6.802530649740822,35.656265731246855
L14,146,0.32,43.46830825583136,-6.800399662961393,36.66790859286996
L14,146,0.33,44.464024734929026,-6.798285797738325,37.6657389371907
L14,146,0.34,45.44602417903383,-6.79618904294587,38.64983513608796
L14,146,0.35,33.60856671380803,-6.842507089122744,26.766059624685287
L14,147,-0.35,-28.042743996622363,-5.857843832539927,-33.90058782916229
L14,147,-0.34,-31.28929776476903,-5.85458533332985,-37.14388309809888
L14,147,-0.33,-14.308500175489655,-5.851357600308736,-20.159857775798393
L14,147,-0.32,2.507247002049155,-5.848160672125552,-3.3409136700763966
L14,147,-0.31,-0.2417159780906104,-5.844994587468077,-6.086710565558687
L14,147,-0.3,16.42655438462448,-5.841859385062779,10.584694999561702
L14,147,-0.29,13.881510537126061,-5.838755103675149,8.042755433450912
L14,147,-0.28,30.370539646674743,-5.835681782109488,24.534857864565254
L14,147,-0.27,46.30472814734236,-5.8326394592090125,40.47208868813335
L14,147,-0.26,61.09673595884804,-5.829628173855996,55.26710778499205
L14,147,-0.25,74.93582857728548,-5.844880989950178,69.0909475873353
L14,147,-0.24,97.57777464730593,-5.881403212405049,91.69637143490088
L14,147,-0.23,104.51302592065652,-5.899602606651756,98.61342331400476
L14,147,-0.22,109.6940293523815,-5.918772038094749,103.77525731428676
L14,147,-0.21,113.22401214695863,-5.938834749512725,107.2851773974459
L14,147,-0.2,112.88790401743165,-5.935623812484246,106.9522802049474
L14,147,-0.19,112.49186371751982,-5.932435140308943,106.55942857721088
L14,147,-0.18,114.97968897661379,-5.953215443549538,109.02647353306425
L14,147,-0.17,114.73909078425893,-5.9500390497699644,108.78905173448896
L14,147,-0.16,114.44111272017997,-5.946883827508546,108.49422889267143
L14,147,-0.15,114.08591772712921,-5.9437497497981,108.14216797733111
L14,147,-0.14,113.67366836322316,-5.940636789527235,107.73303157369592
L14,147,-0.13,115.85648186425566,-5.961963564470907,109.89451829978475
L14,147,-0.12,115.61030530305112,-5.958860804619645,109.65144449843147
L14,147,-0.11,115.30957152385541,-5.955778176656514,109.3537933471989
L14,147,-0.1,116.92567017600055,-5.977760958472519,110.94790921752804
L14,147,-0.09,116.79923862935472,-5.974689719457015,110.8245489098977
L14,147,-0.08,116.62073838936477,-5.971637726318457,110.64910066304631
L14,147,-0.07,117.65708742543626,-5.99438131178075,111.6627061136555
L14,147,-0.06,117.66205717264354,-5.991343091789008,111.67071408085454
L14,147,-0.05,117.61747693440782,-5.988323315263943,111.62915361914388
L14,147,-0.04,117.52351526317489,-5.985321943594168,111.53819331958071
L14,147,-0.03,118.0166186459891,-6.008730456613708,112.0078881893754
L14,147,-0.02,118.11509945557967,-6.005743568890328,112.10935588668934
L14,147,-0.01,118.16671454231565,-6.002774366623411,112.16394017569223
L14,147,0.0,118.17163458186135,-5.99982280892308,112.17181177293827
L14,147,0.01,118.13002953816348,-5.996888854774403,112.13314068338909
L14,147,0.02,118.04206864903429,-5.993972463037663,112.04809618599663
L14,147,0.03,117.90792041356093,-5.991073592448847,111.91684682111209
L14,147,0.04,117.16717341053501,-6.04278445893459,111.12438895160042
L14,147,0.05,117.5398080818114,-6.039882041111849,111.49992604069955
L14,147,0.06,117.87092965952269,-6.036996057323773,111.83393360219891
L14,147,0.07,118.16071624109073,-6.034126464153351,112.12658977693738
L14,147,0.08,115.4090880328324,-6.059758877837057,109.34932915499535
L14,147,0.09,115.8970238747935,-6.056909236819399,109.84011463797411
L14,147,0.1,110.78583005231629,-6.083490727267511,104.70233932504877
L14,147,0.11,111.46339181788153,-6.080665762039746,105.38272605584179
L14,147,0.12,112.10428324702879,-6.077856265679614,106.02642698134918
L14,147,0.13,112.70868904530393,-6.075062194117395,106.63362685118653
L14,147,0.14,113.27679302858733,-6.07228350320968,107.20450952537766
L14,147,0.15,106.74689133316417,-6.09959184044653,100.64729949271764
L14,147,0.16,98.43259584277916,-6.127909452271691,92.30468639050747
L14,147,0.17,99.36382263396749,-6.1251728366712435,93.23864979729625
L14,147,0.18,100.26237938675389,-6.1224509519333825,94.1399284348205
L14,147,0.19,101.128451463796,-6.119743754789712,95.00870770900629
L14,147,0.2,101.96222321642658,-6.117051201929019,95.84517201449756
L14,147,0.21,102.76387798978888,-6.114373249998369,96.64950473979052
L14,147,0.22,103.53359809563199,-6.111709855603835,97.42188824002815
L14,147,0.23,94.65273112048496,-6.140580699300088,88.51215042118487
L14,147,0.24,95.5731591868545,-6.137947388589357,89.43521179826514
L14,147,0.25,96.46344557417268,-6.135328353974526,90.32811722019815
L14,147,0.26,97.32377092443545,-6.132723552957416,91.19104737147804
L14,147,0.27,98.15431476546468,-6.130132943016756,92.02418182244791
L14,147,0.28,86.04579750866307,-6.15980129768551,79.88599621097757
L14,147,0.29,74.05020661565507,-6.1904866461205135,67.85971996953455
L14,147,0.3,75.18860015850129,-6.187951363963462,69.00064879453782
L14,147,0.31,76.30006783597473,-6.185429936920526,70.1146378990542
L14,147,0.32,77.38478657099816,-6.1829223250857615,71.2018642459124
L14,147,0.33,60.90363327328808,-6.214504858045733,54.689128415242344
L14,147,0.34,62.11306598184662,-6.212037568450656,55.90102841339596
L14,147,0.35,63.29717564549138,-6.209583951080854,57.08759169441053
L14,148,-0.35,38.05383004061015,-5.735797597460668,32.318032443149484
L14,148,-0.34,35.14676719633353,-5.737837402271839,29.408929794061688
L14,148,-0.33,68.38955885223731,-5.7303220212238815,62.65923683101343
L14,148,-0.32,93.5033277722359,-5.715655942297493,87.78767182993842
L14,148,-0.31,101.32446423414244,-5.710124021182258,95.61434021296019
L14,148,-0.3,107.40664276451106,-5.705239114748112,101.70140364976295
L14,148,-0.29,111.86199655752826,-5.701045311469791,106.16095124605846
L14,148,-0.28,111.10103047063083,-5.701829329347163,105.39920114128367
L14,148,-0.27,110.25332904296212,-5.702641388125384,104.55068765483674
L14,148,-0.26,113.78429279629563,-5.698840902970274,108.08545189332536
L14,148,-0.25,113.10817846884709,-5.699508804171441,107.40866966467564
L14,148,-0.24,112.34947192215094,-5.700202362541814,106.64926955960912
L14,148,-0.23,111.50852417608617,-5.700921503540285,105.80760267254588
L14,148,-0.22,110.58568433714792,-5.7016661522847745,104.88401818486315
L14,148,-0.21,114.03819906756091,-5.697993880843239,108.34020518671767
L14,148,-0.2,113.30143585031442,-5.698599106795825,107.6028367435186
L14,148,-0.19,112.4867957525111,-5.699227692874079,106.78756805963702
L14,148,-0.18,115.56622633215031,-5.69602496961411,109.87020136253619
L14,148,-0.17,114.94857270607316,-5.696522040110241,109.25205066596293
L14,148,-0.16,114.25702917865407,-5.697040530282329,108.55998864837174
L14,148,-0.15,116.9983180375598,-5.694311359298678,111.30400667826112
L14,148,-0.14,116.516794011249,-5.694705062219517,110.82208894902949
L14,148,-0.13,115.96541027845595,-5.695118408425415,110.27029187003053
L14,148,-0.12,115.34450391391762,-5.695551298883666,109.64895261503395
L14,148,-0.11,117.85659204069043,-5.693195329600085,112.16339671109034
L14,148,-0.1,117.4592141014776,-5.6935095479632425,111.76570455351435
L14,148,-0.09,116.99633478727162,-5.693841706205498,111.30249308106612
L14,148,-0.08,116.46828641159757,-5.694191700558003,110.77409471103957
L14,148,-0.07,115.87539810633854,-5.694559426981893,110.18083867935664
L14,148,-0.06,115.2179957695322,-5.694944781169877,109.52305098836231
L14,148,-0.05,119.67638671645109,-5.691201046108877,113.98518567034222
L14,148,-0.04,119.6350534158906,-5.691334873472455,113.94371854241814
L14,148,-0.03,119.53657234369564,-5.691483910856516,113.84508843283912
L14,148,-0.02,119.38127900876053,-5.691648049613362,113.68963095914717
L14,148,-0.01,119.16950537050882,-5.691827180892852,113.47767818961596
L14,148,0.0,119.44185424620304,-5.690875639376246,113.75097860682679
L14,148,0.01,119.47014823721115,-5.690954757334299,113.77919347987685
L14,148,0.02,117.63083578006093,-5.69070703944356,111.94012874061737
L14,148,0.03,117.88975223442976,-5.6906931341813625,112.1990591002484
L14,148,0.04,118.09967268718897,-5.690692061702948,112.40898062548602
L14,148,0.05,118.26092873452917,-5.690703712107597,112.57022502242158
L14,148,0.06,114.82943151066269,-5.69097227848922,109.13845923217346
L14,148,0.07,109.74393819179869,-5.692073513310885,104.0518646784878
L14,148,0.08,110.34299902624224,-5.6919076533716755,104.65109137287057
L14,148,0.09,110.89905475945483,-5.691752904600789,105.20730185485404
L14,148,0.1,111.41242688786426,-5.6916091592456475,105.72081772861861
L14,148,0.11,111.8834325820146,-5.691476309518869,106.19195627249573
L14,148,0.12,112.31238461718131,-5.691354247601447,106.62103036957986
L14,148,0.13,112.69959131299596,-5.691242865645955,107.00834844735
L14,148,0.14,107.3074380804283,-5.6926330118184545,101.61480506860984
L14,148,0.15,107.8763955697334,-5.6924477468051675,102.18394782292823
L14,148,0.16,108.40639640810763,-5.692272430225637,102.71412397788198
L14,148,0.17,108.89773495861314,-5.692106956433342,103.2056280021798
L14,148,0.18,109.35070079553995,-5.69195121980516,103.65874957573479
L14,148,0.19,101.20877943712377,-5.693856679645614,95.51492275747815
L14,148,0.2,92.96509298095174,-5.69663156117743,87.26846141977431
L14,148,0.21,93.79160694962044,-5.696337688770127,88.09526926085032
L14,148,0.22,94.58404272685826,-5.69605257894567,88.88799014791259
L14,148,0.23,95.34266963198444,-5.695776132113202,89.64689349987124
L14,148,0.24,83.0376134066181,-5.699206250119667,77.33840715649843
L14,148,0.25,83.94555591576687,-5.698875256684777,78.2466806590821
L14,148,0.26,84.82176541473089,-5.698552463002139,79.12321295172875
L14,148,0.27,63.49932082614525,-5.708274709134685,57.791046117010566
L14,148,0.28,64.68575208338889,-5.707847396757549,58.97790468663134
L14,148,0.29,65.84343467999237,-5.707427853645729,60.136006826346645
L14,148,0.3,66.97260185185135,-5.707015992275417,61.265585859575936
L14,148,0.31,57.00762380861556,-5.712901194621884,51.29472261399368
L14,148,0.32,43.841974126505264,-5.719728682827313,38.122245443677954
L14,148,0.33,45.20618093363731,-5.719248124595353,39.48693280904196
