draw,ais2100,ais2300,gis2300,tot2300,ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_u_pre,gic_s_r5,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric,gis_alpha_s,gis_beta_s
24,36.041252961959046,186.93763428429241,31.087103409069123,292.3717758126212,1.134594573342987,0.6131505124910434,0.006019068050612859,-15.51814290398759,0.2307741615641553,1.3497131626769998,0.08684929702856621,0.10300842220382876,0.6734210028358146,0.0009258170870232817,0.004328712074909111,-6.3136823169194765,0.9459883691376583,2.1522181525677366,-0.7046929348060635,0.1669970592857893,0.07725788641345144,0.8005921392292497,0.5116248926642598,-2.7417586219153693,0.13620877184579175,0.15754663982770956,-3.527534451842438,-3.5920508790311794,0.1666291601292571,0.30979415298690716,-2.3282005241158092,-2.796783006842306,0.7917987875570185,3.052815540603625,1.7031845860756074,35.42091547086624,9.75773787945825,3.495617085941545,0.1780247431774365,-0.018461567898470498,0.006899729412221961,1.6808429883091303,0.055200761235927646,1.4741652509173038,9.204370322326374,800.2489331665398,0.000623288687086625,1.0120432013429872,-1.7360234645667072,-17.57537384661397,85.22130164884011,0.021389651503270518,0.9305117353298045,0.012647608424623025,0.7986657627640534,0.02253363359235142,0.77019427713474,0.1007589655241963,0.852134021240414,0.0008728702325619488,9.783402024062535e-5
25,22.31384300201693,172.5826696032746,27.39047841450221,274.61910629332704,1.2396562083777545,0.6254228987445264,0.010846549511056439,-16.211500652544704,0.15526816291765577,1.3654699549250284,0.07435214099919346,0.11909193611924138,0.5465397653806309,0.0015029911739508036,0.0041704677204921995,-6.5661287167830835,0.7401578359883646,2.071524648740943,-0.5025746679732245,0.16005600734375805,0.0732873069752798,1.392337668539871,-0.13731377071880005,-2.8311392971825637,0.1364351836118219,0.16411396066497072,-3.085656061001758,-3.5444008160749028,0.1554134074958492,0.30907642284956593,-1.1742533121651355,-2.611932111088277,0.7323442644500203,2.9157125512036193,1.630236908720314,40.45796102134178,16.8663991682771,1.248247145308313,0.23957637111154942,-0.055373567756025976,0.008014246043892514,1.8308205711920709,0.08377613957139544,0.9334947704877427,10.368257988349237,800.6100173461199,0.0006269356271165575,1.0812812657644553,-1.67265111310735,-17.72424772152527,66.85474968013986,0.022479674952978687,0.9085629403590947,0.020449330061866382,0.8265860084370973,0.023061684503704626,0.8185574563346789,0.10199936162645372,0.9162812466685113,0.0005305815561096745,0.00036565890575826514
26,63.14704406690009,313.4302412182745,30.079818226691998,412.6291170213428,0.7244498501753414,0.5865605454053167,0.00968108298716462,-15.783413064466453,0.1408976026939899,1.0253071857461775,0.0912364041340845,0.12139467196805019,0.580359051746918,0.00102828673660047,0.002719169568527527,-6.342268092195487,0.5710468771862064,1.9060402049472862,-0.4796414495400928,0.15880763150918417,0.05170428612153407,1.1322778979493102,-0.11464442823602632,-2.757198780976038,0.09921206902505311,0.31023849244548446,-2.0601512319213304,-3.2219058982362245,0.13267353572324958,0.32202899048634676,-1.87121641983506,-2.6627033592984324,0.6177002094757086,1.9186957859675027,1.6761942603977609,34.434709433172614,8.914400136427757,3.290178688176515,0.0851168320954735,0.22699625266788243,0.014090046566336391,2.8169750200955637,0.05502366831895771,1.3680390760651537,11.303228163540878,816.396291125111,0.0006291171858447599,1.1076636518951548,-1.6396233457168214,-17.520513422872003,102.40691399799327,0.020684458494227065,0.8873471869031467,0.023016916241873873,0.46189941693710806,0.028178034334833388,0.8627497760672318,0.10488498929636172,0.9485152528257935,0.0005120601777747542,0.0007550884003217877
27,77.16564822867628,359.01555785810035,30.66712907899515,467.45469533763264,0.6270049313560596,0.6767945180663425,0.008845820795121362,-16.13636255280469,0.1500269021664652,0.860253749810921,0.09027351974559683,0.11154959089678569,0.5100459971265439,0.0011179494968202306,0.0041824030699487294,-6.525492739822667,0.7764739728306351,2.075258583748307,-0.5167413987915604,0.18010406495711004,0.05947455501231364,0.8882892660807657,-0.3620288540187018,-2.559471471889568,0.14641707262251,0.13285785732616365,-3.1830108877853647,-3.529892401613488,0.13609019848226742,0.37869561706242266,-1.748561201879259,-2.618641966918709,0.6846740228239631,2.875951160910394,1.7012312517033807,18.176960727860624,3.978234050484452,2.6897541169571726,0.15497000192290988,0.0940849902723511,0.014993980160220985,1.3765852661139082,0.049381111580240666,1.2777440300602103,10.467832085681124,808.960924296899,0.0006181277868151443,1.1061678235929813,-1.7125900072139808,-17.678537679868004,88.72007060126941,0.020300159501904978,0.7730202880080799,0.019394640847277198,0.6606991458618314,0.027427704355186166,0.97966587388562,0.09462029160128703,0.987939632462986,0.0005796991869127545,0.0003275990326357929
28,32.12268993538512,257.76690645924543,24.800299781178737,363.5403571435363,0.5053444569796272,0.5910930929523355,0.010331426416938651,-15.369262944079631,0.19261607606295586,0.7000100373125425,0.08625194583383149,0.10470424815629267,0.509035222745193,0.0009264564788570165,0.0048772672890210825,-6.552789433295481,0.5283618059776727,1.8282453513848247,-0.5350147496690182,0.19790035575321757,0.08924736632216855,0.32465790996934657,-0.6376290807538377,-2.7508709144239445,0.11351308961660891,0.15070421914281257,-2.8814736687345968,-3.2341508441077114,0.15965690916800307,0.2792352599189295,-1.9122842850601498,-2.6719662821756707,0.8263595669144953,2.3858764807347272,1.4165885475805626,25.426259832416047,12.500586319104379,2.0372286316005472,0.24551535570514896,0.06844637389217009,0.012741348882039935,2.565896982969372,0.07332605509943514,1.2737289281398385,11.509972743317618,807.0065187444109,0.0006275996060736807,1.0680669304713923,-1.6571702442795688,-17.672455223313587,79.47895229669348,0.018823339898150854,0.8521937773524506,0.016362500343977727,0.3672349315979243,0.02950907837251931,0.9623288781366479,0.09165971174964323,0.9735150969607851,0.0003838419181894362,0.0006726182949265778
29,13.426436683192078,281.23621401844224,19.429152398567204,383.27070556433983,0.941855154694842,0.6248076056391433,0.011730520713548305,-14.618097716079086,0.20777378306763433,1.0840188725441275,0.062353068582982306,0.11998503186867021,0.35661251705454566,0.0034769429968562974,0.005608209372781181,-6.18260096470529,0.24549180470315055,1.8950525964779337,-0.6575593678724948,0.19880473970665244,0.08862102775696737,0.5202264444617838,-0.2536550457194788,-2.745328008720294,0.10743806691250153,0.22974045628648168,-0.8578894985679382,-3.2091783463308188,0.1350821075002265,0.4031157475888955,-1.2528880436413194,-2.570656152917378,0.593403928324742,2.3205202840031363,1.4950692134528796,39.084350259472984,13.545726813404901,2.3657685650584366,0.2195028797161309,0.021033653505911763,0.014945249685727425,2.0972745583441808,0.0787329499524387,1.4450753370390625,11.031298602518985,813.2408519247402,0.0006389990022698741,1.0753587457050813,-1.6135768847828356,-17.4352262563119,64.54292792218553,0.020894017570536855,0.8074986340868485,0.018817265596967215,0.9775202019229564,0.02490340205320836,0.9325440302103245,0.10591939083770655,0.9693294788719223,0.00025824313942623126,0.0015580969540632706
30,41.95158420820181,194.74233692004617,21.716242465442953,288.21496880829943,1.3240057828900822,0.6716738809974511,0.008899625419936748,-15.875951756479184,0.2901937429481489,1.0986632620290553,0.07750470120481526,0.06816450336185473,0.47617109752314024,0.0004534437873965166,0.008985395554253234,-6.001790450322198,0.10703785721677851,1.9184308685222744,-0.6164717260114262,0.16440896474068847,0.049260277397861034,0.5589877696343816,0.2761087234717068,-3.0247691282003566,0.17339591023318346,0.12070263820783945,-3.9790550680849712,-3.487182374782401,0.17366387060533817,0.2336679485950712,-2.458881366693468,-2.7740540599141617,0.7939298711939151,2.51002576404406,1.5811316321062552,26.294754850915833,8.921791973960524,2.8480944913843986,0.3286658183601089,0.05242400401615276,0.007510047202974403,2.9737360954831633,0.07585784504976817,1.4027663121452707,9.95109152849705,786.3260580296209,0.0006276117457419219,0.9141693588650782,-1.8922371358110222,-17.35739643184931,67.90990308517677,0.022682392481586197,0.8347039487287023,0.011018300362631487,0.1878600648354374,0.025286075888682497,0.9645883026685335,0.1037385699764708,0.9752798444973262,0.00013491312724853404,0.002209472361022908
31,43.860798940899805,253.89951145466227,32.257126241854344,360.2992811379814,0.9384351051701739,0.6854317002957604,0.011798708375397676,-16.15643167408566,0.14245604040612286,1.0022411798996802,0.07857218881761183,0.08386737369007792,0.6484182917723215,0.00130901615063792,0.0034509627411665185,-6.088186150995868,0.8606729071658337,2.1266980215655265,-0.42766484084113204,0.16640163067599817,0.07653024424958857,1.1186429492332581,0.19172603120547183,-2.8468867145383694,0.13587837909350745,0.20715009000875714,-3.277098709300852,-3.5672077219355556,0.13431424227481176,0.3880672811920339,-1.6124749914258987,-2.5528721008333464,0.7017334373575315,2.971230437177001,1.5813263662754418,31.543392003505584,9.217760814664771,3.6893009907698793,0.2581761727358251,0.1278195575979566,0.01110287142694532,3.388328353195134,0.06826300775005363,1.0536666334464648,10.17968456240674,804.4458770006638,0.0006376011297527778,1.008517673545259,-1.665322214439648,-17.64808578146113,73.51983837773865,0.019793150923473182,0.8404758322288277,0.014210035954086207,0.49208719903360876,0.029300301645724086,0.9728267912030394,0.09693679530182646,0.9211505959889866,0.0009950244648049473,0.0003162058680285909
32,40.86656133614317,211.9545085021446,21.621411522960862,304.5601182317963,0.6744896266088042,0.6215044819359813,0.009864466585642525,-15.931606430058283,0.1778806850071859,0.8492070246422716,0.052188799726476776,0.10102561779559563,0.7192688555979856,0.00165277502791098,0.002487478348755995,-5.470029046151566,0.5137592962882649,1.6308349079839135,-0.41955956654927773,0.15854115166356783,0.08245762825493516,0.526338468992297,0.23571251285871347,-2.7693683089364054,0.15298215476285112,0.13855789769413548,-2.0863586884480223,-3.439328924791326,0.13447485016579555,0.34668239049625565,-1.4598543510975404,-2.5640070334002165,0.6502167610551621,2.997609975155967,1.3487083126979411,38.164071226445195,8.348945255677867,2.910949586265156,0.07793072108730714,0.21203041632682448,0.008309123362023215,3.2942248090957347,0.0736647318997648,1.2476950176375325,9.037342386094354,794.8204953837044,0.000623730223235473,0.9682497584553152,-1.7375303018310246,-17.53901433603037,73.34417644285574,0.019329495920973425,0.8010894802405532,0.015654512097077505,0.8317855548138747,0.028558461490365894,0.9204320674710695,0.09396972560851845,0.9575968803541752,0.0011020912128514308,0.0020476130118563026
33,63.80639505812449,302.8007993557332,16.9598805052458,387.9519971331657,1.2485500050099623,0.714329164778145,0.005688429955942576,-16.199589319515212,0.16459236527232762,1.5412619373710006,0.054583450540080757,0.08815036439244538,0.4794490140650232,0.0009931991015341103,0.008710274197173299,-5.841005465913222,0.03462521718111407,1.7860354377294703,-0.5486375629711691,0.15100240594963826,0.06074599397620501,0.4402922424834159,-0.4773401348435412,-2.8746192511306274,0.11594621404892655,0.20241024393756996,-1.239613023488855,-3.4531590687211544,0.1483593599547212,0.3609165906400186,-1.6272516973490958,-2.5485972669247863,0.6807783563335021,2.583258150140427,1.5790217210732973,37.3358657182653,10.377340828460419,5.530226257561883,0.20236760073498322,0.031761488330603535,0.01271216322080448,1.6292627599382024,0.04296876157801468,1.1973158070473535,10.323867733859519,792.1319365676643,0.0006252383400316999,0.9410293722274352,-1.7125953688667857,-17.59955637442063,60.70453624504779,0.019398892038400797,0.6795972276574944,0.01852149925325779,0.6092039692042682,0.024309851188710666,0.974356934377686,0.10703475431676884,0.978924558066122,5.1255130127795654e-5,0.0028053012648485676
34,51.98673058538031,298.56461722412945,20.689652529472077,396.0714650808974,1.3190120753760515,0.689750148124119,0.010671254548912707,-16.096005427627762,0.2406841905247921,1.5562802332448626,0.056403700236414035,0.07250902304409985,0.6419406771143761,0.001712565204702893,0.004465107012767545,-5.412966057594798,0.3709466577447943,1.7716165381802875,-0.6178194147813445,0.18138501666309956,0.105309820676108,0.4628843397228303,-2.1419441120200813,-2.649181576634321,0.11882666790672476,0.11116134721627038,-3.6197113454267984,-3.469788242798264,0.13474652427266626,0.4131272410599916,-1.3814235364937697,-2.685678774577939,0.6150190043007299,2.470905650696308,1.628621586831778,34.82671030695974,3.805135189286113,1.194133236478557,0.22608935757088117,0.2040404888299065,0.012509157789222576,2.081742204295365,0.07829478977676223,1.0988397518733688,9.611630979138246,785.0868717818901,0.0006166513752619085,1.0002659021291942,-1.6979336101800153,-17.65638411769387,69.07409559095359,0.02017294133797042,0.916928705987466,0.01824845265987684,0.8882875697022643,0.027972302188838057,0.9802714656471039,0.09752107256756665,0.9591000327730342,0.0008424641902102959,0.0028045693572669424
35,19.342559469702874,257.67357081370375,17.899437695990912,344.67009265440964,0.6749302024643663,0.5224221610237282,0.006125255204323729,-15.426363473007498,0.3078948581695002,0.7511779484533719,0.04528533384203044,0.0715585791951302,0.6787071901566776,0.0011866455855382495,0.007313613495617702,-5.202903848893854,0.30387229336439214,1.787384295507884,-0.48976570675463893,0.15196441026408164,0.06532621876129859,1.9660920408127505,0.06730979302613377,-2.679020193352541,0.0750204658788103,0.216082745433277,-2.9606282644708966,-3.3504093591487525,0.1646893166484083,0.3142687760720098,-1.0957211093689763,-2.549300908482984,0.6498596266986361,2.360363567183197,1.4733571489764077,38.681529938126026,0.3448338473460711,4.0323298176681455,0.028331882989929044,0.19420431601960236,0.01258525970563542,2.0256276512620963,0.07723511809385476,1.1625320030228457,10.711582207256678,795.8682572777298,0.0006257297310615597,0.9836919088163301,-1.7323285169340619,-18.527153310850654,72.89947008768328,0.022937588542651745,0.8193968465572264,0.018670322776806504,0.9040205704658758,0.02596891374695911,0.95551481974857,0.10668652036504563,0.9619626554945321,0.0008514515669003008,0.0038290980568117176
36,20.94462820218768,156.55691580488414,18.054023795666286,250.90471820017143,0.8529707027969643,0.5520455977162756,0.010488738860264517,-15.620517883940174,0.2855588710380085,0.9634345222986722,0.04786790828414457,0.09243570271248497,0.6838090637629775,0.0011343158516818957,0.006628874345603553,-5.500864121711095,0.0348233743407895,1.9297574256042676,-0.618296999218842,0.17019482574459302,0.08712033624358957,1.009413647564175,0.2090235146375197,-2.9198619683392817,0.1100256242501554,0.25929552059773914,-1.5794218807852054,-3.3859410396769074,0.18397875713651682,0.25829683379350676,-1.294605006159959,-2.6346521880248224,0.6638059463174322,2.32717200076455,1.4927899100685995,30.47720026739049,5.613517423506195,4.934959776788458,0.22913286065462343,0.12223933429003125,0.006557221567450075,1.4824552951002892,0.0671789616036734,1.1733522796906821,11.182002252981942,793.2548438647113,0.0006283698890022136,0.9695755653783343,-1.6720628151527945,-18.49721338788837,70.32002993819158,0.022519805033201036,0.8475093483431528,0.011104136462672262,0.2689927923967115,0.024479596708507065,0.9239446706983635,0.10495110050354439,0.9229465532953299,7.243312034856442e-5,0.0039410492487697
37,28.87466902945478,219.64547782615472,19.225374545319674,314.7256918275282,0.7897932259610609,0.5544277289986025,0.00997927586343713,-15.457460882750931,0.26537460944526653,0.9216070080239578,0.03868726871287083,0.10590761360929596,0.5739226283549663,0.003386655244276315,0.004044544041665248,-5.240714125812783,0.38749564278489507,2.2146857160768736,-0.7428395815592839,0.1746389618599068,0.0793337209557452,0.42990351422148604,-0.5181880826471211,-2.8185720846918207,0.12479483055026587,0.16488754615406007,-3.402939318024391,-3.47568801720291,0.1832507594145088,0.22348063258726847,-2.023686800848609,-2.6733405156324133,0.8416725723479458,2.3807071566037683,1.5186825114435587,25.247013378464516,0.4449158040775425,4.71447884227738,0.3386878544993424,0.02985127078322977,0.010201654358818582,2.7211904480850473,0.0743300593008808,1.252330293852402,11.160281108822467,788.098047415771,0.0006210833805863777,1.0254251888072246,-1.6505034148549294,-18.885622584351136,69.95806542956613,0.01922034568338944,0.8310039525812389,0.012012740956313467,0.1912810100352551,0.02199660059746077,0.9542393105236531,0.10246616695499987,0.9766572889295208,0.0010454779419941998,0.0032441128741804593
38,69.08141809624586,308.6716027225166,22.189163150641008,407.4470065012388,0.7975319245354797,0.48802086379971,0.013452125541905228,-16.257752959457523,0.2975317065751993,1.053757868264638,0.06097490198556615,0.07761201911599416,0.504455961934742,0.0017854528197207254,0.0062013612878516295,-5.967037910832839,0.2332015471303649,2.0020297561206783,-0.4068261462967461,0.17444900381257666,0.08627723087132388,0.48769853899323234,-0.6605228028463084,-2.620226076798963,0.11388724097953905,0.2238706648493253,-1.1489919325021167,-3.2874857379282947,0.1633748312224494,0.30050696173296165,-2.226727186058705,-2.6850908741915562,0.6566340212134876,2.2985601195931364,1.5950184404290308,26.22456093386689,3.2688629089727446,2.189321468828929,0.20775290633684615,0.057980314298926236,0.012881350515493318,3.247434778079779,0.0821776931445149,1.251513003265924,10.64565261661927,783.1910442650984,0.0006130215552915043,1.0595556028647215,-1.6052399328689193,-18.840664909225996,73.93054136180896,0.023758624172330982,0.9602210303345244,0.011395932186732953,0.16671655820947717,0.02616240732818142,0.9407018862032637,0.09185303986158225,0.9274520784507028,0.0003043274074593594,0.001964398482518145
