scenario,horizon,param,pearson_r,r2,spearman_rho,decile_contrast_cm,spread_p05_p95_cm,contrast_frac_spread,provenance
ssp245,2100,ais_gmst_amp,0.6485038243586273,0.4205572102077653,0.6619441324860331,36.157403005010224,49.52799980338995,0.7300396371455208,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,antarctic_temp_threshold,0.22229998372894783,0.04941728276589047,0.21652122148361275,83.74511370806056,242.8454609167662,0.34484940913416406,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_gmst_amp,0.2820161548317538,0.07953311158608772,0.27422251605562903,79.11503449282046,242.8454609167662,0.32578345995907515,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_mu,-0.20977884908683034,0.04400716552419514,-0.18623825255956314,-46.00413485924304,242.8454609167662,-0.18943790295924318,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_runoff_Ton,-0.08434989957955676,0.007114905559081309,-0.05671170817792705,-22.520167748224935,242.8454609167662,-0.09273456322061373,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_precip_u,0.02292141342448371,0.0005253911933761021,0.00687154671788668,16.04170120215622,242.8454609167662,0.06605724126610056,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_slope,0.03924751620423622,0.0015403675282017848,0.03444267711066928,14.817956617934442,242.8454609167662,0.061018050582436895,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,anto_alpha,0.050573180411298255,0.0025576465769137214,0.05775431643857911,14.165638571654881,242.8454609167662,0.0583319058885357,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_c,0.09335866865200564,0.00871584101247498,0.08670321367580341,14.05633641776626,242.8454609167662,0.05788181654580723,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_ocean_temperature₀,-0.020762032454907473,0.0004310619916586312,-0.020441274610318652,-13.173563096714588,242.8454609167662,-0.05424669271965411,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_bedheight0,0.02626116990279882,0.0006896490446636665,0.015239243309810828,12.443571352564732,242.8454609167662,0.05124069976679403,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,ais_iceflow0,-0.03854544861371499,0.001485751608832543,-0.041028545757136436,-6.575404618842583,242.8454609167662,-0.027076497925963967,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,anto_beta,-0.008830047780713727,7.796974380968741e-5,-0.01947552336888084,2.011602267688545,242.8454609167662,0.008283466613271432,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,antarctic_alpha,-0.06050619366709442,0.003660999472079937,-0.05992791748197937,-1.5586485640428691,242.8454609167662,-0.006418273407947643,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,antarctic_nu,0.04200662084052022,0.0017645561944392275,0.04098793324698331,1.5173023730548039,242.8454609167662,0.006248016196501404,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,antarctic_kappa,0.005607244934355705,3.144119575385771e-5,0.01054977263744316,0.2610494661510643,242.8454609167662,0.0010749612744070905,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,antarctic_gamma,-2.65104821608521e-16,7.028056644008573e-32,NaN,0.0,242.8454609167662,0.0,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
