model,scenario,year,dTg,R
MPI-ESM1-2-LR,ssp585,1959,0.2774796029430604,1.5558295714115555
MPI-ESM1-2-LR,ssp585,1960,0.281005829962434,1.5827016026495633
MPI-ESM1-2-LR,ssp585,1961,0.2757341503638145,1.520954226791158
MPI-ESM1-2-LR,ssp585,1962,0.26217632757642756,1.537949062251868
MPI-ESM1-2-LR,ssp585,1963,0.2554035867431196,1.635037427374046
MPI-ESM1-2-LR,ssp585,1964,0.2570884143440272,1.6467324696964243
MPI-ESM1-2-LR,ssp585,1965,0.2630033023169195,1.604680054371833
MPI-ESM1-2-LR,ssp585,1966,0.27257581964272126,1.5140603156721832
MPI-ESM1-2-LR,ssp585,1967,0.2738330269447336,1.5621751941316668
MPI-ESM1-2-LR,ssp585,1968,0.2710167683352836,1.5702535442705068
MPI-ESM1-2-LR,ssp585,1969,0.26993074886827156,1.5335301498700034
MPI-ESM1-2-LR,ssp585,1970,0.27940095649824265,1.5891767804849843
MPI-ESM1-2-LR,ssp585,1971,0.2947228102830631,1.5632459219104202
MPI-ESM1-2-LR,ssp585,1972,0.3094565302684032,1.4888569360708572
MPI-ESM1-2-LR,ssp585,1973,0.31920935586498067,1.4757564418077707
MPI-ESM1-2-LR,ssp585,1974,0.328313073740325,1.4224115983507226
MPI-ESM1-2-LR,ssp585,1975,0.3394356619948534,1.3688497254867147
MPI-ESM1-2-LR,ssp585,1976,0.34926320379358344,1.389010778899214
MPI-ESM1-2-LR,ssp585,1977,0.35507706570713254,1.3779865885030154
MPI-ESM1-2-LR,ssp585,1978,0.36171808502018055,1.3822771710136035
MPI-ESM1-2-LR,ssp585,1979,0.37884526551953474,1.3888595674887858
MPI-ESM1-2-LR,ssp585,1980,0.39707794997505064,1.3154297184896948
MPI-ESM1-2-LR,ssp585,1981,0.4076657034050129,1.3100553437603466
MPI-ESM1-2-LR,ssp585,1982,0.42453182439881515,1.2148529478426435
MPI-ESM1-2-LR,ssp585,1983,0.44338672929342615,1.215086981065246
MPI-ESM1-2-LR,ssp585,1984,0.46028126579753914,1.24349970816348
MPI-ESM1-2-LR,ssp585,1985,0.4794933618270098,1.2136432326802322
MPI-ESM1-2-LR,ssp585,1986,0.500591295181323,1.2305247994473367
MPI-ESM1-2-LR,ssp585,1987,0.522344007678826,1.2301435893522183
MPI-ESM1-2-LR,ssp585,1988,0.5443281878035634,1.1969179655047881
MPI-ESM1-2-LR,ssp585,1989,0.5658515268222932,1.179932071690333
MPI-ESM1-2-LR,ssp585,1990,0.5852561970815695,1.1608387180949502
MPI-ESM1-2-LR,ssp585,1991,0.6079998979292214,1.1028026659113006
MPI-ESM1-2-LR,ssp585,1992,0.634225815620196,1.0989954198400593
MPI-ESM1-2-LR,ssp585,1993,0.6584494268672018,1.0558143648648495
MPI-ESM1-2-LR,ssp585,1994,0.6860168393562466,1.0225467199228209
MPI-ESM1-2-LR,ssp585,1995,0.704539335655926,1.0534343298276934
MPI-ESM1-2-LR,ssp585,1996,0.717696058913369,1.0453919729583383
MPI-ESM1-2-LR,ssp585,1997,0.7353462796081904,1.0394080779225867
MPI-ESM1-2-LR,ssp585,1998,0.7534585422094001,1.0354884490846803
MPI-ESM1-2-LR,ssp585,1999,0.7724520746132783,1.036223842245624
MPI-ESM1-2-LR,ssp585,2000,0.7852794334013008,0.9990900811605491
MPI-ESM1-2-LR,ssp585,2001,0.7981541942007994,1.0101544277975063
MPI-ESM1-2-LR,ssp585,2002,0.8135304065190743,1.002325039414465
MPI-ESM1-2-LR,ssp585,2003,0.8339668853930126,0.9854254467440116
MPI-ESM1-2-LR,ssp585,2004,0.8598274996846537,0.9669986614215559
MPI-ESM1-2-LR,ssp585,2005,0.8748932903833785,0.9616810273923007
MPI-ESM1-2-LR,ssp585,2006,0.8799394968305705,0.9537689028465375
MPI-ESM1-2-LR,ssp585,2007,0.8951848786608423,0.9822993875642084
MPI-ESM1-2-LR,ssp585,2008,0.9256618843416542,0.9865377633571116
MPI-ESM1-2-LR,ssp585,2009,0.9509138158820576,0.9933032526086202
MPI-ESM1-2-LR,ssp585,2010,0.9739796581746532,1.011802740351806
MPI-ESM1-2-LR,ssp585,2011,1.0040214379158556,1.0521082894448075
MPI-ESM1-2-LR,ssp585,2012,1.0193424865283798,1.0453671529313169
MPI-ESM1-2-LR,ssp585,2013,1.0344147531794836,1.0415080253814106
MPI-ESM1-2-LR,ssp585,2014,1.0546790903371592,1.0190264902200825
MPI-ESM1-2-LR,ssp585,2015,1.0691240307505059,1.0147252215214833
MPI-ESM1-2-LR,ssp585,2016,1.0825048790152891,1.0257682013740843
MPI-ESM1-2-LR,ssp585,2017,1.1015874065283697,1.0233452585709797
MPI-ESM1-2-LR,ssp585,2018,1.1201481524644237,1.007952362346489
MPI-ESM1-2-LR,ssp585,2019,1.132315437674479,0.9975755977224167
MPI-ESM1-2-LR,ssp585,2020,1.1471708853138693,0.9901201896126913
MPI-ESM1-2-LR,ssp585,2021,1.1641604905013367,0.9840152965550897
MPI-ESM1-2-LR,ssp585,2022,1.1818800544826389,0.9663268391574141
MPI-ESM1-2-LR,ssp585,2023,1.20226868049254,0.9833173514519882
MPI-ESM1-2-LR,ssp585,2024,1.2216015352301914,1.0153098346115494
MPI-ESM1-2-LR,ssp585,2025,1.2419936885605145,1.0184269172608185
MPI-ESM1-2-LR,ssp585,2026,1.269937199150822,1.04887122831044
MPI-ESM1-2-LR,ssp585,2027,1.2935352052907263,1.052552985654437
MPI-ESM1-2-LR,ssp585,2028,1.3214680530977072,1.0465229704092305
MPI-ESM1-2-LR,ssp585,2029,1.3590285615293396,1.0414061480375199
MPI-ESM1-2-LR,ssp585,2030,1.392767160642914,1.0190560852568287
MPI-ESM1-2-LR,ssp585,2031,1.4179360409881174,1.006893920164998
MPI-ESM1-2-LR,ssp585,2032,1.4473407319158431,1.0314150547741203
MPI-ESM1-2-LR,ssp585,2033,1.4747042741676541,1.064749903755446
MPI-ESM1-2-LR,ssp585,2034,1.496640911124094,1.0872158386601667
MPI-ESM1-2-LR,ssp585,2035,1.5285108720387863,1.0906643971200936
MPI-ESM1-2-LR,ssp585,2036,1.5684596929524521,1.1086201088952838
MPI-ESM1-2-LR,ssp585,2037,1.5967127785621926,1.106353242687346
MPI-ESM1-2-LR,ssp585,2038,1.62099798249349,1.1024109255284222
MPI-ESM1-2-LR,ssp585,2039,1.6483662274737563,1.1016229489553446
MPI-ESM1-2-LR,ssp585,2040,1.6862780771630221,1.1068753458380585
MPI-ESM1-2-LR,ssp585,2041,1.714310959793221,1.0890405900455309
MPI-ESM1-2-LR,ssp585,2042,1.7451172348666604,1.1069846071720366
MPI-ESM1-2-LR,ssp585,2043,1.7747639886235997,1.107982300545134
MPI-ESM1-2-LR,ssp585,2044,1.8042184980405673,1.1158667156641047
MPI-ESM1-2-LR,ssp585,2045,1.842175743887418,1.1301742097609482
MPI-ESM1-2-LR,ssp585,2046,1.8848297238080798,1.121959222336647
MPI-ESM1-2-LR,ssp585,2047,1.9254729693743968,1.1218815771739106
MPI-ESM1-2-LR,ssp585,2048,1.9645381814503613,1.1200819180293675
MPI-ESM1-2-LR,ssp585,2049,2.002490514597436,1.1367402562940678
MPI-ESM1-2-LR,ssp585,2050,2.0426792860283873,1.1324400966045889
MPI-ESM1-2-LR,ssp585,2051,2.0901212366211097,1.1368089456907169
MPI-ESM1-2-LR,ssp585,2052,2.1374714239533166,1.1343770924831362
MPI-ESM1-2-LR,ssp585,2053,2.174156754163852,1.1270359451974719
MPI-ESM1-2-LR,ssp585,2054,2.2089555561308543,1.1073192832995375
MPI-ESM1-2-LR,ssp585,2055,2.252805912091564,1.1050584603179696
MPI-ESM1-2-LR,ssp585,2056,2.3028661976249603,1.0960303132032583
MPI-ESM1-2-LR,ssp585,2057,2.3477709345396156,1.0822032982324024
MPI-ESM1-2-LR,ssp585,2058,2.381348211837794,1.0775614507680888
MPI-ESM1-2-LR,ssp585,2059,2.408745528482897,1.070775771806374
MPI-ESM1-2-LR,ssp585,2060,2.4492303625903085,1.0765003398018977
MPI-ESM1-2-LR,ssp585,2061,2.506149280602572,1.082022821752383
MPI-ESM1-2-LR,ssp585,2062,2.551287479179257,1.070927783103495
MPI-ESM1-2-LR,ssp585,2063,2.5960463754500607,1.0474438986452783
MPI-ESM1-2-LR,ssp585,2064,2.646385316082594,1.0446621274520054
MPI-ESM1-2-LR,ssp585,2065,2.691100322968159,1.0454061566786048
MPI-ESM1-2-LR,ssp585,2066,2.7331611371056073,1.0430243393944045
MPI-ESM1-2-LR,ssp585,2067,2.78036360098777,1.0404990817843214
MPI-ESM1-2-LR,ssp585,2068,2.82467483233576,1.051230867476306
MPI-ESM1-2-LR,ssp585,2069,2.87574877509425,1.058725474658665
MPI-ESM1-2-LR,ssp585,2070,2.9191197010021748,1.0490823361134933
MPI-ESM1-2-LR,ssp585,2071,2.970425269081316,1.0457150891110463
MPI-ESM1-2-LR,ssp585,2072,3.026917303032123,1.0344643218076905
MPI-ESM1-2-LR,ssp585,2073,3.0804946711477177,1.0289766706277959
MPI-ESM1-2-LR,ssp585,2074,3.134306494754903,1.0354188948951368
MPI-ESM1-2-LR,ssp585,2075,3.18443209207785,1.0242534721845797
MPI-ESM1-2-LR,ssp585,2076,3.2310739952521317,1.0170415862421067
MPI-ESM1-2-LR,ssp585,2077,3.276612827907432,1.0158355122633655
MPI-ESM1-2-LR,ssp585,2078,3.3215513711185336,1.0211884982465373
MPI-ESM1-2-LR,ssp585,2079,3.372268558062939,1.016702806468913
MPI-ESM1-2-LR,ssp585,2080,3.4209052517361442,1.0225433050496677
MPI-ESM1-2-LR,ssp585,2081,3.466023985189781,1.0215311953738124
MPI-ESM1-2-LR,ssp585,2082,3.509105164150471,1.02342205141015
MPI-ESM1-2-LR,ssp585,2083,3.560666157218221,1.018455136472777
MPI-ESM1-2-LR,ssp585,2084,3.6221627501527904,1.0293670407527244
MPI-ESM1-2-LR,ssp585,2085,3.675173012076997,1.0309695082650485
MPI-ESM1-2-LR,ssp585,2086,3.705573561336568,1.0304598838296966
MPI-ESM1-2-LR,ssp585,2087,3.7267793654651062,1.038033028025987
MPI-ESM1-2-LR,ssp585,2088,3.758962936768898,1.042231369053121
MPI-ESM1-2-LR,ssp585,2089,3.792718610129517,1.0454839220779175
MPI-ESM1-2-LR,ssp585,2090,3.815935822777743,1.0465924862586464
MPI-ESM1-2-LR,ssp585,2091,3.8288194478502784,1.045406736191879
MPI-ESM1-2-LR,ssp585,2092,3.8512619907914853,1.045437926878124
MPI-ESM1-2-LR,ssp585,2093,3.8772051531700575,1.0519464403600685
MPI-ESM1-2-LR,ssp585,2094,3.899361891203832,1.0525581980962404
MPI-ESM1-2-LR,ssp585,2095,3.9257193722587167,1.0542032616766572
MPI-ESM1-2-LR,ssp585,2096,3.9544356419491065,1.049259348709118
MPI-ESM1-2-LR,ssp585,2097,3.982778366217384,1.0462451966280812
MPI-ESM1-2-LR,ssp585,2098,4.013247272497125,1.0339252018546004
MPI-ESM1-2-LR,ssp585,2099,4.031360702600811,1.0174392730572042
MPI-ESM1-2-LR,ssp585,2100,4.051908192629739,1.0204154902809213
MRI-ESM2-0,ssp245,1950,0.24122951953634508,1.2636949554014125
MRI-ESM2-0,ssp245,1951,0.23655555865550468,1.2911092021924213
MRI-ESM2-0,ssp245,1952,0.22951100658949788,1.1852279292189274
MRI-ESM2-0,ssp245,1953,0.22567535236805913,1.2336044148953347
MRI-ESM2-0,ssp245,1954,0.2178307517387585,1.2228970001056116
MRI-ESM2-0,ssp245,1955,0.21042757559782407,1.2917055248891807
MRI-ESM2-0,ssp245,1956,0.20846895021174797,1.2767656351012302
MRI-ESM2-0,ssp245,1957,0.2068881820455431,1.2956982580412242
MRI-ESM2-0,ssp245,1958,0.20599586713828633,1.255544479960635
MRI-ESM2-0,ssp245,1959,0.2045589620858929,1.3427618790661078
MRI-ESM2-0,ssp245,1960,0.20542964332048352,1.5625536650212317
MRI-ESM2-0,ssp245,1961,0.206723572378462,1.746869262815765
MRI-ESM2-0,ssp245,1962,0.1946200599470861,1.7435365658226676
MRI-ESM2-0,ssp245,1963,0.18571160228623473,1.8686803923178554
MRI-ESM2-0,ssp245,1964,0.17947294685077017,2.0549159382073796
MRI-ESM2-0,ssp245,1965,0.17252736359378484,2.1382474598651044
MRI-ESM2-0,ssp245,1966,0.1657292549853859,2.4033558364319254
MRI-ESM2-0,ssp245,1967,0.1650641611023521,2.785835552133448
MRI-ESM2-0,ssp245,1968,0.17254746048800484,3.007728556973458
MRI-ESM2-0,ssp245,1969,0.1765869764638789,2.8146519844778273
MRI-ESM2-0,ssp245,1970,0.17333150228266542,2.90331804864103
MRI-ESM2-0,ssp245,1971,0.1786324308802288,3.151647612747596
MRI-ESM2-0,ssp245,1972,0.18506553522717203,3.2878215493200575
MRI-ESM2-0,ssp245,1973,0.18741187015527128,3.4438425827234758
MRI-ESM2-0,ssp245,1974,0.18892696209235282,3.3940950373325762
MRI-ESM2-0,ssp245,1975,0.18904511710554175,3.1170173343204604
MRI-ESM2-0,ssp245,1976,0.19210418397412923,2.8046121842552476
MRI-ESM2-0,ssp245,1977,0.20146707785358822,2.642435522617491
MRI-ESM2-0,ssp245,1978,0.19879036608998793,2.745547720025983
MRI-ESM2-0,ssp245,1979,0.2050519369848208,2.905939057397066
MRI-ESM2-0,ssp245,1980,0.21503740062675927,2.830529504413825
MRI-ESM2-0,ssp245,1981,0.22574262894325253,2.6875817201324863
MRI-ESM2-0,ssp245,1982,0.23271324718866518,2.6461926859139884
MRI-ESM2-0,ssp245,1983,0.24399150917019105,2.559821445145494
MRI-ESM2-0,ssp245,1984,0.26313027004255785,2.480445848136726
MRI-ESM2-0,ssp245,1985,0.28073086268812897,2.3674661703628184
MRI-ESM2-0,ssp245,1986,0.30016919806969516,2.4505783703763533
MRI-ESM2-0,ssp245,1987,0.31763941987478006,2.3421606775738915
MRI-ESM2-0,ssp245,1988,0.3336536095611204,2.3456902745948836
MRI-ESM2-0,ssp245,1989,0.3537223530178513,2.3653275125970294
MRI-ESM2-0,ssp245,1990,0.36923837115777286,2.2169224978973894
MRI-ESM2-0,ssp245,1991,0.39205667707364,2.0954183965658086
MRI-ESM2-0,ssp245,1992,0.42070787065237786,1.9941509926040926
MRI-ESM2-0,ssp245,1993,0.4450208881287949,1.850231006785999
MRI-ESM2-0,ssp245,1994,0.4676159938648804,1.8038814583062952
MRI-ESM2-0,ssp245,1995,0.487669364039427,1.7385194512602793
MRI-ESM2-0,ssp245,1996,0.5047881104238191,1.6594540481278983
MRI-ESM2-0,ssp245,1997,0.5196147746229087,1.5946778734799931
MRI-ESM2-0,ssp245,1998,0.5349211948285055,1.5504798457008513
MRI-ESM2-0,ssp245,1999,0.5583082593813988,1.538222421264386
MRI-ESM2-0,ssp245,2000,0.5851068095914248,1.5040017200043976
MRI-ESM2-0,ssp245,2001,0.6050995283185273,1.449736784824642
MRI-ESM2-0,ssp245,2002,0.6318332725340933,1.3853977184846171
MRI-ESM2-0,ssp245,2003,0.6623979009890263,1.3557639344845158
MRI-ESM2-0,ssp245,2004,0.6828929127618001,1.3712180298785481
MRI-ESM2-0,ssp245,2005,0.7069579101302262,1.3816865196174615
MRI-ESM2-0,ssp245,2006,0.7307073772101129,1.3869425873267722
MRI-ESM2-0,ssp245,2007,0.7584236943612571,1.413967136597082
MRI-ESM2-0,ssp245,2008,0.8055403049457387,1.41079336363261
MRI-ESM2-0,ssp245,2009,0.8428117704184633,1.3716507419349153
MRI-ESM2-0,ssp245,2010,0.8743730711016003,1.3654121261252907
MRI-ESM2-0,ssp245,2011,0.9072982322562534,1.378917516543537
MRI-ESM2-0,ssp245,2012,0.9438476050053282,1.3751587194259993
MRI-ESM2-0,ssp245,2013,0.9759235921419759,1.3399505460562378
MRI-ESM2-0,ssp245,2014,1.0004633861758956,1.2867826301307836
MRI-ESM2-0,ssp245,2015,1.0321182054453268,1.2513634215096259
MRI-ESM2-0,ssp245,2016,1.0522630805311906,1.2035325857573738
MRI-ESM2-0,ssp245,2017,1.0780644757345157,1.1871556546796995
MRI-ESM2-0,ssp245,2018,1.110299723061625,1.1499612154595233
MRI-ESM2-0,ssp245,2019,1.1359496160080746,1.1179442964369748
MRI-ESM2-0,ssp245,2020,1.16271658057348,1.1377357928306961
MRI-ESM2-0,ssp245,2021,1.1849501386722578,1.1278122849350292
MRI-ESM2-0,ssp245,2022,1.2133303407728608,1.1220147498821111
MRI-ESM2-0,ssp245,2023,1.2491744224480879,1.1422352349655953
MRI-ESM2-0,ssp245,2024,1.2775251131626912,1.1419511004550431
MRI-ESM2-0,ssp245,2025,1.3099622156354827,1.1305031971990995
MRI-ESM2-0,ssp245,2026,1.3423808564817439,1.1149405222076345
MRI-ESM2-0,ssp245,2027,1.3740619764982986,1.0802217763969446
MRI-ESM2-0,ssp245,2028,1.4027778708644802,1.074784340506291
MRI-ESM2-0,ssp245,2029,1.4307566204425144,1.0849468380713856
MRI-ESM2-0,ssp245,2030,1.4609464961075844,1.08443609204186
MRI-ESM2-0,ssp245,2031,1.489795606157086,1.0813448507307477
MRI-ESM2-0,ssp245,2032,1.5178925506744083,1.1089265692363464
MRI-ESM2-0,ssp245,2033,1.5427908794214054,1.0948330869895289
MRI-ESM2-0,ssp245,2034,1.577625493809463,1.0819228179813516
MRI-ESM2-0,ssp245,2035,1.6127682165792294,1.0968978337053679
MRI-ESM2-0,ssp245,2036,1.6470259243317666,1.0938637280542647
MRI-ESM2-0,ssp245,2037,1.6740019088418174,1.0770509097295613
MRI-ESM2-0,ssp245,2038,1.6903477481466989,1.0589889688321088
MRI-ESM2-0,ssp245,2039,1.7156482406201292,1.0552957727350551
MRI-ESM2-0,ssp245,2040,1.7438596004656233,1.0677926085721585
MRI-ESM2-0,ssp245,2041,1.7700753096629247,1.064379796735102
MRI-ESM2-0,ssp245,2042,1.7997547679776176,1.0699079007257237
MRI-ESM2-0,ssp245,2043,1.827676205427171,1.054588525039497
MRI-ESM2-0,ssp245,2044,1.8568028644920653,1.0720996568255827
MRI-ESM2-0,ssp245,2045,1.8868120486123283,1.0723804463757542
MRI-ESM2-0,ssp245,2046,1.9196023683714165,1.0814248945359968
MRI-ESM2-0,ssp245,2047,1.9466878536215668,1.0812768073463312
MRI-ESM2-0,ssp245,2048,1.9787549996701064,1.0792494050167283
MRI-ESM2-0,ssp245,2049,2.014224606133295,1.0758743500859798
MRI-ESM2-0,ssp245,2050,2.0420979363873983,1.0626805824492493
MRI-ESM2-0,ssp245,2051,2.070387569846224,1.062992647715978
MRI-ESM2-0,ssp245,2052,2.0920655207885903,1.0737889414723525
MRI-ESM2-0,ssp245,2053,2.1100172105314585,1.0846985156608127
MRI-ESM2-0,ssp245,2054,2.1300115474327224,1.0923618718035044
MRI-ESM2-0,ssp245,2055,2.1497713981116116,1.1084369478826708
MRI-ESM2-0,ssp245,2056,2.176170910953247,1.122718006184024
MRI-ESM2-0,ssp245,2057,2.2007567139121496,1.1431163711636574
MRI-ESM2-0,ssp245,2058,2.2263092079601696,1.1475120314339893
MRI-ESM2-0,ssp245,2059,2.250422634665718,1.1495830118247827
MRI-ESM2-0,ssp245,2060,2.2701874045332926,1.156383454048992
MRI-ESM2-0,ssp245,2061,2.286815311366642,1.160303947883306
MRI-ESM2-0,ssp245,2062,2.307237563013329,1.1527448320127847
MRI-ESM2-0,ssp245,2063,2.3229306677437003,1.1492772089910293
MRI-ESM2-0,ssp245,2064,2.3397219647668805,1.1569576316465622
MRI-ESM2-0,ssp245,2065,2.357235358575902,1.1612953928869105
MRI-ESM2-0,ssp245,2066,2.372582902878444,1.1629250595055578
MRI-ESM2-0,ssp245,2067,2.39382450759018,1.1586018197001366
MRI-ESM2-0,ssp245,2068,2.415903708221464,1.1725793409820078
MRI-ESM2-0,ssp245,2069,2.434884980910573,1.170933979350737
MRI-ESM2-0,ssp245,2070,2.452597741180794,1.1725815577449836
MRI-ESM2-0,ssp245,2071,2.470800116211073,1.172557179782319
MRI-ESM2-0,ssp245,2072,2.485081368521321,1.1798699868406126
MRI-ESM2-0,ssp245,2073,2.4984579370539546,1.2037350659995627
MRI-ESM2-0,ssp245,2074,2.5118401312600667,1.2026235354314114
MRI-ESM2-0,ssp245,2075,2.5204717820190146,1.200230343788012
MRI-ESM2-0,ssp245,2076,2.534697162646743,1.1966969501602962
MRI-ESM2-0,ssp245,2077,2.5547600973287254,1.2038736901948255
MRI-ESM2-0,ssp245,2078,2.55848709944252,1.2215011652069048
MRI-ESM2-0,ssp245,2079,2.563933821435232,1.2323057962359103
MRI-ESM2-0,ssp245,2080,2.57838269864467,1.2442576803983527
MRI-ESM2-0,ssp245,2081,2.5822292024035582,1.258627308357834
MRI-ESM2-0,ssp245,2082,2.5932104717260605,1.2849960283423416
MRI-ESM2-0,ssp245,2083,2.6065989785143926,1.286079173959888
MRI-ESM2-0,ssp245,2084,2.618458637754681,1.2808808904203497
MRI-ESM2-0,ssp245,2085,2.6270676786920792,1.2750476297660283
MRI-ESM2-0,ssp245,2086,2.6350355943308403,1.288454818395201
MRI-ESM2-0,ssp245,2087,2.6423422815734154,1.2906543796418566
MRI-ESM2-0,ssp245,2088,2.647921227210946,1.2885056221512878
MRI-ESM2-0,ssp245,2089,2.654664526725273,1.2888577926993516
MRI-ESM2-0,ssp245,2090,2.664359442460934,1.2906551663239707
MRI-ESM2-0,ssp245,2091,2.6720297938593376,1.2918776756210553
MRI-ESM2-0,ssp245,2092,2.6745385556327386,1.294197901913615
MRI-ESM2-0,ssp245,2093,2.68415910994814,1.3094728693231983
MRI-ESM2-0,ssp245,2094,2.690524632174805,1.312669118365686
MRI-ESM2-0,ssp245,2095,2.696190881649965,1.3127820009533377
MRI-ESM2-0,ssp245,2096,2.703301999679553,1.3210291259966147
MRI-ESM2-0,ssp245,2097,2.70398192768204,1.3358024428516282
MRI-ESM2-0,ssp245,2098,2.7061522327129617,1.3334914927473227
MRI-ESM2-0,ssp245,2099,2.7045355818984795,1.3467931157211106
MRI-ESM2-0,ssp245,2100,2.702582029507788,1.3330781768248139
MRI-ESM2-0,ssp585,1950,0.24122951953634508,1.2636949554014125
MRI-ESM2-0,ssp585,1951,0.23655555865550468,1.2911092021924213
MRI-ESM2-0,ssp585,1952,0.22951100658949788,1.1852279292189274
MRI-ESM2-0,ssp585,1953,0.22567535236805913,1.2336044148953347
MRI-ESM2-0,ssp585,1954,0.2178307517387585,1.2228970001056116
MRI-ESM2-0,ssp585,1955,0.21042757559782407,1.2917055248891807
MRI-ESM2-0,ssp585,1956,0.20846895021174797,1.2767656351012302
MRI-ESM2-0,ssp585,1957,0.2068881820455431,1.2956982580412242
MRI-ESM2-0,ssp585,1958,0.20599586713828633,1.255544479960635
MRI-ESM2-0,ssp585,1959,0.2045589620858929,1.3427618790661078
MRI-ESM2-0,ssp585,1960,0.20542964332048352,1.5625536650212317
MRI-ESM2-0,ssp585,1961,0.206723572378462,1.746869262815765
MRI-ESM2-0,ssp585,1962,0.1946200599470861,1.7435365658226676
MRI-ESM2-0,ssp585,1963,0.18571160228623473,1.8686803923178554
MRI-ESM2-0,ssp585,1964,0.17947294685077017,2.0549159382073796
MRI-ESM2-0,ssp585,1965,0.17252736359378484,2.1382474598651044
MRI-ESM2-0,ssp585,1966,0.1657292549853859,2.4033558364319254
MRI-ESM2-0,ssp585,1967,0.1650641611023521,2.785835552133448
MRI-ESM2-0,ssp585,1968,0.17254746048800484,3.007728556973458
MRI-ESM2-0,ssp585,1969,0.1765869764638789,2.8146519844778273
MRI-ESM2-0,ssp585,1970,0.17333150228266542,2.90331804864103
MRI-ESM2-0,ssp585,1971,0.1786324308802288,3.151647612747596
MRI-ESM2-0,ssp585,1972,0.18506553522717203,3.2878215493200575
MRI-ESM2-0,ssp585,1973,0.18741187015527128,3.4438425827234758
MRI-ESM2-0,ssp585,1974,0.18892696209235282,3.3940950373325762
MRI-ESM2-0,ssp585,1975,0.18904511710554175,3.1170173343204604
MRI-ESM2-0,ssp585,1976,0.19210418397412923,2.8046121842552476
MRI-ESM2-0,ssp585,1977,0.20146707785358822,2.642435522617491
MRI-ESM2-0,ssp585,1978,0.19879036608998793,2.745547720025983
MRI-ESM2-0,ssp585,1979,0.2050519369848208,2.905939057397066
MRI-ESM2-0,ssp585,1980,0.21503740062675927,2.830529504413825
MRI-ESM2-0,ssp585,1981,0.22574262894325253,2.6875817201324863
MRI-ESM2-0,ssp585,1982,0.23271324718866518,2.6461926859139884
MRI-ESM2-0,ssp585,1983,0.24399150917019105,2.559821445145494
MRI-ESM2-0,ssp585,1984,0.26313027004255785,2.480445848136726
MRI-ESM2-0,ssp585,1985,0.28073086268812897,2.3674661703628184
MRI-ESM2-0,ssp585,1986,0.30016919806969516,2.4505783703763533
MRI-ESM2-0,ssp585,1987,0.31763941987478006,2.3421606775738915
MRI-ESM2-0,ssp585,1988,0.3336536095611204,2.3456902745948836
MRI-ESM2-0,ssp585,1989,0.3537223530178513,2.3653275125970294
MRI-ESM2-0,ssp585,1990,0.36923837115777286,2.2169224978973894
MRI-ESM2-0,ssp585,1991,0.39205667707364,2.0954183965658086
MRI-ESM2-0,ssp585,1992,0.42070787065237786,1.9941509926040926
MRI-ESM2-0,ssp585,1993,0.4450208881287949,1.850231006785999
MRI-ESM2-0,ssp585,1994,0.4676159938648804,1.8038814583062952
MRI-ESM2-0,ssp585,1995,0.487669364039427,1.7385194512602793
MRI-ESM2-0,ssp585,1996,0.5047881104238191,1.6594540481278983
MRI-ESM2-0,ssp585,1997,0.5196147746229087,1.5946778734799931
MRI-ESM2-0,ssp585,1998,0.5349211948285055,1.5504798457008513
MRI-ESM2-0,ssp585,1999,0.5583082593813988,1.538222421264386
MRI-ESM2-0,ssp585,2000,0.5851068095914248,1.5040017200043976
MRI-ESM2-0,ssp585,2001,0.6031550577865895,1.4535407794652
MRI-ESM2-0,ssp585,2002,0.6296616280838293,1.4328517193336785
MRI-ESM2-0,ssp585,2003,0.6580495640569703,1.350326607021684
MRI-ESM2-0,ssp585,2004,0.6858188011186334,1.3364501587920132
MRI-ESM2-0,ssp585,2005,0.7199092374837865,1.3414907417313493
MRI-ESM2-0,ssp585,2006,0.747134568474227,1.2935317876272816
MRI-ESM2-0,ssp585,2007,0.7760212144306479,1.2702437873230725
MRI-ESM2-0,ssp585,2008,0.8202911670881387,1.256418372242571
MRI-ESM2-0,ssp585,2009,0.8573200190340173,1.2193204054799656
MRI-ESM2-0,ssp585,2010,0.8939339962857882,1.1847772299418882
MRI-ESM2-0,ssp585,2011,0.9318508715850821,1.1764767009567465
MRI-ESM2-0,ssp585,2012,0.9673194087107049,1.1849902482015693
MRI-ESM2-0,ssp585,2013,1.0069163202571436,1.1757761011708625
MRI-ESM2-0,ssp585,2014,1.0413820488908736,1.1662900404700773
MRI-ESM2-0,ssp585,2015,1.0738797617607778,1.1238812879138587
MRI-ESM2-0,ssp585,2016,1.1045587064775872,1.0946937834646968
MRI-ESM2-0,ssp585,2017,1.1390664778013029,1.0970618268713552
MRI-ESM2-0,ssp585,2018,1.1804137369738688,1.0933434020626154
MRI-ESM2-0,ssp585,2019,1.212201013793638,1.065463696288967
MRI-ESM2-0,ssp585,2020,1.2432522764720129,1.0815115720903556
MRI-ESM2-0,ssp585,2021,1.27449812927541,1.095534071291702
MRI-ESM2-0,ssp585,2022,1.3112095462876217,1.0984835768868113
MRI-ESM2-0,ssp585,2023,1.3529072819989703,1.099234045551559
MRI-ESM2-0,ssp585,2024,1.392723792689795,1.095290747015042
MRI-ESM2-0,ssp585,2025,1.434116169103595,1.0753259206325765
MRI-ESM2-0,ssp585,2026,1.4829823261755923,1.0833055384425188
MRI-ESM2-0,ssp585,2027,1.5333243123877158,1.0584679039120408
