onset_K,V_m,tau_yr,psi_cm_per_yr,shipped_onset,psi_in_greve,score_2100,ratio_2100_med,score_2300,ratio_2300_med,score_3001,ratio_3001_med,score_all,ssp126_2300_cm,ssp126_2100_cm,ssp245_2300_cm,ssp245_2100_cm,ssp585_2300_cm,ssp585_2100_cm,ssp585_in_band,within_inventory
4.69,4.5,3200.0,0.140625,True,False,0.3627368017342323,1.4338111586033486,0.4364611070717067,0.6851153266595822,0.8603336627991213,0.3729265460616152,0.5950491006810535,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,75.16217909555179,13.284961282917463,True,True
4.69,6.0,800.0,0.75,True,False,0.6253390607480401,1.7269107570096645,0.4824626322277931,1.3272186713277567,0.5620417263359895,1.0665241325059365,0.559675511505298,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,175.23139936164375,13.284961282917463,False,True
4.69,6.0,1600.0,0.375,True,False,0.47096890581516815,1.5244096134112428,0.24129279461423958,0.8632700619368354,0.5371156451350972,0.7220818863519033,0.43532636769301336,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,116.03077616933254,13.284961282917463,True,True
4.69,6.0,2200.0,0.2727272727272727,True,True,0.42463905198932617,1.4690087152153848,0.25906999213420334,0.7652866609614997,0.6022551664710399,0.5885192481422293,0.45097925703956343,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,98.64451268113885,13.284961282917463,True,True
4.69,6.0,2700.0,0.2222222222222222,True,True,0.40119438526611717,1.441622785714113,0.30585413713577947,0.7155195301960663,0.6662955204505289,0.5144580143072179,0.4825119717148895,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,89.8516452301512,13.284961282917463,True,True
4.69,6.0,3200.0,0.1875,True,True,0.38490866662503104,1.4338111586033486,0.3526272334904327,0.7026124118261038,0.7284077299019183,0.4601245693680607,0.5173903969032286,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,83.72558057018426,13.284961282917463,True,True
4.69,7.42,800.0,0.9275,True,False,0.6910681309051525,1.822997924681543,0.6104601493730647,1.5692737689955776,0.6425782808196286,1.2925861578453355,0.6488820135449471,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,204.9944632049412,13.284961282917463,False,True
4.69,7.42,1600.0,0.46375,True,False,0.5099938066247185,1.5725715104314952,0.2884051302225474,0.979269205561875,0.5228629430888351,0.8666259134348476,0.4533787449766378,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,131.78302585711637,13.284961282917463,True,True
4.69,7.42,2200.0,0.3372727272727273,True,True,0.45421487096440516,1.504059066329284,0.2367859026026124,0.831574957467072,0.5433968963154601,0.7014534508488843,0.4311453349710203,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,110.28201334338351,13.284961282917463,True,True
4.69,7.42,2700.0,0.2748148148148148,True,True,0.4256962843989692,1.470191800179378,0.25595635517312715,0.7700296057538194,0.5877026844494682,0.6098643916729202,0.4442692230370046,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,99.40816726232876,13.284961282917463,True,True
4.69,7.42,3200.0,0.231875,True,True,0.40576842403253893,1.446895019241586,0.2928494356974696,0.7270474669938802,0.6391938414209232,0.5426720314314957,0.46867813150057575,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,91.83226729950299,13.284961282917463,True,True
