block,component,scenario,horizon,metric,arm,value,unit,value_sigma,note,verdict
P,lws,ssp245,2300,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 12.12-12.12 (median 12.12, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp585,2100,median_joint,L16MID,2.596380650083528,cm,,mean 2.60 cm,
P,lws,ssp585,2100,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp585,2100,median_joint,L14*,2.596380650083528,cm,,champion,
P,lws,ssp585,2100,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp585,2100,median_fixed,BRICK 2.0,2.342515618878139,cm,,spread 0.00 cm (parameter only),
P,lws,ssp585,2100,median_vs_lit,L16MID,0.8708276798965197,x lit median,,"ours 2.60 cm vs lit 2.96-3.01 (median 2.98), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp585,2100,median_vs_lit,BRICK 2.0,0.7856811910238907,x lit median,,"BRICK 2.0 2.34 cm vs the same lit median 2.98; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp585,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.08514648887262899,|ratio-1| diff,,L16MID 0.871x vs BRICK 2.0 0.786x of the lit median; closer to 1 is better,BETTER
P,lws,ssp585,2100,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 3.64-4.12 (median 3.88, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp585,2150,median_joint,L16MID,4.2307986469202445,cm,,mean 4.23 cm,
P,lws,ssp585,2150,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp585,2150,median_joint,L14*,4.2307986469202445,cm,,champion,
P,lws,ssp585,2150,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp585,2150,median_fixed,BRICK 2.0,4.0429579468315175,cm,,spread 0.00 cm (parameter only),
P,lws,ssp585,2150,median_vs_lit,L16MID,0.8752718409834949,x lit median,,"ours 4.23 cm vs lit 4.70-4.96 (median 4.83), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp585,2150,median_vs_lit,BRICK 2.0,0.8364111697251333,x lit median,,"BRICK 2.0 4.04 cm vs the same lit median 4.83; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp585,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.03886067125836157,|ratio-1| diff,,L16MID 0.875x vs BRICK 2.0 0.836x of the lit median; closer to 1 is better,BETTER
P,lws,ssp585,2150,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 5.78-5.80 (median 5.79, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp585,2300,median_joint,L16MID,8.483616077316128,cm,,mean 8.48 cm,
P,lws,ssp585,2300,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp585,2300,median_joint,L14*,8.483616077316128,cm,,champion,
P,lws,ssp585,2300,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp585,2300,median_fixed,BRICK 2.0,8.89738572754609,cm,,spread 0.00 cm (parameter only),
P,lws,ssp585,2300,median_vs_lit,L16MID,0.786901351458158,x lit median,,"ours 8.48 cm vs lit 10.78-10.78 (median 10.78), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp585,2300,median_vs_lit,BRICK 2.0,0.825280728128552,x lit median,,"BRICK 2.0 8.90 cm vs the same lit median 10.78; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp585,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,0.03837937667039404,|ratio-1| diff,,L16MID 0.787x vs BRICK 2.0 0.825x of the lit median; closer to 1 is better,WORSE
P,lws,ssp585,2300,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 12.12-12.12 (median 12.12, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,total,ssp126,2100,median_joint,L16MID,35.01360572443063,cm,,mean 41.15 cm,
P,total,ssp126,2100,spread_joint,L16MID,65.78164128814467,cm,,p5-p95,
P,total,ssp126,2100,median_joint,L14*,34.332427325756896,cm,,champion,
P,total,ssp126,2100,spread_joint,L14*,24.325498126133272,cm,,champion,
P,total,ssp126,2100,median_fixed,BRICK 2.0,39.241787300181336,cm,,spread 38.83 cm (parameter only),
P,total,ssp126,2100,median_vs_lit,L16MID,0.8488728068451233,x lit median,,"ours 35.01 cm vs lit 35.59-46.11 (median 41.25), n_lit=7 [1 SEJ comparator(s) excluded from the score; full range 35.59-53.47]",WARN
P,total,ssp126,2100,median_vs_lit,BRICK 2.0,0.9513811971636329,x lit median,,"BRICK 2.0 39.24 cm vs the same lit median 41.25; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,total,ssp126,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,0.10250839031850956,|ratio-1| diff,,L16MID 0.849x vs BRICK 2.0 0.951x of the lit median; closer to 1 is better,WORSE
P,total,ssp126,2100,spread_vs_lit_ALL,L16MID,1.8403234287529189,x lit spread,,the same cell scored against ALL 8 comparators including the SEJ envelope; the score reported above is 1.961 => the classification is worth 1.07x here,
P,total,ssp126,2100,spread_vs_lit,L16MID,1.9608522930811363,x lit spread,,"ours 65.78 cm vs model-based lit 25.25-49.52 (median 33.55, n=7); ALL comparators 25.25-107.65",PASS
P,total,ssp126,2150,median_joint,L16MID,45.49391820095681,cm,,mean 56.65 cm,
P,total,ssp126,2150,spread_joint,L16MID,110.91338590416919,cm,,p5-p95,
P,total,ssp126,2150,median_joint,L14*,44.64316980215192,cm,,champion,
P,total,ssp126,2150,spread_joint,L14*,36.511011066399995,cm,,champion,
P,total,ssp126,2150,median_fixed,BRICK 2.0,55.165905867771144,cm,,spread 45.79 cm (parameter only),
P,total,ssp126,2150,median_vs_lit,L16MID,0.6881211889728288,x lit median,,"ours 45.49 cm vs lit 45.94-74.90 (median 66.11), n_lit=4 [1 SEJ comparator(s) excluded from the score; full range 45.94-83.12]",WARN
P,total,ssp126,2150,median_vs_lit,BRICK 2.0,0.8344154611790605,x lit median,,"BRICK 2.0 55.17 cm vs the same lit median 66.11; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,total,ssp126,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,0.1462942722062317,|ratio-1| diff,,L16MID 0.688x vs BRICK 2.0 0.834x of the lit median; closer to 1 is better,WORSE
P,total,ssp126,2150,spread_vs_lit_ALL,L16MID,1.8809072625616157,x lit spread,,the same cell scored against ALL 5 comparators including the SEJ envelope; the score reported above is 1.903 => the classification is worth 1.01x here,
P,total,ssp126,2150,spread_vs_lit,L16MID,1.9028927044497632,x lit spread,,"ours 110.91 cm vs model-based lit 53.31-79.31 (median 58.29, n=4); ALL comparators 53.31-200.59",PASS
P,total,ssp126,2300,median_joint,L16MID,65.81633657924242,cm,,mean 93.16 cm,
P,total,ssp126,2300,spread_joint,L16MID,245.72587898802482,cm,,p5-p95,
P,total,ssp126,2300,median_joint,L14*,64.44075508104712,cm,,champion,
P,total,ssp126,2300,spread_joint,L14*,119.60726064898418,cm,,champion,
P,total,ssp126,2300,median_fixed,BRICK 2.0,91.1767107695418,cm,,spread 53.11 cm (parameter only),
P,total,ssp126,2300,median_vs_lit,L16MID,0.9898057728526083,x lit median,,"ours 65.82 cm vs lit 66.49-66.49 (median 66.49), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,total,ssp126,2300,median_vs_lit,BRICK 2.0,1.371198084851593,x lit median,,"BRICK 2.0 91.18 cm vs the same lit median 66.49; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp126,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.3610038577042013,|ratio-1| diff,,L16MID 0.990x vs BRICK 2.0 1.371x of the lit median; closer to 1 is better,BETTER
P,total,ssp126,2300,spread_vs_lit,L16MID,2.107433162263722,x lit spread,,"ours 245.73 cm vs model-based lit 116.60-116.60 (median 116.60, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN",WARN
P,total,ssp245,2100,median_joint,L16MID,50.01187368269116,cm,,mean 60.45 cm,
P,total,ssp245,2100,spread_joint,L16MID,73.54973726697048,cm,,p5-p95,
P,total,ssp245,2100,median_joint,L14*,44.921828861351216,cm,,champion,
P,total,ssp245,2100,spread_joint,L14*,59.55308820837019,cm,,champion,
P,total,ssp245,2100,median_fixed,BRICK 2.0,70.8716898905364,cm,,spread 68.03 cm (parameter only),
P,total,ssp245,2100,median_vs_lit,L16MID,0.9346678218920214,x lit median,,"ours 50.01 cm vs lit 48.68-57.10 (median 53.51), n_lit=7 [1 SEJ comparator(s) excluded from the score; full range 48.68-67.90]",PASS
P,total,ssp245,2100,median_vs_lit,BRICK 2.0,1.3245152230063373,x lit median,,"BRICK 2.0 70.87 cm vs the same lit median 53.51; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp245,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.25918304489835864,|ratio-1| diff,,L16MID 0.935x vs BRICK 2.0 1.325x of the lit median; closer to 1 is better,BETTER
P,total,ssp245,2100,spread_vs_lit_ALL,L16MID,1.3457701838417133,x lit spread,,the same cell scored against ALL 8 comparators including the SEJ envelope; the score reported above is 1.397 => the classification is worth 1.04x here,
P,total,ssp245,2100,spread_vs_lit,L16MID,1.3970313508844625,x lit spread,,"ours 73.55 cm vs model-based lit 32.00-60.35 (median 52.65, n=7); ALL comparators 32.00-146.33",PASS
P,total,ssp245,2150,median_joint,L16MID,101.51029133488282,cm,,mean 109.50 cm,
P,total,ssp245,2150,spread_joint,L16MID,148.77327095205476,cm,,p5-p95,
P,total,ssp245,2150,median_joint,L14*,71.5722717771752,cm,,champion,
P,total,ssp245,2150,spread_joint,L14*,128.9875901091685,cm,,champion,
P,total,ssp245,2150,median_fixed,BRICK 2.0,137.9806104775834,cm,,spread 131.24 cm (parameter only),
P,total,ssp245,2150,median_vs_lit,L16MID,1.089987182263643,x lit median,,"ours 101.51 cm vs lit 80.04-105.22 (median 93.13), n_lit=4 [1 SEJ comparator(s) excluded from the score; full range 80.04-111.19]",PASS
P,total,ssp245,2150,median_vs_lit,BRICK 2.0,1.481594573749354,x lit median,,"BRICK 2.0 137.98 cm vs the same lit median 93.13; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp245,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.391607391485711,|ratio-1| diff,,L16MID 1.090x vs BRICK 2.0 1.482x of the lit median; closer to 1 is better,BETTER
P,total,ssp245,2150,spread_vs_lit_ALL,L16MID,1.373320216721324,x lit spread,,the same cell scored against ALL 5 comparators including the SEJ envelope; the score reported above is 1.421 => the classification is worth 1.03x here,
P,total,ssp245,2150,spread_vs_lit,L16MID,1.4212290264908365,x lit spread,,"ours 148.77 cm vs model-based lit 59.41-382.80 (median 104.68, n=4); ALL comparators 59.41-382.80; ⚠ THE COMPARATORS DO NOT AGREE -- scored one at a time they give 1xhigh/2xin/1xlow and the median's 'in' is not a majority, so the median is not a summary here; verdict CAPPED at WARN",WARN
P,total,ssp245,2300,median_joint,L16MID,250.2759490195287,cm,,mean 240.57 cm,
P,total,ssp245,2300,spread_joint,L16MID,374.64846426746226,cm,,p5-p95,
P,total,ssp245,2300,median_joint,L14*,162.83917699435082,cm,,champion,
P,total,ssp245,2300,spread_joint,L14*,347.184056939312,cm,,champion,
P,total,ssp245,2300,median_fixed,BRICK 2.0,317.51471413910497,cm,,spread 271.11 cm (parameter only),
P,total,ssp245,2300,median_vs_lit,L16MID,1.3400143530890436,x lit median,,"ours 250.28 cm vs lit 186.77-186.77 (median 186.77), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,total,ssp245,2300,median_vs_lit,BRICK 2.0,1.7000206209593323,x lit median,,"BRICK 2.0 317.51 cm vs the same lit median 186.77; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp245,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.36000626787028867,|ratio-1| diff,,L16MID 1.340x vs BRICK 2.0 1.700x of the lit median; closer to 1 is better,BETTER
P,total,ssp245,2300,spread_vs_lit,L16MID,1.1027302784807702,x lit spread,,"ours 374.65 cm vs model-based lit 339.75-339.75 (median 339.75, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,total,ssp585,2100,median_joint,L16MID,100.58718741605855,cm,,mean 102.55 cm,
P,total,ssp585,2100,spread_joint,L16MID,89.15499074346525,cm,,p5-p95,
P,total,ssp585,2100,median_joint,L14*,92.44766756973868,cm,,champion,
P,total,ssp585,2100,spread_joint,L14*,81.94271635092461,cm,,champion,
P,total,ssp585,2100,median_fixed,BRICK 2.0,104.67871908213344,cm,,spread 65.18 cm (parameter only),
P,total,ssp585,2100,median_vs_lit,L16MID,1.2666646211399422,x lit median,,"ours 100.59 cm vs lit 64.93-97.85 (median 79.41), n_lit=7 [1 SEJ comparator(s) excluded from the score; full range 64.93-97.85]",WARN
P,total,ssp585,2100,median_vs_lit,BRICK 2.0,1.3181880660321235,x lit median,,"BRICK 2.0 104.68 cm vs the same lit median 79.41; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp585,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.0515234448921813,|ratio-1| diff,,L16MID 1.267x vs BRICK 2.0 1.318x of the lit median; closer to 1 is better,BETTER
P,total,ssp585,2100,spread_vs_lit_ALL,L16MID,1.2612477420099995,x lit spread,,the same cell scored against ALL 8 comparators including the SEJ envelope; the score reported above is 1.268 => the classification is worth 1.01x here,
P,total,ssp585,2100,spread_vs_lit,L16MID,1.2677212118158474,x lit spread,,"ours 89.15 cm vs model-based lit 41.09-106.79 (median 70.33, n=7); ALL comparators 41.09-197.47",PASS
P,total,ssp585,2150,median_joint,L16MID,206.84156794250148,cm,,mean 211.31 cm,
P,total,ssp585,2150,spread_joint,L16MID,158.5519855041131,cm,,p5-p95,
P,total,ssp585,2150,median_joint,L14*,195.58653101026954,cm,,champion,
P,total,ssp585,2150,spread_joint,L14*,147.3778548272103,cm,,champion,
P,total,ssp585,2150,median_fixed,BRICK 2.0,202.83449397288445,cm,,spread 126.92 cm (parameter only),
P,total,ssp585,2150,median_vs_lit,L16MID,0.997718642724057,x lit median,,"ours 206.84 cm vs lit 117.08-310.66 (median 207.31), n_lit=4 [1 SEJ comparator(s) excluded from the score; full range 117.08-310.66]",PASS
P,total,ssp585,2150,median_vs_lit,BRICK 2.0,0.9783901661415715,x lit median,,"BRICK 2.0 202.83 cm vs the same lit median 207.31; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,total,ssp585,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.019328476582485488,|ratio-1| diff,,L16MID 0.998x vs BRICK 2.0 0.978x of the lit median; closer to 1 is better,SAME
P,total,ssp585,2150,spread_vs_lit_ALL,L16MID,0.3930557422367768,x lit spread,,the same cell scored against ALL 5 comparators including the SEJ envelope; the score reported above is 0.572 => the classification is worth 1.46x here,
P,total,ssp585,2150,spread_vs_lit,L16MID,0.5723926051540038,x lit spread,,"ours 158.55 cm vs model-based lit 77.93-414.71 (median 277.00, n=4); ALL comparators 77.93-631.59; ⚠ THE COMPARATORS DO NOT AGREE -- scored one at a time they give 1xhigh/1xin/2xlow and the median's 'in' is not a majority, so the median is not a summary here; verdict CAPPED at WARN",WARN
P,total,ssp585,2300,median_joint,L16MID,484.8283950793598,cm,,mean 510.61 cm,
P,total,ssp585,2300,spread_joint,L16MID,465.1969109072935,cm,,p5-p95,
P,total,ssp585,2300,median_joint,L14*,461.72141722947015,cm,,champion,
P,total,ssp585,2300,spread_joint,L14*,385.073948612277,cm,,champion,
P,total,ssp585,2300,median_fixed,BRICK 2.0,482.39538942463446,cm,,spread 363.51 cm (parameter only),
P,total,ssp585,2300,median_vs_lit,L16MID,0.47720179876965696,x lit median,,"ours 484.83 cm vs lit 1015.98-1015.98 (median 1015.98), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,total,ssp585,2300,median_vs_lit,BRICK 2.0,0.4748070655266471,x lit median,,"BRICK 2.0 482.40 cm vs the same lit median 1015.98; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp585,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.0023947332430098722,|ratio-1| diff,,L16MID 0.477x vs BRICK 2.0 0.475x of the lit median; closer to 1 is better,SAME
P,total,ssp585,2300,spread_vs_lit,L16MID,0.33731954099777745,x lit spread,,"ours 465.20 cm vs model-based lit 1379.10-1379.10 (median 1379.10, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN",WARN
S,ais,ssp585/ssp126,2100,separation,L16MID,9.134319947799355,x,,FACTS 0.63-3.20 (n=5); MAGICC-SLR 10.69-10.69 (n=1),PASS
S,ais,ssp585/ssp126,2100,separation,L14*,8.17201678765733,x,,champion,
S,ais,ssp585/ssp126,2150,separation,L16MID,14.356854533678797,x,,FACTS 0.48-7.55 (n=4); MAGICC-SLR 28.79-28.79 (n=1),PASS
S,ais,ssp585/ssp126,2150,separation,L14*,14.116667162072828,x,,champion,
S,ais,ssp585/ssp126,2300,separation,L16MID,21.63469167681239,x,,MAGICC-SLR 81.77-81.77 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,ais,ssp585/ssp126,2300,separation,L14*,21.88600422694715,x,,champion,
S,glaciers,ssp585/ssp126,2100,separation,L16MID,1.7976171906946246,x,,FACTS 1.73-1.92 (n=2); MAGICC-SLR 1.46-1.46 (n=1),PASS
S,glaciers,ssp585/ssp126,2100,separation,L14*,1.8118894356732365,x,,champion,
S,glaciers,ssp585/ssp126,2150,separation,L16MID,2.277250427492763,x,,FACTS 2.37-2.37 (n=1); MAGICC-SLR 1.79-1.79 (n=1),PASS
S,glaciers,ssp585/ssp126,2150,separation,L14*,2.277128970043679,x,,champion,
S,glaciers,ssp585/ssp126,2300,separation,L16MID,2.300529897568678,x,,MAGICC-SLR 2.11-2.11 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,glaciers,ssp585/ssp126,2300,separation,L14*,2.2883925116750214,x,,champion,
S,gis,ssp585/ssp126,2100,separation,L16MID,2.1502133807842068,x,,FACTS 1.55-2.33 (n=3); MAGICC-SLR 2.11-2.11 (n=1),PASS
S,gis,ssp585/ssp126,2100,separation,L14*,2.1356478188043364,x,,champion,
S,gis,ssp585/ssp126,2150,separation,L16MID,3.6083723499980285,x,,FACTS 1.72-2.07 (n=2); MAGICC-SLR 3.48-3.48 (n=1); 0.13 outside the bracket = 7% of its own range,PASS(edge)
S,gis,ssp585/ssp126,2150,separation,L14*,3.5589840203711005,x,,champion,
S,gis,ssp585/ssp126,2300,separation,L16MID,5.12554219074018,x,,MAGICC-SLR 7.54-7.54 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,gis,ssp585/ssp126,2300,separation,L14*,5.015867798415793,x,,champion,
S,te,ssp585/ssp126,2100,separation,L16MID,1.9702741234441299,x,,FACTS 2.05-2.05 (n=1); MAGICC-SLR 2.51-2.51 (n=1); 0.08 outside the bracket = 17% of its own range,PASS(edge)
S,te,ssp585/ssp126,2100,separation,L14*,1.968526846598024,x,,champion,
S,te,ssp585/ssp126,2150,separation,L16MID,2.9048727333874744,x,,FACTS 2.99-2.99 (n=1); MAGICC-SLR 3.94-3.94 (n=1); 0.08 outside the bracket = 9% of its own range,PASS(edge)
S,te,ssp585/ssp126,2150,separation,L14*,2.90614726537408,x,,champion,
S,te,ssp585/ssp126,2300,separation,L16MID,4.473159087351438,x,,MAGICC-SLR 6.18-6.18 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,te,ssp585/ssp126,2300,separation,L14*,4.459853753656676,x,,champion,
S,lws,ssp585/ssp126,2100,separation,L16MID,1.0,x,,FACTS 0.99-0.99 (n=1); MAGICC-SLR 1.00-1.00 (n=1),PASS
S,lws,ssp585/ssp126,2100,separation,L14*,1.0,x,,champion,
S,lws,ssp585/ssp126,2150,separation,L16MID,1.0,x,,FACTS 1.03-1.03 (n=1); MAGICC-SLR 1.00-1.00 (n=1),PASS
S,lws,ssp585/ssp126,2150,separation,L14*,1.0,x,,champion,
S,lws,ssp585/ssp126,2300,separation,L16MID,1.0,x,,MAGICC-SLR 1.00-1.00 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],PASS
S,lws,ssp585/ssp126,2300,separation,L14*,1.0,x,,champion,
S,total,ssp585/ssp126,2100,separation,L16MID,2.8728028814774182,x,,FACTS 1.63-2.23 (n=7); MAGICC-SLR 2.75-2.75 (n=1); 0.12 outside the bracket = 11% of its own range,PASS(edge)
S,total,ssp585/ssp126,2100,separation,L14*,2.692721568812076,x,,champion,
S,total,ssp585/ssp126,2150,separation,L16MID,4.546576248474269,x,,FACTS 1.94-4.15 (n=4); MAGICC-SLR 5.72-5.72 (n=1),PASS
S,total,ssp585/ssp126,2150,separation,L14*,4.381107611244078,x,,champion,
S,total,ssp585/ssp126,2300,separation,L16MID,7.366383792808488,x,,MAGICC-SLR 15.28-15.28 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,total,ssp585/ssp126,2300,separation,L14*,7.16505287141287,x,,champion,
V,total,ssp126,2100,component-error sum vs total error,L16MID vs BRICK 2.0,-0.29462169291057105,sum |ratio-1| diff,,"sum over 5 components of |ratio-1|: L16MID 0.876 vs BRICK 2.0 1.171; TOTAL error 0.151 vs 0.049; ⚠ BRICK 2.0's total is closer DESPITE larger component errors -- CANCELLATION, not skill",CANCELLATION
V,total,ssp126,2150,component-error sum vs total error,L16MID vs BRICK 2.0,-0.07461055755936852,sum |ratio-1| diff,,"sum over 5 components of |ratio-1|: L16MID 1.384 vs BRICK 2.0 1.459; TOTAL error 0.312 vs 0.166; ⚠ BRICK 2.0's total is closer DESPITE larger component errors -- CANCELLATION, not skill",CANCELLATION
V,total,ssp126,2300,component-error sum vs total error,L16MID vs BRICK 2.0,-0.5199456725754963,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L16MID 1.698 vs BRICK 2.0 2.218; TOTAL error 0.010 vs 0.371,BETTER
V,total,ssp245,2100,component-error sum vs total error,L16MID vs BRICK 2.0,-1.7404698629152153,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L16MID 0.666 vs BRICK 2.0 2.406; TOTAL error 0.065 vs 0.325,BETTER
V,total,ssp245,2150,component-error sum vs total error,L16MID vs BRICK 2.0,-1.1829682114566369,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L16MID 1.322 vs BRICK 2.0 2.505; TOTAL error 0.090 vs 0.482,BETTER
V,total,ssp245,2300,component-error sum vs total error,L16MID vs BRICK 2.0,-0.735824667850957,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L16MID 1.934 vs BRICK 2.0 2.670; TOTAL error 0.340 vs 0.700,BETTER
V,total,ssp585,2100,component-error sum vs total error,L16MID vs BRICK 2.0,-0.8106241672316923,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L16MID 2.299 vs BRICK 2.0 3.110; TOTAL error 0.267 vs 0.318,BETTER
V,total,ssp585,2150,component-error sum vs total error,L16MID vs BRICK 2.0,-0.34008201199318266,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L16MID 0.500 vs BRICK 2.0 0.841; TOTAL error 0.002 vs 0.022,BETTER
V,total,ssp585,2300,component-error sum vs total error,L16MID vs BRICK 2.0,-0.08488618211843901,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L16MID 1.037 vs BRICK 2.0 1.122; TOTAL error 0.523 vs 0.525,BETTER
V,ais,,,hindcast,L16MID,,,,worst cell: hindcast/full  = 0.0317 cm,PASS
V,ais,,,rate/accel,L16MID,,,,worst cell: rate/1993-2026  = 0.0316 cm/yr,UNRESOLVED
V,ais,,,projection,L16MID,,,,worst cell: spread_vs_lit ssp126@2100 = 2.42 x lit spread,FAIL
V,ais,,,separation,L16MID,,,,worst cell: separation ssp585/ssp126@2300 = 21.6 x,WARN
V,ais,,,vs champion (hindcast),L16MID,1.2050368697297682,mean RMSE ratio,,"0 windows BETTER, 4 WORSE, 0 SAME",WORSE
V,glaciers,,,hindcast,L16MID,,,,worst cell: hindcast/1920-1949  = 0.58 cm,WARN
V,glaciers,,,rate/accel,L16MID,,,,worst cell: rate/1993-2026  = 0.0632 cm/yr,UNRESOLVED
V,glaciers,,,projection,L16MID,,,,worst cell: median_vs_lit ssp126@2100 = 0.829 x lit median,WARN
V,glaciers,,,separation,L16MID,,,,worst cell: separation ssp585/ssp126@2300 = 2.3 x,WARN
V,glaciers,,,vs champion (hindcast),L16MID,0.9918861533045751,mean RMSE ratio,,"0 windows BETTER, 0 WORSE, 4 SAME",SAME
V,gis,,,hindcast,L16MID,,,,worst cell: hindcast/full  = 0.0589 cm,PASS
V,gis,,,rate/accel,L16MID,,,,worst cell: rate/1993-2026  = 0.0657 cm/yr,UNRESOLVED
V,gis,,,projection,L16MID,,,,worst cell: spread_vs_lit ssp126@2100 = 0.475 x lit spread,FAIL
V,gis,,,separation,L16MID,,,,worst cell: separation ssp585/ssp126@2300 = 5.13 x,WARN
V,gis,,,vs champion (hindcast),L16MID,0.9985187840817186,mean RMSE ratio,,"0 windows BETTER, 0 WORSE, 4 SAME",SAME
V,te,,,hindcast,L16MID,,,,worst cell: hindcast/1920-1949  = 0.443 cm,WARN
V,te,,,rate/accel,L16MID,,,,worst cell: rate/1993-2026  = 0.147 cm/yr,FAIL
V,te,,,projection,L16MID,,,,worst cell: median_vs_lit ssp126@2300 = 1.32 x lit median,WARN
V,te,,,separation,L16MID,,,,worst cell: separation ssp585/ssp126@2300 = 4.47 x,WARN
V,te,,,vs champion (hindcast),L16MID,0.9980134716882195,mean RMSE ratio,,"0 windows BETTER, 0 WORSE, 4 SAME",SAME
V,lws,,,projection,L16MID,,,,worst cell: median_vs_lit ssp126@2100 = 0.865 x lit median,WARN
V,lws,,,separation,L16MID,,,,worst cell: separation ssp585/ssp126@2100 = 1 x,PASS
V,total,,,hindcast,L16MID,,,,worst cell: hindcast/full  = 0.688 cm,PASS
V,total,,,rate/accel,L16MID,,,,worst cell: rate/1993-2026  = 0.338 cm/yr,UNRESOLVED
V,total,,,projection,L16MID,,,,worst cell: median_vs_lit ssp126@2100 = 0.849 x lit median,WARN
