year,model,member,scenario,tas_global_K,gsat_anom_C,gsat_anom_C_11yr,gis_anom_C,gis_anom_C_11yr,amp_11yr,source,basis
2032,CESM2-WACCM,r1i1p1f1,ssp585,288.76300787671374,1.8079569033426992,1.9081297622697972,2.9071017279646014,2.629682401488292,1.3781465251923846,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2033,CESM2-WACCM,r1i1p1f1,ssp585,288.84629298408305,1.8912420107120056,1.9389540665464748,2.728874567571637,2.584945839037046,1.333165072673003,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2034,CESM2-WACCM,r1i1p1f1,ssp585,288.96342670607885,2.0083757327078047,1.9650310209041313,2.1749462872582797,2.558501377574761,1.3020157699075752,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2035,CESM2-WACCM,r1i1p1f1,ssp585,289.0364036123552,2.0813526389841286,2.0238770277787292,2.214038811908466,2.535858939016371,1.2529708594990865,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2036,CESM2-WACCM,r1i1p1f1,ssp585,289.19258139852104,2.2375304251499983,2.096415683994063,3.0314144749312675,2.5433871759255506,1.2132074737582212,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2037,CESM2-WACCM,r1i1p1f1,ssp585,289.25696718544714,2.301916212076094,2.1715856628288335,2.170507057217236,2.6636085509834455,1.2265730965978447,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2038,CESM2-WACCM,r1i1p1f1,ssp585,289.1081787364676,2.1531277630965633,2.2255690517432125,1.6083764011382868,2.681149443926658,1.2047028789453218,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2039,CESM2-WACCM,r1i1p1f1,ssp585,289.0597764164264,2.104725443055372,2.2804690639973004,3.176522740837612,2.7343083188036728,1.1990113621672482,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2040,CESM2-WACCM,r1i1p1f1,ssp585,289.21209207530393,2.2570411019328844,2.336631706067811,1.9122610285128019,2.8778760443335303,1.2316344235423176,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2041,CESM2-WACCM,r1i1p1f1,ssp585,289.4244745402414,2.4694235668703755,2.37720101141241,3.5479992921698056,3.0205123816510207,1.270617153177294,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2042,CESM2-WACCM,r1i1p1f1,ssp585,289.5298014665603,2.574750493189242,2.415370688588992,3.8276516713079047,2.9807614837576,1.2340803413073202,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2043,CESM2-WACCM,r1i1p1f1,ssp585,289.3568251547719,2.4017741814008673,2.4621532927971184,3.1000515503399413,3.1911385670197516,1.296076315132464,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2044,CESM2-WACCM,r1i1p1f1,ssp585,289.450193118878,2.495142145506975,2.5251533123713186,3.3136221912187978,3.4206166294573794,1.3546174058814473,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2045,CESM2-WACCM,r1i1p1f1,ssp585,289.58121576885446,2.626164795483419,2.5793319980691547,3.754191268086714,3.5349976695102665,1.3705089814558604,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2046,CESM2-WACCM,r1i1p1f1,ssp585,289.48266597114576,2.5276149977747195,2.6230971052311762,3.783038522400858,3.669066539674705,1.398753607846838,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2047,CESM2-WACCM,r1i1p1f1,ssp585,289.61244784746344,2.6573968740923988,2.658001452425377,2.5941545981036427,3.6673554556972814,1.3797417049380793,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2048,CESM2-WACCM,r1i1p1f1,ssp585,289.7715758317365,2.816524858365483,2.6971071654618197,4.484654973100902,3.752221131981408,1.3912020923866122,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2049,CESM2-WACCM,r1i1p1f1,ssp585,289.8011789517838,2.846127978412767,2.755737092785249,4.132635087952195,3.929537619780198,1.4259479360596687,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2050,CESM2-WACCM,r1i1p1f1,ssp585,289.6557419591026,2.700690985731569,2.8115034327199067,4.434714181419366,3.810922110661352,1.3554748204502767,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2051,CESM2-WACCM,r1i1p1f1,ssp585,289.69350825408617,2.7384572807151244,2.8727119328934134,3.3870186003216247,3.89172443245329,1.3547214351330803,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2052,CESM2-WACCM,r1i1p1f1,ssp585,289.80842235937763,2.853371386006586,2.938347925290688,3.5291773684181464,3.9204966100903107,1.334252004790229,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2053,CESM2-WACCM,r1i1p1f1,ssp585,289.95996430996115,3.004913336590107,2.977006369966949,4.761174110433302,4.032211737340943,1.3544518339024276,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2054,CESM2-WACCM,r1i1p1f1,ssp585,290.00175435532964,3.0467033819585936,3.0222873132959864,5.0505329161266275,4.161579918002422,1.3769636988827407,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2055,CESM2-WACCM,r1i1p1f1,ssp585,290.06362285815925,3.108571884788205,3.0768988252142226,2.0088515909114903,4.284021736136212,1.3923180382240699,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2056,CESM2-WACCM,r1i1p1f1,ssp585,290.25450927076304,3.2994582973919933,3.145328582794858,4.643016807798034,4.317243128178213,1.3725889090868917,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2057,CESM2-WACCM,r1i1p1f1,ssp585,290.2046618875158,3.249610914144739,3.220314517052884,4.099532476408086,4.331479148463106,1.345048480676701,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2058,CESM2-WACCM,r1i1p1f1,ssp585,290.0376907389023,3.082639765531269,3.2906724998609267,3.8230209978605956,4.356008333669608,1.323744108188738,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2059,CESM2-WACCM,r1i1p1f1,ssp585,290.26966620835594,3.314615234984899,3.354181461388428,5.907704960377174,4.224560593206863,1.2594907705017695,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2060,CESM2-WACCM,r1i1p1f1,ssp585,290.4019055828844,3.446854609513366,3.4382072546575686,5.479495087423885,4.286198104357879,1.2466375023063487,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2061,CESM2-WACCM,r1i1p1f1,ssp585,290.4084692924896,3.453418319118555,3.509298023180587,4.800149493881378,4.467274762914013,1.272982440763233,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2062,CESM2-WACCM,r1i1p1f1,ssp585,290.51835353092446,3.5633025575534134,3.5578603827773816,3.5436148234554423,4.370507235698361,1.2284088652985874,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2063,CESM2-WACCM,r1i1p1f1,ssp585,290.5823601702661,3.6273091968950553,3.6236014343402663,3.798998405689673,4.445006951792749,1.226682081993941,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2064,CESM2-WACCM,r1i1p1f1,ssp585,290.65856288676366,3.7035119133926173,3.7034607449521464,3.315248965343102,4.446903179867343,1.2007426259151028,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2065,CESM2-WACCM,r1i1p1f1,ssp585,290.9260380812902,3.970987107919143,3.7807969561929284,5.728545538787813,4.297602113694425,1.136692121658364,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2066,CESM2-WACCM,r1i1p1f1,ssp585,290.84562131191245,3.8905703385414085,3.855639659013961,4.000694835028952,4.252878739242174,1.1030280615823427,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2067,CESM2-WACCM,r1i1p1f1,ssp585,290.7886952263278,3.8336442529567307,3.94710612960118,3.578574008425875,4.3323525683830875,1.0976022498844826,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2068,CESM2-WACCM,r1i1p1f1,ssp585,290.9278134547075,3.972762481336474,4.023871775798165,4.919029353446348,4.477328149602538,1.112691556557969,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2069,CESM2-WACCM,r1i1p1f1,ssp585,290.916143155633,3.9610921822619503,4.1032575483494975,3.8438795066811338,4.551212143733848,1.109170479821462,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2070,CESM2-WACCM,r1i1p1f1,ssp585,291.12036453200454,4.1653135586335,4.180747988389566,4.265393232475077,4.724387739558543,1.13003408784235,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2071,CESM2-WACCM,r1i1p1f1,ssp585,291.22517531391577,4.270124340544726,4.242974729512309,4.987537968449118,4.632911270599703,1.0919016883073007,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2072,CESM2-WACCM,r1i1p1f1,ssp585,291.414600468949,4.45954949557796,4.320150455205248,5.674361614431433,4.901294118591458,1.1345193111702865,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2073,CESM2-WACCM,r1i1p1f1,ssp585,291.3627756390913,4.407724665720252,4.386308809035179,5.138346216869394,4.998240988884837,1.1395095982729633,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2074,CESM2-WACCM,r1i1p1f1,ssp585,291.45560366833075,4.500552694959708,4.456620984946891,4.611722341134083,5.182443856493754,1.1628639442300506,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2075,CESM2-WACCM,r1i1p1f1,ssp585,291.5109577272044,4.555906753833369,4.544062321332686,5.220180519414754,5.415268620759675,1.1917241089183568,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2076,CESM2-WACCM,r1i1p1f1,ssp585,291.61053223364036,4.655481260269312,4.625028098192775,4.722304380240558,5.659773503178669,1.2237273770056056,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2077,CESM2-WACCM,r1i1p1f1,ssp585,291.6945542945348,4.739503321163738,4.681383488375269,6.9529061629382625,5.800355464229042,1.2390259158713197,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2078,CESM2-WACCM,r1i1p1f1,ssp585,291.516437118457,4.561386145085976,4.733848739555345,4.64498958165305,5.873260224668417,1.2406945273921233,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2079,CESM2-WACCM,r1i1p1f1,ssp585,291.70124738973635,4.746196416365308,4.811693139125183,6.945260897144436,6.034328162195956,1.2540966324575429,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2080,CESM2-WACCM,r1i1p1f1,ssp585,291.87799785587674,4.922946882505698,4.890614311004935,6.404951913606254,6.231831881013691,1.274243169613831,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2081,CESM2-WACCM,r1i1p1f1,ssp585,292.0109880774655,5.0559371040944825,4.962790057698504,6.95494693908401,6.268147157765878,1.2630288778874386,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2082,CESM2-WACCM,r1i1p1f1,ssp585,291.8450846059232,4.890033632552161,5.038264753502073,6.533939540003217,6.563914200699987,1.302812480455189,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2083,CESM2-WACCM,r1i1p1f1,ssp585,291.99171823192984,5.0366672585587935,5.1090260096164,6.4763139792645745,6.511514410156201,1.274511892853938,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2084,CESM2-WACCM,r1i1p1f1,ssp585,292.2190640343595,5.264013060988475,5.211852163504778,6.910093529672309,6.6907371341040065,1.2837542056459124,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2085,CESM2-WACCM,r1i1p1f1,ssp585,292.323736559008,5.3686855856369675,5.2888226762629476,6.784263248129179,6.630979950835098,1.2537724096131941,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2086,CESM2-WACCM,r1i1p1f1,ssp585,292.3048909408337,5.3498399674626285,5.3697893245724595,5.6196485636887985,6.799173027690231,1.2661899036852025,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2087,CESM2-WACCM,r1i1p1f1,ssp585,292.4407538874796,5.485702914108572,5.439748187169832,7.9757418525157675,6.861280118454599,1.2613231131980678,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2088,CESM2-WACCM,r1i1p1f1,ssp585,292.4729281117924,5.5178771384213405,5.537306051889934,6.376508466956608,7.023417904689311,1.268381743554188,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2089,CESM2-WACCM,r1i1p1f1,ssp585,292.6475248112292,5.692473837858131,5.626487735837677,6.616439545078919,7.076691235419252,1.2577457852337552,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2090,CESM2-WACCM,r1i1p1f1,ssp585,292.5479230300762,5.5928720567051755,5.703076718944957,6.287931881186438,7.190632273087144,1.260833866954779,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2091,CESM2-WACCM,r1i1p1f1,ssp585,292.76863098728137,5.813580013910325,5.787018996195053,8.255075759012726,7.288554066979313,1.2594660691059618,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2092,CESM2-WACCM,r1i1p1f1,ssp585,292.78053556603663,5.825484592665589,5.863399397997589,7.6381249374920515,7.609609025487194,1.297815227815788,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2093,CESM2-WACCM,r1i1p1f1,ssp585,292.9182211178443,5.963170144473281,5.930077001739861,8.317455188585058,7.711881476499573,1.3004690283510547,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2094,CESM2-WACCM,r1i1p1f1,ssp585,292.972716755355,6.017665781983965,5.999829527689909,7.062320617293921,7.920929392085898,1.3201924080559106,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2095,CESM2-WACCM,r1i1p1f1,ssp585,293.0615428485396,6.106491875168558,6.064107163624261,8.163444944019119,8.122570565329374,1.3394503669151614,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2096,CESM2-WACCM,r1i1p1f1,ssp585,293.24710160875907,6.292050635388023,6.151660537454265,7.861402980943041,8.45065769028779,1.37371976864395,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2097,CESM2-WACCM,r1i1p1f1,ssp585,293.14507536066156,6.190024387290521,6.224143992682395,9.151253107275494,8.556901305558306,1.3747916686404569,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2098,CESM2-WACCM,r1i1p1f1,ssp585,293.1742075286446,6.219156555273571,6.304161518650491,9.10073881365193,8.764440713211856,1.3902627157129102,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2099,CESM2-WACCM,r1i1p1f1,ssp585,293.2402058972429,6.285154923871858,6.36515526222235,8.676035538406182,8.866472218680338,1.3929702974102582,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2100,CESM2-WACCM,r1i1p1f1,ssp585,293.35457880650705,6.3995278331360055,6.4268815800142995,8.834492450757153,9.1279532574052,1.4202771816724356,cmip6_gis_csv,anomaly vs own historical 1850-1900 mean
2101,CESM2-WACCM,r1i1p1f1,ssp585,293.51101014220626,6.555959168835216,6.500656370030382,9.896890255729005,9.2738471926408,1.4266016637020695,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2102,CESM2-WACCM,r1i1p1f1,ssp585,293.5659489947908,6.610898021419757,6.558698651191998,9.423755526988401,9.411899276720028,1.4350254184966222,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2103,CESM2-WACCM,r1i1p1f1,ssp585,293.6607283516857,6.705677378314647,6.632845725017645,9.921058421681124,9.456872682124317,1.4257640044988622,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2104,CESM2-WACCM,r1i1p1f1,ssp585,293.5891522971348,6.63410132376373,6.709472477885314,9.439801748738347,9.519966995581685,1.4188845735577382,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2105,CESM2-WACCM,r1i1p1f1,ssp585,293.65170625106646,6.696655277695413,6.796309576955459,9.938612043267398,9.674489963459376,1.4234916543918317,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2106,CESM2-WACCM,r1i1p1f1,ssp585,293.8730655387165,6.918014565345459,6.876404116384709,9.768278231610708,9.846129069975065,1.4318717898667797,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2107,CESM2-WACCM,r1i1p1f1,ssp585,293.88556670153685,6.930515728165801,6.95349080112158,9.379975905814575,9.974321395044774,1.4344336794744794,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2108,CESM2-WACCM,r1i1p1f1,ssp585,293.9606931727437,7.00564219937263,7.037109067819611,9.645960566722664,10.094865102902538,1.4345187783241715,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2109,CESM2-WACCM,r1i1p1f1,ssp585,294.017101810189,7.062050836817946,7.1069924996723906,9.794776261682983,10.203366807912731,1.4356799741076234,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2110,CESM2-WACCM,r1i1p1f1,ssp585,294.1954139870145,7.240363013643446,7.1910643757708295,10.37578818506077,10.297731265365115,1.4320176718291824,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2111,CESM2-WACCM,r1i1p1f1,ssp585,294.2356187402288,7.280567766857757,7.281286604504157,10.72252262242975,10.386107998911813,1.4264110950511182,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2112,CESM2-WACCM,r1i1p1f1,ssp585,294.35896367431184,7.4039127009407935,7.350899738351416,11.307005831495786,10.570189911386496,1.437945052663318,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2113,CESM2-WACCM,r1i1p1f1,ssp585,294.48574992846915,7.530698955098103,7.421390711690208,10.749736313423824,10.769484370532679,1.4511410042821946,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2114,CESM2-WACCM,r1i1p1f1,ssp585,294.42944610206627,7.474395128695221,7.49248942324715,11.114577176793233,10.942374377266894,1.4604457556277213,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2115,CESM2-WACCM,r1i1p1f1,ssp585,294.5139429342176,7.558891960846552,7.563940899118021,10.477810780714577,11.118985507434571,1.469998993346323,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2116,CESM2-WACCM,r1i1p1f1,ssp585,294.64415076713306,7.689099793762011,7.631612720461998,10.910756112281064,11.206136587618726,1.4683838132368352,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2117,CESM2-WACCM,r1i1p1f1,ssp585,294.63881001103636,7.683759037665311,7.695281326960665,11.793179268832233,11.293094657229556,1.467534996760136,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2118,CESM2-WACCM,r1i1p1f1,ssp585,294.66096740826356,7.705916434892515,7.753579636905846,11.572214956422584,11.335314375383092,1.4619459535088464,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2119,CESM2-WACCM,r1i1p1f1,ssp585,294.74277899987004,7.787728026498996,7.806055865620109,11.547750640799023,11.459790225332817,1.4680640803257252,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2120,CESM2-WACCM,r1i1p1f1,ssp585,294.80306804476857,7.848017071397521,7.863220330495313,11.737498693527442,11.49853327290585,1.4623185908083978,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2121,CESM2-WACCM,r1i1p1f1,ssp585,294.93980402179824,7.984753048427194,7.917981855131178,11.334450067086465,11.588636374062997,1.4635846085645023,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2122,CESM2-WACCM,r1i1p1f1,ssp585,294.93597341171414,7.9809224383431,7.970696086570782,11.679061388148881,11.725770515573942,1.4711099743634435,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2123,CESM2-WACCM,r1i1p1f1,ssp585,295.0002450837088,8.045194110337775,8.026767679940788,11.771422731184686,11.6964121841063,1.4571758708472529,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2124,CESM2-WACCM,r1i1p1f1,ssp585,295.06298844432604,8.107937470954994,8.084461412944874,12.118970662870794,11.647681520482818,1.4407492256481675,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2125,CESM2-WACCM,r1i1p1f1,ssp585,295.0582552156935,8.103204242322477,8.144046429725693,11.540750700096595,11.661064023730596,1.4318513682790195,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2126,CESM2-WACCM,r1i1p1f1,ssp585,295.1163197052121,8.161268731841062,8.20158564066488,11.468944893443194,11.666474983604713,1.4224657882934626,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2127,CESM2-WACCM,r1i1p1f1,ssp585,295.2240073129687,8.26895633959765,8.248019622171155,12.41923166890146,11.709067855088586,1.4196217263613113,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2128,CESM2-WACCM,r1i1p1f1,ssp585,295.25559753810643,8.300546564735384,8.303423700636843,11.470237622688188,11.72451727772911,1.4120099973737195,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2129,CESM2-WACCM,r1i1p1f1,ssp585,295.2955984713085,8.34054749793745,8.359024061825851,11.036177656564263,11.770170430839984,1.4080795011216944,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2130,CESM2-WACCM,r1i1p1f1,ssp585,295.39821418445905,8.443163211088006,8.414496587256595,11.69495817652458,11.78894076230037,1.4010274577987507,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2131,CESM2-WACCM,r1i1p1f1,ssp585,295.43599936509963,8.480948391728589,8.488472560804501,11.797019252142746,11.998592074283772,1.4135160346382267,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2132,CESM2-WACCM,r1i1p1f1,ssp585,295.45057781836726,8.49552684499622,8.553535413903608,11.80297165340906,12.123615352417458,1.4173806228370496,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2133,CESM2-WACCM,r1i1p1f1,ssp585,295.5454182748367,8.590367301465676,8.614102217024678,11.849005037194644,12.145845818128157,1.4099955528880812,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2134,CESM2-WACCM,r1i1p1f1,ssp585,295.6118490567879,8.656798083416845,8.676413774209307,12.273607415404314,12.169082047279948,1.4025474538169929,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2135,CESM2-WACCM,r1i1p1f1,ssp585,295.67318622406424,8.718135250693194,8.741497180781742,12.325444308935033,12.267718045465877,1.403388663493087,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2136,CESM2-WACCM,r1i1p1f1,ssp585,295.8719909247205,8.916939951349434,8.806082833499044,13.846915131914017,12.378406507972636,1.4056654635230306,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2137,CESM2-WACCM,r1i1p1f1,ssp585,295.8320110893023,8.87696011593124,8.86867530405176,12.844200952913724,12.553855590715555,1.4155277040056002,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2138,CESM2-WACCM,r1i1p1f1,ssp585,295.89024214730046,8.935191173929411,8.937831381417219,12.663766791719155,12.60686176508936,1.4105056615076088,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2139,CESM2-WACCM,r1i1p1f1,ssp585,295.94102466713736,8.985973693766311,8.993670001109571,11.725836143357895,12.732724006372964,1.4157428507830614,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2140,CESM2-WACCM,r1i1p1f1,ssp585,296.0115159436053,9.05646497023423,9.056348667499812,12.121173636609484,12.793218576352034,1.4126243418898603,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2141,CESM2-WACCM,r1i1p1f1,ssp585,296.1086563643494,9.153605390978328,9.123126394646048,12.91253126409893,12.833710569442342,1.4067228726518433,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2142,CESM2-WACCM,r1i1p1f1,ssp585,296.1245165411795,9.169465567808459,9.1662666176965,13.726959162314841,12.763101092346034,1.392399067653721,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2143,CESM2-WACCM,r1i1p1f1,ssp585,296.2112946693873,9.25624369601627,9.221669649714784,12.38603957152091,12.796549851869996,1.387660839950581,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2144,CESM2-WACCM,r1i1p1f1,ssp585,296.1596430914526,9.204592118081564,9.279265419417909,13.233489691314304,12.79778164346597,1.3791804701140642,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2145,CESM2-WACCM,r1i1p1f1,ssp585,296.30131438708054,9.346263413709494,9.339608603814684,12.939047685174074,12.923801098575318,1.383762601496673,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2146,CESM2-WACCM,r1i1p1f1,ssp585,296.4077412226728,9.452690249301781,9.39343560986375,12.770856232928423,13.045723513092197,1.3888127895818323,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2147,CESM2-WACCM,r1i1p1f1,ssp585,296.34653337827547,9.391482404904423,9.451408934394,13.070210883854628,13.12829206947917,1.3890301605409185,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2148,CESM2-WACCM,r1i1p1f1,ssp585,296.4414444415034,9.486393468132349,9.509185902494236,13.212137307677295,13.152444869389912,1.3831304808059393,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2149,CESM2-WACCM,r1i1p1f1,ssp585,296.52379561403484,9.568744640663795,9.565303496667944,12.677316499274895,13.326494658015532,1.3932118999316427,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2150,CESM2-WACCM,r1i1p1f1,ssp585,296.60479969550187,9.649748722130823,9.631450133436452,13.112050149560702,13.376015843331611,1.3887852460446801,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2151,CESM2-WACCM,r1i1p1f1,ssp585,296.603613010145,9.648562036773967,9.688803149602723,13.462320196295167,13.454979929860338,1.388714346045109,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2152,CESM2-WACCM,r1i1p1f1,ssp585,296.7463629341821,9.791311960811072,9.74603215513988,13.820785384355617,13.577976631174762,1.3931799541636014,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2153,CESM2-WACCM,r1i1p1f1,ssp585,296.7600631902821,9.805012216911052,9.808092023547415,13.992639961333026,13.574999803509206,1.3840612191360095,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2154,CESM2-WACCM,r1i1p1f1,ssp585,296.8285882052981,9.87353723192706,9.868467642633876,14.300587246402728,13.603127638154715,1.3784437595342884,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2155,CESM2-WACCM,r1i1p1f1,ssp585,296.8872560959062,9.932205122535152,9.919321355878681,13.778222729791167,13.782193381300733,1.3894290634240538,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2156,CESM2-WACCM,r1i1p1f1,ssp585,296.93219756490953,9.977146591538485,9.971872654596114,13.80765263699007,13.818450946021938,1.3857428212997593,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2157,CESM2-WACCM,r1i1p1f1,ssp585,297.03726028358153,10.082209310210487,10.02335280607857,14.12381994738709,13.78708354540484,1.375496184973534,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2158,CESM2-WACCM,r1i1p1f1,ssp585,297.0291919307584,10.074140957387328,10.059998656768569,13.037465779533505,13.867240316823827,1.3784534958653964,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2159,CESM2-WACCM,r1i1p1f1,ssp585,297.10557625145447,10.150525278083421,10.101425249317469,13.521543488777894,13.929241294618327,1.3789382142445192,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2160,CESM2-WACCM,r1i1p1f1,ssp585,297.0831864597277,10.128135486356655,10.144068314039641,14.647039673881096,13.964438869569033,1.3766112803323598,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2161,CESM2-WACCM,r1i1p1f1,ssp585,297.1828639813936,10.227813008022565,10.184324907223056,13.510883361493967,13.934703823670333,1.3682501246388346,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
2162,CESM2-WACCM,r1i1p1f1,ssp585,297.16989467645203,10.214843703080987,10.221687787477864,13.117278789507083,13.944026297748339,1.3641608497209774,esgf_ext_nc,anomaly vs own historical 1850-1900 mean
