axis,rff_idx,fair_cfg_idx,seed_idx,post_idx
anova,410,389,0,1289
anova,410,389,1,5046
anova,410,389,1,8316
anova,410,389,1,1289
anova,410,389,2,5046
anova,410,389,2,8316
anova,410,389,2,1289
anova,410,18,0,1718
anova,410,18,0,4783
anova,410,18,0,4547
anova,410,18,1,1718
anova,410,18,1,4783
anova,410,18,1,4547
anova,410,18,2,1718
anova,410,18,2,4783
anova,410,18,2,4547
anova,570,473,0,2505
anova,570,473,0,465
anova,570,473,0,8130
anova,570,473,1,2505
anova,570,473,1,465
anova,570,473,1,8130
anova,570,473,2,2505
anova,570,473,2,465
anova,570,473,2,8130
anova,570,367,0,6187
anova,570,367,0,3674
anova,570,367,0,8647
anova,570,367,1,6187
anova,570,367,1,3674
anova,570,367,1,8647
anova,570,367,2,6187
anova,570,367,2,3674
anova,570,367,2,8647
anova,570,432,0,181
anova,570,432,0,9822
anova,570,432,0,3862
anova,570,432,1,181
anova,570,432,1,9822
anova,570,432,1,3862
anova,570,432,2,181
anova,570,432,2,9822
anova,570,432,2,3862
anova,570,190,0,6111
anova,570,190,0,4455
anova,570,190,0,9211
anova,570,190,1,6111
anova,570,190,1,4455
anova,570,190,1,9211
anova,570,190,2,6111
anova,570,190,2,4455
anova,570,190,2,9211
anova,570,61,0,6461
anova,570,61,0,8936
anova,570,61,0,4812
anova,570,61,1,6461
anova,570,61,1,8936
anova,570,61,1,4812
anova,570,61,2,6461
anova,570,61,2,8936
anova,570,61,2,4812
anova,570,635,0,6937
anova,570,635,0,5338
anova,570,635,0,1466
anova,570,635,1,6937
anova,570,635,1,5338
anova,570,635,1,1466
anova,570,635,2,6937
anova,570,635,2,5338
anova,570,635,2,1466
anova,570,839,0,6937
anova,570,839,0,8298
anova,570,839,0,8
anova,570,839,1,6937
anova,570,839,1,8298
anova,570,839,1,8
anova,570,839,2,6937
anova,570,839,2,8298
anova,570,839,2,8
anova,570,533,0,2402
anova,570,533,0,853
anova,570,533,0,2928
anova,570,533,1,2402
anova,570,533,1,853
anova,570,533,1,2928
anova,570,533,2,2402
anova,570,533,2,853
anova,570,533,2,2928
anova,570,57,0,635
anova,570,57,0,5424
anova,570,57,0,455
anova,570,57,1,635
anova,570,57,1,5424
anova,570,57,1,455
anova,570,57,2,635
anova,570,57,2,5424
anova,570,57,2,455
anova,570,733,0,6724
anova,570,733,0,7328
anova,570,733,0,8314
anova,570,733,1,6724
anova,570,733,1,7328
anova,570,733,1,8314
anova,570,733,2,6724
anova,570,733,2,7328
anova,570,733,2,8314
anova,570,808,0,298
anova,570,808,0,5696
anova,570,808,0,7989
anova,570,808,1,298
anova,570,808,1,5696
anova,570,808,1,7989
anova,570,808,2,298
anova,570,808,2,5696
anova,570,808,2,7989
anova,570,486,0,190
anova,570,486,0,7486
anova,570,486,0,7761
anova,570,486,1,190
anova,570,486,1,7486
anova,570,486,1,7761
anova,570,486,2,190
anova,570,486,2,7486
anova,570,486,2,7761
anova,570,729,0,8369
anova,570,729,0,9821
anova,570,729,0,2546
anova,570,729,1,8369
anova,570,729,1,9821
anova,570,729,1,2546
anova,570,729,2,8369
anova,570,729,2,9821
anova,570,729,2,2546
anova,570,346,0,2571
anova,570,346,0,3154
anova,570,346,0,2110
anova,570,346,1,2571
anova,570,346,1,3154
anova,570,346,1,2110
anova,570,346,2,2571
anova,570,346,2,3154
anova,570,346,2,2110
anova,570,706,0,6817
anova,570,706,0,3691
anova,570,706,0,991
anova,570,706,1,6817
anova,570,706,1,3691
anova,570,706,1,991
anova,570,706,2,6817
anova,570,706,2,3691
anova,570,706,2,991
anova,465,686,0,606
anova,465,686,0,9606
anova,465,686,0,5372
anova,465,686,1,606
anova,465,686,1,9606
anova,465,686,1,5372
anova,465,686,2,606
anova,465,686,2,9606
anova,465,686,2,5372
anova,465,270,0,3957
anova,465,270,0,1185
anova,465,270,0,2383
anova,465,270,1,3957
anova,465,270,1,1185
anova,465,270,1,2383
anova,465,270,2,3957
anova,465,270,2,1185
anova,465,270,2,2383
anova,465,226,0,9101
anova,465,226,0,7292
anova,465,226,0,1956
anova,465,226,1,9101
anova,465,226,1,7292
anova,465,226,1,1956
anova,465,226,2,9101
anova,465,226,2,7292
anova,465,226,2,1956
anova,465,284,0,3401
anova,465,284,0,6371
anova,465,284,0,4325
anova,465,284,1,3401
anova,465,284,1,6371
anova,465,284,1,4325
anova,465,284,2,3401
anova,465,284,2,6371
anova,465,284,2,4325
anova,465,516,0,9839
anova,465,516,0,4919
anova,465,516,0,4395
anova,465,516,1,9839
anova,465,516,1,4919
anova,465,516,1,4395
anova,465,516,2,9839
anova,465,516,2,4919
anova,465,516,2,4395
anova,465,638,0,9246
anova,465,638,0,4609
anova,465,638,0,4400
anova,465,638,1,9246
anova,465,638,1,4609
anova,465,638,1,4400
anova,465,638,2,9246
anova,465,638,2,4609
anova,465,638,2,4400
anova,465,177,0,6718
anova,465,177,0,7432
anova,465,177,0,8978
anova,465,177,1,6718
anova,465,177,1,7432
anova,465,177,1,8978
anova,465,177,2,6718
anova,465,177,2,7432
anova,465,177,2,8978
anova,465,115,0,7100
anova,465,115,0,4146
anova,465,115,0,5164
anova,465,115,1,7100
anova,465,115,1,4146
anova,465,115,1,5164
anova,465,115,2,7100
anova,465,115,2,4146
anova,465,115,2,5164
anova,465,750,0,1723
anova,465,750,0,8755
anova,465,750,0,1755
anova,465,750,1,1723
anova,465,750,1,8755
anova,465,750,1,1755
anova,465,750,2,1723
anova,465,750,2,8755
anova,465,750,2,1755
anova,465,121,0,1124
anova,465,121,0,9744
anova,465,121,0,707
anova,465,121,1,1124
anova,465,121,1,9744
anova,465,121,1,707
anova,465,121,2,1124
anova,465,121,2,9744
anova,465,121,2,707
anova,465,743,0,6848
anova,465,743,0,6919
anova,465,743,0,441
anova,465,743,1,6848
anova,465,743,1,6919
anova,465,743,1,441
anova,465,743,2,6848
anova,465,743,2,6919
anova,465,743,2,441
anova,465,706,0,3053
anova,465,706,0,5617
anova,465,706,0,7168
anova,465,706,1,3053
anova,465,706,1,5617
anova,465,706,1,7168
anova,465,706,2,3053
anova,465,706,2,5617
anova,465,706,2,7168
anova,465,89,0,4894
anova,465,89,0,7085
anova,465,89,0,7760
anova,465,89,1,4894
anova,465,89,1,7085
anova,465,89,1,7760
anova,465,89,2,4894
anova,465,89,2,7085
anova,465,89,2,7760
anova,465,26,0,8370
anova,465,26,0,9633
anova,465,26,0,724
anova,465,26,1,8370
anova,465,26,1,9633
anova,465,26,1,724
anova,465,26,2,8370
anova,465,26,2,9633
anova,465,26,2,724
anova,465,802,0,3712
anova,465,802,0,585
anova,465,802,0,6003
anova,465,802,1,3712
anova,465,802,1,585
anova,465,802,1,6003
anova,465,802,2,3712
anova,465,802,2,585
anova,465,802,2,6003
anova,1427,392,0,4493
anova,1427,392,0,77
anova,1427,392,0,2004
anova,1427,392,1,4493
anova,1427,392,1,77
anova,1427,392,1,2004
anova,1427,392,2,4493
anova,1427,392,2,77
anova,1427,392,2,2004
anova,1427,713,0,3107
anova,1427,713,0,7946
anova,1427,713,0,6664
anova,1427,713,1,3107
anova,1427,713,1,7946
anova,1427,713,1,6664
anova,1427,713,2,3107
anova,1427,713,2,7946
anova,1427,713,2,6664
anova,1427,606,0,4163
anova,1427,606,0,5361
anova,1427,606,0,4104
anova,1427,606,1,4163
anova,1427,606,1,5361
anova,1427,606,1,4104
anova,1427,606,2,4163
anova,1427,606,2,5361
anova,1427,606,2,4104
anova,1427,406,0,7982
anova,1427,406,0,1261
anova,1427,406,0,6248
anova,1427,406,1,7982
anova,1427,406,1,1261
anova,1427,406,1,6248
anova,1427,406,2,7982
anova,1427,406,2,1261
anova,1427,406,2,6248
anova,1427,197,0,7362
anova,1427,197,0,9513
anova,1427,197,0,8616
anova,1427,197,1,7362
anova,1427,197,1,9513
anova,1427,197,1,8616
anova,1427,197,2,7362
anova,1427,197,2,9513
anova,1427,197,2,8616
anova,1427,414,0,6525
anova,1427,414,0,5254
anova,1427,414,0,9107
anova,1427,414,1,6525
anova,1427,414,1,5254
anova,1427,414,1,9107
anova,1427,414,2,6525
anova,1427,414,2,5254
anova,1427,414,2,9107
anova,1427,278,0,6023
anova,1427,278,0,1251
anova,1427,278,0,9250
anova,1427,278,1,6023
anova,1427,278,1,1251
anova,1427,278,1,9250
anova,1427,278,2,6023
anova,1427,278,2,1251
anova,1427,278,2,9250
anova,1427,603,0,5197
anova,1427,603,0,2471
anova,1427,603,0,8420
anova,1427,603,1,5197
anova,1427,603,1,2471
anova,1427,603,1,8420
anova,1427,603,2,5197
anova,1427,603,2,2471
anova,1427,603,2,8420
anova,1427,347,0,4165
anova,1427,347,0,9574
anova,1427,347,0,9828
anova,1427,347,1,4165
anova,1427,347,1,9574
anova,1427,347,1,9828
anova,1427,347,2,4165
anova,1427,347,2,9574
anova,1427,347,2,9828
anova,1427,590,0,712
anova,1427,590,0,7096
anova,1427,590,0,553
anova,1427,590,1,712
anova,1427,590,1,7096
anova,1427,590,1,553
anova,1427,590,2,712
anova,1427,590,2,7096
anova,1427,590,2,553
anova,1427,756,0,2665
anova,1427,756,0,9884
anova,1427,756,0,9443
anova,1427,756,1,2665
anova,1427,756,1,9884
anova,1427,756,1,9443
anova,1427,756,2,2665
anova,1427,756,2,9884
anova,1427,756,2,9443
anova,1427,593,0,7772
anova,1427,593,0,6013
anova,1427,593,0,676
anova,1427,593,1,7772
anova,1427,593,1,6013
anova,1427,593,1,676
anova,1427,593,2,7772
anova,1427,593,2,6013
anova,1427,593,2,676
anova,1427,678,0,8275
anova,1427,678,0,3876
anova,1427,678,0,5338
anova,1427,678,1,8275
anova,1427,678,1,3876
anova,1427,678,1,5338
anova,1427,678,2,8275
anova,1427,678,2,3876
anova,1427,678,2,5338
anova,1427,153,0,7227
anova,1427,153,0,8741
anova,1427,153,0,6823
anova,1427,153,1,7227
anova,1427,153,1,8741
anova,1427,153,1,6823
anova,1427,153,2,7227
anova,1427,153,2,8741
anova,1427,153,2,6823
anova,1427,512,0,2272
anova,1427,512,0,9899
anova,1427,512,0,4768
anova,1427,512,1,2272
anova,1427,512,1,9899
anova,1427,512,1,4768
anova,1427,512,2,2272
anova,1427,512,2,9899
anova,1427,512,2,4768
anova,1690,72,0,1290
anova,1690,72,0,5876
anova,1690,72,0,5867
anova,1690,72,1,1290
anova,1690,72,1,5876
anova,1690,72,1,5867
anova,1690,72,2,1290
anova,1690,72,2,5876
anova,1690,72,2,5867
anova,1690,375,0,9704
anova,1690,375,0,7149
anova,1690,375,0,8290
anova,1690,375,1,9704
anova,1690,375,1,7149
anova,1690,375,1,8290
anova,1690,375,2,9704
anova,1690,375,2,7149
anova,1690,375,2,8290
anova,1690,361,0,9365
anova,1690,361,0,9512
anova,1690,361,0,6676
anova,1690,361,1,9365
anova,1690,361,1,9512
anova,1690,361,1,6676
anova,1690,361,2,9365
anova,1690,361,2,9512
anova,1690,361,2,6676
anova,1690,819,0,6414
anova,1690,819,0,3062
anova,1690,819,0,1613
anova,1690,819,1,6414
anova,1690,819,1,3062
anova,1690,819,1,1613
anova,1690,819,2,6414
anova,1690,819,2,3062
anova,1690,819,2,1613
anova,1690,762,0,3633
anova,1690,762,0,4604
anova,1690,762,0,7150
anova,1690,762,1,3633
anova,1690,762,1,4604
anova,1690,762,1,7150
anova,1690,762,2,3633
anova,1690,762,2,4604
anova,1690,762,2,7150
anova,1690,456,0,5462
anova,1690,456,0,5438
anova,1690,456,0,3065
anova,1690,456,1,5462
anova,1690,456,1,5438
anova,1690,456,1,3065
anova,1690,456,2,5462
anova,1690,456,2,5438
anova,1690,456,2,3065
anova,1690,183,0,7623
anova,1690,183,0,3901
anova,1690,183,0,1650
anova,1690,183,1,7623
anova,1690,183,1,3901
anova,1690,183,1,1650
anova,1690,183,2,7623
anova,1690,183,2,3901
anova,1690,183,2,1650
anova,1690,574,0,9017
anova,1690,574,0,1100
anova,1690,574,0,9990
anova,1690,574,1,9017
anova,1690,574,1,1100
anova,1690,574,1,9990
anova,1690,574,2,9017
anova,1690,574,2,1100
anova,1690,574,2,9990
anova,1690,560,0,7804
anova,1690,560,0,523
anova,1690,560,0,6736
anova,1690,560,1,7804
anova,1690,560,1,523
anova,1690,560,1,6736
anova,1690,560,2,7804
anova,1690,560,2,523
anova,1690,560,2,6736
anova,1690,21,0,5817
anova,1690,21,0,8449
anova,1690,21,0,8989
anova,1690,21,1,5817
anova,1690,21,1,8449
anova,1690,21,1,8989
anova,1690,21,2,5817
anova,1690,21,2,8449
anova,1690,21,2,8989
anova,1690,444,0,7218
anova,1690,444,0,2603
anova,1690,444,0,7349
anova,1690,444,1,7218
anova,1690,444,1,2603
anova,1690,444,1,7349
anova,1690,444,2,7218
anova,1690,444,2,2603
anova,1690,444,2,7349
anova,1690,166,0,3667
anova,1690,166,0,7304
anova,1690,166,0,8664
anova,1690,166,1,3667
anova,1690,166,1,7304
anova,1690,166,1,8664
anova,1690,166,2,3667
anova,1690,166,2,7304
anova,1690,166,2,8664
anova,1690,612,0,9627
anova,1690,612,0,6773
anova,1690,612,0,2010
anova,1690,612,1,9627
anova,1690,612,1,6773
anova,1690,612,1,2010
anova,1690,612,2,9627
anova,1690,612,2,6773
anova,1690,612,2,2010
anova,1690,522,0,6316
anova,1690,522,0,4439
anova,1690,522,0,8247
anova,1690,522,1,6316
anova,1690,522,1,4439
anova,1690,522,1,8247
anova,1690,522,2,6316
anova,1690,522,2,4439
anova,1690,522,2,8247
anova,1690,355,0,1380
anova,1690,355,0,2528
anova,1690,355,0,4721
anova,1690,355,1,1380
anova,1690,355,1,2528
anova,1690,355,1,4721
anova,1690,355,2,1380
anova,1690,355,2,2528
anova,1690,355,2,4721
anova,1092,704,0,537
anova,1092,704,0,8493
anova,1092,704,0,9846
anova,1092,704,1,537
anova,1092,704,1,8493
anova,1092,704,1,9846
anova,1092,704,2,537
anova,1092,704,2,8493
anova,1092,704,2,9846
anova,1092,16,0,4617
anova,1092,16,0,3950
anova,1092,16,0,7933
anova,1092,16,1,4617
anova,1092,16,1,3950
anova,1092,16,1,7933
anova,1092,16,2,4617
anova,1092,16,2,3950
anova,1092,16,2,7933
anova,1092,289,0,2032
anova,1092,289,0,1646
anova,1092,289,0,5420
anova,1092,289,1,2032
anova,1092,289,1,1646
anova,1092,289,1,5420
anova,1092,289,2,2032
anova,1092,289,2,1646
anova,1092,289,2,5420
anova,1092,715,0,5021
anova,1092,715,0,6927
anova,1092,715,0,8738
anova,1092,715,1,5021
anova,1092,715,1,6927
anova,1092,715,1,8738
anova,1092,715,2,5021
anova,1092,715,2,6927
anova,1092,715,2,8738
anova,1092,651,0,2297
anova,1092,651,0,4656
anova,1092,651,0,5844
anova,1092,651,1,2297
anova,1092,651,1,4656
anova,1092,651,1,5844
anova,1092,651,2,2297
anova,1092,651,2,4656
anova,1092,651,2,5844
anova,1092,292,0,1937
anova,1092,292,0,9740
anova,1092,292,0,1951
anova,1092,292,1,1937
anova,1092,292,1,9740
anova,1092,292,1,1951
anova,1092,292,2,1937
anova,1092,292,2,9740
anova,1092,292,2,1951
anova,1092,127,0,2620
anova,1092,127,0,8200
anova,1092,127,0,214
anova,1092,127,1,2620
anova,1092,127,1,8200
anova,1092,127,1,214
anova,1092,127,2,2620
anova,1092,127,2,8200
anova,1092,127,2,214
anova,1092,588,0,9359
anova,1092,588,0,759
anova,1092,588,0,1553
anova,1092,588,1,9359
anova,1092,588,1,759
anova,1092,588,1,1553
anova,1092,588,2,9359
anova,1092,588,2,759
anova,1092,588,2,1553
anova,1092,726,0,5625
anova,1092,726,0,669
anova,1092,726,0,2958
anova,1092,726,1,5625
anova,1092,726,1,669
anova,1092,726,1,2958
anova,1092,726,2,5625
anova,1092,726,2,669
anova,1092,726,2,2958
anova,1092,725,0,2333
anova,1092,725,0,1919
anova,1092,725,0,6949
anova,1092,725,1,2333
anova,1092,725,1,1919
anova,1092,725,1,6949
anova,1092,725,2,2333
anova,1092,725,2,1919
anova,1092,725,2,6949
anova,1092,100,0,2981
anova,1092,100,0,9297
anova,1092,100,0,4224
anova,1092,100,1,2981
anova,1092,100,1,9297
anova,1092,100,1,4224
anova,1092,100,2,2981
anova,1092,100,2,9297
anova,1092,100,2,4224
anova,1092,332,0,9040
anova,1092,332,0,1592
anova,1092,332,0,3322
anova,1092,332,1,9040
anova,1092,332,1,1592
anova,1092,332,1,3322
anova,1092,332,2,9040
anova,1092,332,2,1592
anova,1092,332,2,3322
anova,1092,284,0,2135
anova,1092,284,0,8567
anova,1092,284,0,1201
anova,1092,284,1,2135
anova,1092,284,1,8567
anova,1092,284,1,1201
anova,1092,284,2,2135
anova,1092,284,2,8567
anova,1092,284,2,1201
anova,1092,116,0,3329
anova,1092,116,0,6615
anova,1092,116,0,8782
anova,1092,116,1,3329
anova,1092,116,1,6615
anova,1092,116,1,8782
anova,1092,116,2,3329
anova,1092,116,2,6615
anova,1092,116,2,8782
anova,1092,459,0,5453
anova,1092,459,0,8298
anova,1092,459,0,4857
anova,1092,459,1,5453
anova,1092,459,1,8298
anova,1092,459,1,4857
anova,1092,459,2,5453
anova,1092,459,2,8298
anova,1092,459,2,4857
anova,1382,25,0,8017
anova,1382,25,0,8453
anova,1382,25,0,9799
anova,1382,25,1,8017
anova,1382,25,1,8453
anova,1382,25,1,9799
anova,1382,25,2,8017
anova,1382,25,2,8453
anova,1382,25,2,9799
anova,1382,617,0,4134
anova,1382,617,0,7037
anova,1382,617,0,6360
anova,1382,617,1,4134
anova,1382,617,1,7037
anova,1382,617,1,6360
anova,1382,617,2,4134
anova,1382,617,2,7037
anova,1382,617,2,6360
anova,1382,366,0,4094
anova,1382,366,0,6991
anova,1382,366,0,5389
anova,1382,366,1,4094
anova,1382,366,1,6991
anova,1382,366,1,5389
anova,1382,366,2,4094
anova,1382,366,2,6991
anova,1382,366,2,5389
anova,1382,583,0,2926
anova,1382,583,0,7605
anova,1382,583,0,2502
anova,1382,583,1,2926
anova,1382,583,1,7605
anova,1382,583,1,2502
anova,1382,583,2,2926
anova,1382,583,2,7605
anova,1382,583,2,2502
anova,1382,771,0,8417
anova,1382,771,0,957
anova,1382,771,0,7699
anova,1382,771,1,8417
anova,1382,771,1,957
anova,1382,771,1,7699
anova,1382,771,2,8417
anova,1382,771,2,957
anova,1382,771,2,7699
anova,1382,458,0,4067
anova,1382,458,0,4816
anova,1382,458,0,8632
anova,1382,458,1,4067
anova,1382,458,1,4816
anova,1382,458,1,8632
anova,1382,458,2,4067
anova,1382,458,2,4816
anova,1382,458,2,8632
anova,1382,623,0,2406
anova,1382,623,0,8811
anova,1382,623,0,7749
anova,1382,623,1,2406
anova,1382,623,1,8811
anova,1382,623,1,7749
anova,1382,623,2,2406
anova,1382,623,2,8811
anova,1382,623,2,7749
anova,1382,611,0,9542
anova,1382,611,0,9246
anova,1382,611,0,2179
anova,1382,611,1,9542
anova,1382,611,1,9246
anova,1382,611,1,2179
anova,1382,611,2,9542
anova,1382,611,2,9246
anova,1382,611,2,2179
anova,1382,737,0,5194
anova,1382,737,0,6981
anova,1382,737,0,3708
anova,1382,737,1,5194
anova,1382,737,1,6981
anova,1382,737,1,3708
anova,1382,737,2,5194
anova,1382,737,2,6981
anova,1382,737,2,3708
anova,1382,336,0,2908
anova,1382,336,0,9877
anova,1382,336,0,8437
anova,1382,336,1,2908
anova,1382,336,1,9877
anova,1382,336,1,8437
anova,1382,336,2,2908
anova,1382,336,2,9877
anova,1382,336,2,8437
anova,1382,362,0,9973
anova,1382,362,0,1992
anova,1382,362,0,9441
anova,1382,362,1,9973
anova,1382,362,1,1992
anova,1382,362,1,9441
anova,1382,362,2,9973
anova,1382,362,2,1992
anova,1382,362,2,9441
anova,1382,277,0,7865
anova,1382,277,0,8101
anova,1382,277,0,59
anova,1382,277,1,7865
anova,1382,277,1,8101
anova,1382,277,1,59
anova,1382,277,2,7865
anova,1382,277,2,8101
anova,1382,277,2,59
anova,1382,30,0,1097
anova,1382,30,0,7685
anova,1382,30,0,8737
anova,1382,30,1,1097
anova,1382,30,1,7685
anova,1382,30,1,8737
anova,1382,30,2,1097
anova,1382,30,2,7685
anova,1382,30,2,8737
anova,1382,382,0,1672
anova,1382,382,0,3462
anova,1382,382,0,7176
anova,1382,382,1,1672
anova,1382,382,1,3462
anova,1382,382,1,7176
anova,1382,382,2,1672
anova,1382,382,2,3462
anova,1382,382,2,7176
anova,1382,564,0,2297
anova,1382,564,0,2743
anova,1382,564,0,4079
anova,1382,564,1,2297
anova,1382,564,1,2743
anova,1382,564,1,4079
anova,1382,564,2,2297
anova,1382,564,2,2743
anova,1382,564,2,4079
anova,363,371,0,5813
anova,363,371,0,5475
anova,363,371,0,5094
anova,363,371,1,5813
anova,363,371,1,5475
anova,363,371,1,5094
anova,363,371,2,5813
anova,363,371,2,5475
anova,363,371,2,5094
anova,363,489,0,8326
anova,363,489,0,3735
anova,363,489,0,28
anova,363,489,1,8326
anova,363,489,1,3735
anova,363,489,1,28
anova,363,489,2,8326
anova,363,489,2,3735
anova,363,489,2,28
anova,363,34,0,7019
anova,363,34,0,7840
anova,363,34,0,7071
anova,363,34,1,7019
anova,363,34,1,7840
anova,363,34,1,7071
anova,363,34,2,7019
anova,363,34,2,7840
anova,363,34,2,7071
anova,363,711,0,3165
anova,363,711,0,8675
anova,363,711,0,4726
anova,363,711,1,3165
anova,363,711,1,8675
anova,363,711,1,4726
anova,363,711,2,3165
anova,363,711,2,8675
anova,363,711,2,4726
anova,363,605,0,6470
anova,363,605,0,7228
anova,363,605,0,7444
anova,363,605,1,6470
anova,363,605,1,7228
anova,363,605,1,7444
anova,363,605,2,6470
anova,363,605,2,7228
anova,363,605,2,7444
anova,363,142,0,8812
anova,363,142,0,2467
anova,363,142,0,1197
anova,363,142,1,8812
anova,363,142,1,2467
anova,363,142,1,1197
anova,363,142,2,8812
anova,363,142,2,2467
anova,363,142,2,1197
anova,363,508,0,878
anova,363,508,0,4324
anova,363,508,0,1215
anova,363,508,1,878
anova,363,508,1,4324
anova,363,508,1,1215
anova,363,508,2,878
anova,363,508,2,4324
anova,363,508,2,1215
anova,363,535,0,3909
anova,363,535,0,1117
anova,363,535,0,5765
anova,363,535,1,3909
anova,363,535,1,1117
anova,363,535,1,5765
anova,363,535,2,3909
anova,363,535,2,1117
anova,363,535,2,5765
anova,363,99,0,2138
anova,363,99,0,7893
anova,363,99,0,8156
anova,363,99,1,2138
anova,363,99,1,7893
anova,363,99,1,8156
anova,363,99,2,2138
anova,363,99,2,7893
anova,363,99,2,8156
anova,363,358,0,4558
anova,363,358,0,7528
anova,363,358,0,6390
anova,363,358,1,4558
anova,363,358,1,7528
anova,363,358,1,6390
anova,363,358,2,4558
anova,363,358,2,7528
anova,363,358,2,6390
anova,363,717,0,9910
anova,363,717,0,8329
anova,363,717,0,4234
anova,363,717,1,9910
anova,363,717,1,8329
anova,363,717,1,4234
anova,363,717,2,9910
anova,363,717,2,8329
anova,363,717,2,4234
anova,363,832,0,3403
anova,363,832,0,123
anova,363,832,0,4760
anova,363,832,1,3403
anova,363,832,1,123
anova,363,832,1,4760
anova,363,832,2,3403
anova,363,832,2,123
anova,363,832,2,4760
anova,363,604,0,7574
anova,363,604,0,5661
anova,363,604,0,3933
anova,363,604,1,7574
anova,363,604,1,5661
anova,363,604,1,3933
anova,363,604,2,7574
anova,363,604,2,5661
anova,363,604,2,3933
anova,363,458,0,3751
anova,363,458,0,1100
anova,363,458,0,6224
anova,363,458,1,3751
anova,363,458,1,1100
anova,363,458,1,6224
anova,363,458,2,3751
anova,363,458,2,1100
anova,363,458,2,6224
anova,363,427,0,5876
anova,363,427,0,5656
anova,363,427,0,8488
anova,363,427,1,5876
anova,363,427,1,5656
anova,363,427,1,8488
anova,363,427,2,5876
anova,363,427,2,5656
anova,363,427,2,8488
anova,730,272,0,3786
anova,730,272,0,2771
anova,730,272,0,3155
anova,730,272,1,3786
anova,730,272,1,2771
anova,730,272,1,3155
anova,730,272,2,3786
anova,730,272,2,2771
anova,730,272,2,3155
anova,730,748,0,6074
anova,730,748,0,8802
anova,730,748,0,2685
anova,730,748,1,6074
anova,730,748,1,8802
anova,730,748,1,2685
anova,730,748,2,6074
anova,730,748,2,8802
anova,730,748,2,2685
anova,730,627,0,2976
anova,730,627,0,7774
anova,730,627,0,84
anova,730,627,1,2976
anova,730,627,1,7774
anova,730,627,1,84
anova,730,627,2,2976
anova,730,627,2,7774
anova,730,627,2,84
anova,730,473,0,6282
anova,730,473,0,6819
anova,730,473,0,7462
anova,730,473,1,6282
anova,730,473,1,6819
anova,730,473,1,7462
anova,730,473,2,6282
anova,730,473,2,6819
anova,730,473,2,7462
anova,730,508,0,6727
anova,730,508,0,5868
anova,730,508,0,9208
anova,730,508,1,6727
anova,730,508,1,5868
anova,730,508,1,9208
anova,730,508,2,6727
anova,730,508,2,5868
anova,730,508,2,9208
anova,730,814,0,9746
anova,730,814,0,8258
anova,730,814,0,3209
anova,730,814,1,9746
anova,730,814,1,8258
anova,730,814,1,3209
anova,730,814,2,9746
anova,730,814,2,8258
anova,730,814,2,3209
anova,730,356,0,9559
anova,730,356,0,2769
anova,730,356,0,4616
anova,730,356,1,9559
anova,730,356,1,2769
anova,730,356,1,4616
anova,730,356,2,9559
anova,730,356,2,2769
anova,730,356,2,4616
anova,730,740,0,1899
anova,730,740,0,90
anova,730,740,0,99
anova,730,740,1,1899
anova,730,740,1,90
anova,730,740,1,99
anova,730,740,2,1899
anova,730,740,2,90
anova,730,740,2,99
anova,730,673,0,3170
anova,730,673,0,1539
anova,730,673,0,7861
anova,730,673,1,3170
anova,730,673,1,1539
anova,730,673,1,7861
anova,730,673,2,3170
anova,730,673,2,1539
anova,730,673,2,7861
anova,730,447,0,1454
anova,730,447,0,1119
anova,730,447,0,6701
anova,730,447,1,1454
anova,730,447,1,1119
anova,730,447,1,6701
anova,730,447,2,1454
anova,730,447,2,1119
anova,730,447,2,6701
anova,730,101,0,650
anova,730,101,0,5065
anova,730,101,0,1914
anova,730,101,1,650
anova,730,101,1,5065
anova,730,101,1,1914
anova,730,101,2,650
anova,730,101,2,5065
anova,730,101,2,1914
anova,730,576,0,9667
anova,730,576,0,2611
anova,730,576,0,8228
anova,730,576,1,9667
anova,730,576,1,2611
anova,730,576,1,8228
anova,730,576,2,9667
anova,730,576,2,2611
anova,730,576,2,8228
anova,730,282,0,2762
anova,730,282,0,7074
anova,730,282,0,8266
anova,730,282,1,2762
anova,730,282,1,7074
anova,730,282,1,8266
anova,730,282,2,2762
anova,730,282,2,7074
anova,730,282,2,8266
anova,730,804,0,1596
anova,730,804,0,7223
anova,730,804,0,3225
anova,730,804,1,1596
anova,730,804,1,7223
anova,730,804,1,3225
anova,730,804,2,1596
anova,730,804,2,7223
anova,730,804,2,3225
anova,730,303,0,2085
anova,730,303,0,6424
anova,730,303,0,6039
anova,730,303,1,2085
anova,730,303,1,6424
anova,730,303,1,6039
anova,730,303,2,2085
anova,730,303,2,6424
anova,730,303,2,6039
anova,212,398,0,6639
anova,212,398,0,9537
anova,212,398,0,6231
anova,212,398,1,6639
anova,212,398,1,9537
anova,212,398,1,6231
anova,212,398,2,6639
anova,212,398,2,9537
anova,212,398,2,6231
anova,212,417,0,6794
anova,212,417,0,3307
anova,212,417,0,6743
anova,212,417,1,6794
anova,212,417,1,3307
anova,212,417,1,6743
anova,212,417,2,6794
anova,212,417,2,3307
anova,212,417,2,6743
anova,212,273,0,5520
anova,212,273,0,3898
anova,212,273,0,2970
anova,212,273,1,5520
anova,212,273,1,3898
anova,212,273,1,2970
anova,212,273,2,5520
anova,212,273,2,3898
anova,212,273,2,2970
anova,212,748,0,1704
anova,212,748,0,2711
anova,212,748,0,8552
anova,212,748,1,1704
