quantity,basin,python,julia,absdiff,tol,window,ssp,tap_onset_K,in_lit_bracket,first_fire_year,k_c,cm2100_med,cm2100_q05,cm2100_q95,m2300_med,m2300_q05,m2300_q95,lit_lo,lit_hi,in_band,ratio_med,ratio_q05,ratio_q95,g4_cm_med,tap_V_m,tap_tau,within_inventory,m2300_SSP1-2.6_med,tap2100_SSP1-2.6_m,m2300_SSP2-4.5_med,tap2100_SSP2-4.5_m,m2300_SSP5-8.5_med,tap2100_SSP5-8.5_m,g4_rel_to_base,headroom_bind_frac,bands_ok,ratio_ok,g4_ok,all_pass
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,4.944344308981508,4.758141585251036,5.162872955490625,13.578577994613287,0.75,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.7275162995949334,0.06293743321412973,1.8639514283785463,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,4.701346062241496,4.536513397649641,4.887812356343749,10.555309032036497,0.75,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.6426786992478992,0.032704743588361826,1.4489428388632772,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,4.203830947372201,4.060689255712107,4.344292464685288,8.952231659280606,0.75,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4692888988579673,0.016673969860802912,1.228886043524689,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,3.687533988399515,3.528775433433957,3.832667018265377,8.126735948598771,0.75,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.2891508350087753,0.008419012753984583,1.1155690297949616,0.0,False,False,True,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,5.646340537851163,5.387578335245064,5.982987019253641,15.676492435084278,1.0,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.973387316497862,0.08391657761883964,2.1519352378380616,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,5.323445759894658,5.095594203158755,5.603291230014667,11.645467151648557,1.0,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.8602705160351498,0.04360632478448243,1.5985904518177028,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,4.663282922875727,4.5014070313428105,4.8452624984554715,9.508030654640702,1.0,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.6290841155152405,0.022231959814403884,1.305181391366252,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,3.9737838519485944,3.8272821405770854,4.108914313711657,8.407369707064923,1.0,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.3889000303829846,0.011225350338646111,1.1540920397266154,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,6.350668401580245,5.9948115269729705,6.817955284322156,17.774406875555268,1.25,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.2192583334007905,0.10489572202354955,2.439919047297577,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,5.9452070131627,5.645376883168428,6.335033170942739,12.735625271260618,1.25,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.0778623328224004,0.05450790598060304,1.7482380647721285,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,5.119781764978684,4.913352764629128,5.363862375567054,10.0638296500008,1.25,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.7888793321725138,0.027789949768004855,1.381476739207815,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,4.260047374032654,4.1167542989701404,4.400253358424386,8.688003465531079,1.25,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4886492257571937,0.01403168792330764,1.19261504965827,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,7.053859368829574,6.59873129321036,7.655498153952503,19.87232131602626,1.5,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.465129350303719,0.12587486642825946,2.7279028567570927,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,6.56820909150429,6.182469364350525,7.0783805162609434,13.82578339087268,1.5,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.2954541496096508,0.06540948717672365,1.8978856777265543,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,5.575758351332975,5.324017141762515,5.899755956563425,10.619628645360898,1.5,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.948674548829787,0.033347939721605824,1.4577720870493782,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,4.546192805121219,4.394234808527447,4.712916270997176,8.96863722399723,1.5,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.588398421131403,0.016838025507969166,1.2311380595899237,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,7.749283617955668,7.201934073320949,8.500641515899199,21.970235756497253,1.75,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.7110003672066476,0.14685401083296937,3.0158866662166086,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,7.189998927366812,6.716561344881025,7.821505989099513,14.915941510484737,1.75,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.513045966396901,0.07631106837284425,2.0475332906809793,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,6.03274076308877,5.721560403951119,6.439452147292888,11.175427640720994,1.75,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.1084697654870603,0.0389059296752068,1.534067434890941,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,4.83127810027824,4.658137601056499,5.034097608507787,9.249270982463385,1.75,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.6881476165056122,0.019644363092630696,1.2696610695215778,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,8.45335299591445,7.801418522968271,9.342334949862993,24.06815019696824,2.0,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.956871384109576,0.16783315523767928,3.3038704756761237,0.0,False,True,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,7.806088936464592,7.248676389612331,8.56831702560612,16.0060996300968,2.0,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.730637783184152,0.08721264956896486,2.197180903635405,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,6.491126869876027,6.1154582906999515,6.985452248074028,11.731226636081091,2.0,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.2682649821443333,0.04446391962880777,1.6103627827325042,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,5.117012839619268,4.9109374293980075,5.360845806276399,9.529904740929535,2.0,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.7878968118798215,0.022450700677292223,1.3081840794532313,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,9.14971206149347,8.406652960470744,10.184671687441032,26.16606463743923,2.25,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,3.2027424010125047,0.1888122996423892,3.5918542851356388,0.0,False,True,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,8.428597493384633,7.780353393270646,9.311794644086127,17.09625774970886,2.25,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.9482295999714028,0.09811423076508548,2.3468285165898313,0.0,False,True,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,6.947807099513495,6.505488634088841,7.5301578046745705,12.287025631441189,2.25,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.4280601988016066,0.050021909582408736,1.6866581305740673,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,5.401593309797672,5.1659112462520556,5.695627805639494,9.810538499395689,2.25,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.8876460072540306,0.02525703826195375,1.3467070893848856,0.0,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,9.849156160350457,8.925499483457143,11.020698221854836,28.217316192012944,2.5,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,3.4434540497449104,0.2097914440470991,3.873432611424899,0.215,False,True,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,9.043632643091744,8.244906275343487,10.059143880976565,18.163406584908202,2.5,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,3.161173294324428,0.10901581196120608,2.4933176111365065,0.215,False,True,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,7.39737612805822,6.848922393818146,8.076663989321926,12.830119854238767,2.5,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.5841730286500746,0.05557989953600971,1.761209475547692,0.215,False,False,False,False
tap_cell,high,,,,,,,4.0,False,,3.0,,,,,,,,,,5.685193995723264,5.378521116243279,6.030224481007415,10.083317294018128,2.5,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.985108040710842,0.02806337584661528,1.384151836844419,0.215,False,False,False,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,3.5316462827409896,3.3564827236710104,3.686278127736387,7.284834673200314,0.25,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.2342501303716427,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,3.438694475142716,3.2547161860239093,3.601174669732291,7.284834673200314,0.25,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.2020488544658474,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,3.2686679767891427,3.0582623606996453,3.4471726987552054,7.284834673200314,0.25,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.1424551816811648,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,3.09853279278608,2.868980646217542,3.295215586036104,7.284834673200314,0.25,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.0837531522456691,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.230555331137226,4.088552581210955,4.371431163848149,7.284834673200314,0.5,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4785970118571377,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.046220980795555,3.901919116298668,4.182322416289067,7.284834673200314,0.5,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4141944600455472,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,3.7038327338809376,3.546101395871446,3.8474375091041826,7.284834673200314,0.5,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.2950071144761817,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,3.3690322404046573,3.1752152892286762,3.5363060564436006,7.284834673200314,0.5,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.1776030556051906,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.931319394311153,4.747135248276538,5.147620271927773,7.284834673200314,0.75,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.7229438933426326,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.655514590479615,4.494013992250089,4.837041102650888,7.284834673200314,0.75,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.626340065625247,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.1427340232772725,3.999438425617241,4.279243884723244,7.284834673200314,0.75,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4475590472711988,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,3.6378427211742155,3.4728163889565717,3.7857531487877365,7.284834673200314,0.75,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.271452958964712,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,5.628934733992669,5.371043034945434,5.962408176327112,7.284834673200314,1.0,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.9672907748281276,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,5.260659338588243,5.040409548500684,5.529500139165618,7.284834673200314,1.0,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.8384856712049467,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.579586003062758,4.424778674029921,4.749890729752602,7.284834673200314,1.0,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.6001109800662159,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,3.9069883506073584,3.758239812268402,4.042324488851609,7.284834673200314,1.0,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.3653028623242336,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,6.328725362711749,5.976042037848692,6.791909016998026,7.284834673200314,1.25,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.2116376563136226,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,5.867174356078641,5.577841527825729,6.243687497849135,7.284834673200314,1.25,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.0506312767846464,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,5.016958691886924,4.822477944240821,5.246381118499003,7.284834673200314,1.25,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.752662912861233,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.175154460910964,4.033377579552341,4.313484123741247,7.284834673200314,1.25,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.459152765683755,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,7.027831768647895,6.576229254755682,7.624577187408593,7.284834673200314,1.5,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.455984537799118,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,6.475527418322361,6.101932188474587,6.966694792229095,7.284834673200314,1.5,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.262776882364346,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,5.451048510110813,5.212937052871898,5.754068809166983,7.284834673200314,1.5,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.9052148456562499,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.445627742617338,4.29909310524466,4.597820646060968,7.284834673200314,1.5,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.5530026690432766,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,7.718782386146497,7.175674766752882,8.463457397910277,7.284834673200314,1.75,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.7003314192846126,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,7.081600093281251,6.623482197686882,7.688611274771993,7.284834673200314,1.75,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.474922487944046,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,5.88771838948605,5.595515878538892,6.267706784185264,7.284834673200314,1.75,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.057766778451267,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.713487069737306,4.547816305059765,4.901448351942062,7.284834673200314,1.75,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.646852572402798,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,8.418302674038728,7.7716967805765265,9.29924425382197,7.284834673200314,2.0,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.944678300770108,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,7.6810961345590805,7.143043438211183,8.417231183889774,7.284834673200314,2.0,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.6870680935237456,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,6.324985856971976,5.972767575401533,6.787401071651858,7.284834673200314,2.0,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.210318711246284,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,4.9828969562352725,4.792687337640943,5.206834059021469,7.284834673200314,2.0,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.7407024757623195,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,9.110726328726292,8.372558275694793,10.138111628707613,7.284834673200314,2.25,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,3.189025182255603,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,8.287800382277053,7.660872705889386,9.145327635926567,7.284834673200314,2.25,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.8992136991034454,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,6.758802909690756,6.347973774291117,7.3096754082251065,7.284834673200314,2.25,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.362870644041301,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,5.249881542080539,5.030574311980357,5.516363648281088,7.284834673200314,2.25,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.834552379121841,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,9.805479989307688,8.88810085480498,10.969008443181732,7.284834673200314,2.5,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,3.428255917822373,0.0,1.0,0.215,False,True,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,8.88802667515165,8.111747236639333,9.873075992126342,7.284834673200314,2.5,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,3.106750134847309,0.0,1.0,0.215,False,True,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,7.192133865405662,6.6749128353220435,7.829863594403971,7.284834673200314,2.5,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.5117405543597675,0.0,1.0,0.215,False,False,True,False
tap_cell,high,,,,,,,4.69,False,,3.0,,,,,,,,,,5.515695369744397,5.23466709439908,5.831464187285882,7.284834673200314,2.5,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.9261151205639644,0.0,1.0,0.215,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,3.528603176376932,3.3532366578564825,3.6835790301340547,7.284834673200314,0.25,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.2332042081379126,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,3.4293052419283905,3.2442230158239163,3.5929049527078605,7.284834673200314,0.25,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.198743471454448,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,3.2566692929675236,3.043774717644708,3.4366961817476684,7.284834673200314,0.25,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.1383188362391419,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,3.08892567779665,2.858849848494449,3.286456261258436,7.284834673200314,0.25,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.0804848972120091,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.224499185773697,4.082244564195006,4.365833721642345,7.284834673200314,0.5,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4765051673896779,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.027324411274294,3.883404283349751,4.162949492540107,7.284834673200314,0.5,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4075836940227484,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,3.680806262337902,3.5211098349812717,3.8266103710882393,7.284834673200314,0.5,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.286734423592136,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,3.350785380962061,3.153904229797216,3.5196017557531354,7.284834673200314,0.5,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.1710665455378706,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.922613380418226,4.739799720525406,5.137325040802488,7.284834673200314,0.75,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.7198061266414428,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.6266451029351305,4.467608626752114,4.804727026499993,7.284834673200314,0.75,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.616423916591049,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.106564872128612,3.9627809293358216,4.243802641577118,7.284834673200314,0.75,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4351500109451303,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,3.609932029331364,3.442972242893007,3.7588215483308147,7.284834673200314,0.75,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.2616481938637323,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,5.617374960657097,5.360144593565091,5.948286157302362,7.284834673200314,1.0,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.963107085893208,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,5.223601359392889,5.006287106046153,5.485883328573144,7.284834673200314,1.0,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.8252641391593494,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.532382207779474,4.381615119866577,4.698093286913614,7.284834673200314,1.0,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.5835655982981247,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,3.868720931176049,3.722015232974991,4.00700082057336,7.284834673200314,1.0,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.3522298421895937,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,6.31424145265847,5.963058809199494,6.77403503428732,7.284834673200314,1.25,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.2064080451449732,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,5.819280833557174,5.5382073450885505,6.18782806087604,7.284834673200314,1.25,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.0341043617276497,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.95790518436112,4.769649439246168,5.177824170582291,7.284834673200314,1.25,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.731981185651119,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.129909822534101,3.983815443577604,4.265915510404143,7.284834673200314,1.25,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.4428114905154554,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,7.010070327775409,6.560787462605989,7.603357992560965,7.284834673200314,1.5,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.4497090043967384,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,6.418630161591963,6.0531539292116125,6.898911138462807,7.284834673200314,1.5,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.2429445842959503,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,5.380142817636349,5.146675110056081,5.67151346885056,7.284834673200314,1.5,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.8803967730041131,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.390059162574476,4.247921548240589,4.538149480984396,7.284834673200314,1.5,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.533393138841317,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,7.697895343481134,7.157654588055035,8.437940179885295,7.284834673200314,1.75,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.693009963648503,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,7.015927453501059,6.565895253162088,7.610376815376352,7.284834673200314,1.75,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.451784806864251,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,5.803926955496248,5.525177263252574,6.169925932193283,7.284834673200314,1.75,200.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.0288123603571075,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,4.648701847261847,4.488197949969612,4.829954536745965,7.284834673200314,1.75,400.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,1.6239747871671784,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,8.393873619298708,7.751300540952975,9.2715326353614,7.284834673200314,2.0,50.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.9363109229002684,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,3.0,,,,,,,,,,7.607544511986916,7.077966916571962,8.326476747876761,7.284834673200314,2.0,100.0,True,0.20332297410378827,0.0,0.3492821774311372,0.0,2.660625029432551,0.0,1.0,0.0,False,False,True,False
