scenario,component,module,year,med,p05,p17,p83,p95,n,unit
vvL,gsat,fair224-calib160,2424,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2425,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2426,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2427,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2428,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2429,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2430,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2431,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2432,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2433,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2434,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2435,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2436,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2437,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2438,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2439,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2440,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2441,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2442,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2443,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2444,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2445,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2446,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2447,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2448,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2449,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2450,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2451,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2452,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2453,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2454,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2455,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2456,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2457,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2458,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2459,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2460,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2461,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2462,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2463,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2464,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2465,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2466,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2467,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2468,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2469,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2470,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2471,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2472,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2473,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2474,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2475,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2476,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2477,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2478,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2479,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2480,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2481,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2482,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2483,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2484,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2485,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2486,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2487,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2488,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2489,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2490,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2491,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2492,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2493,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2494,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2495,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2496,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2497,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2498,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2499,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvL,gsat,fair224-calib160,2500,1.192884087562561,0.6114014953374862,0.799017859697342,1.647254772186279,2.032855248451233,200,degC rel 1850-1900 (injected)
vvML,glaciers,ar5glaciers,2020,2.0302022933959964,1.5158160972595216,1.6917178115844729,2.293534490585327,2.4843735980987547,200,cm rel 2005
vvML,glaciers,ar5glaciers,2030,2.9365053176879883,2.0669655990600586,2.3901847705841064,3.4319100036621095,3.8798130607604984,200,cm rel 2005
vvML,glaciers,ar5glaciers,2040,3.899509620666504,2.664353427886963,3.143373960494995,4.741808048248291,5.450588397979736,200,cm rel 2005
vvML,glaciers,ar5glaciers,2050,4.924559020996094,3.301235313415528,3.8839191780090334,6.175886978149414,7.236994514465331,200,cm rel 2005
vvML,glaciers,ar5glaciers,2060,6.134506607055664,3.9756884384155273,4.710316711425781,7.7304061431884765,9.150410690307616,200,cm rel 2005
vvML,glaciers,ar5glaciers,2070,7.344906616210938,4.684039154052734,5.542127044677735,9.318072563171386,11.159393882751464,200,cm rel 2005
vvML,glaciers,ar5glaciers,2080,8.56324806213379,5.3793169784545904,6.371632598876954,11.001390159606933,13.209733810424805,200,cm rel 2005
vvML,glaciers,ar5glaciers,2090,9.800422668457031,6.068612289428712,7.258982467651368,12.76046322631836,15.369379348754885,200,cm rel 2005
vvML,glaciers,ar5glaciers,2100,11.005820083618165,6.702345046997071,8.145808471679688,14.307844833374022,17.44148292541504,200,cm rel 2005
vvML,glaciers,ar5glaciers,2110,12.0960506439209,7.218082122802735,8.941985122680665,15.992758544921877,19.384033126831056,200,cm rel 2005
vvML,glaciers,ar5glaciers,2120,13.180107879638673,7.698739814758301,9.7156611328125,17.508387573242185,21.18156349182129,200,cm rel 2005
vvML,glaciers,ar5glaciers,2130,14.153190612792969,8.358031044006347,10.404471900939942,18.85158982849121,22.965468826293943,200,cm rel 2005
vvML,glaciers,ar5glaciers,2140,15.099257659912109,8.797175216674805,10.913728469848634,20.091218399047857,24.67169868469238,200,cm rel 2005
vvML,glaciers,ar5glaciers,2150,15.915792083740236,9.230476303100588,11.394809364318847,21.17398210144043,26.39947555541992,200,cm rel 2005
vvML,gis,FittedISMIP,2020,0.7076419115066529,0.3882028782367706,0.5565625324249268,0.8812737131118775,1.0258109426498414,200,cm rel 2005
vvML,gis,FittedISMIP,2030,1.3691627979278564,0.7257857251167298,1.0586773815155028,1.763491563796997,2.1417373371124264,200,cm rel 2005
vvML,gis,FittedISMIP,2040,2.1559932708740233,1.118748450279236,1.6453383026123047,2.79157834815979,3.35065507888794,200,cm rel 2005
vvML,gis,FittedISMIP,2050,3.034159564971924,1.60084547996521,2.334311016082764,3.896355709075927,4.674317302703858,200,cm rel 2005
vvML,gis,FittedISMIP,2060,4.040951347351074,2.2614835357666014,3.1091974945068364,5.226595623016357,6.210421085357666,200,cm rel 2005
vvML,gis,FittedISMIP,2070,5.148078727722169,3.1161997222900393,4.022178478240967,6.7935509033203125,7.939200172424316,200,cm rel 2005
vvML,gis,FittedISMIP,2080,6.468452072143555,4.1666222763061525,5.048484867095947,8.318633392333982,9.631607131958006,200,cm rel 2005
vvML,gis,FittedISMIP,2090,7.88807258605957,5.250921306610108,6.136293407440186,9.999932220458984,11.524847793579102,200,cm rel 2005
vvML,gis,FittedISMIP,2100,9.400030136108398,6.264236373901367,7.505540016174317,12.226331230163575,13.898768844604488,200,cm rel 2005
vvML,gis,FittedISMIP,2110,10.847447204589844,7.227520751953126,8.718845359802247,14.117079299926758,16.418240432739253,200,cm rel 2005
vvML,gis,FittedISMIP,2120,12.395168685913086,7.996265678405762,9.905317993164063,16.09603953552246,18.934875564575194,200,cm rel 2005
vvML,gis,FittedISMIP,2130,13.889518737792969,8.996295738220216,11.116656455993652,18.235793273925783,21.450688476562497,200,cm rel 2005
vvML,gis,FittedISMIP,2140,15.322982025146484,9.877354278564454,12.24280126953125,20.197980957031252,23.966502838134765,200,cm rel 2005
vvML,gis,FittedISMIP,2150,16.944142150878907,10.853399047851562,13.277607833862303,22.285297103881835,26.48231567382813,200,cm rel 2005
vvML,gis,bamber19,2020,1.1317140579223637,0.4811480140686036,0.8918515996932984,1.5447815523147583,2.297644968032835,200,cm rel 2005
vvML,gis,bamber19,2030,2.135747814178467,-0.2902857708930968,1.178760703086853,4.036517860412597,8.004310569763181,200,cm rel 2005
vvML,gis,bamber19,2040,3.335079956054688,-0.4382530188560486,1.7302198047637944,6.667725914001454,15.542701797485348,200,cm rel 2005
vvML,gis,bamber19,2050,4.679999923706054,1.8592000770568848,2.988580026626587,9.454600074768065,21.52999999999999,200,cm rel 2005
vvML,gis,bamber19,2060,6.469220733642579,2.5691397666931155,4.236682491302491,15.326351119995117,24.996517791748033,200,cm rel 2005
vvML,gis,bamber19,2070,8.56530303955078,1.6224787473678592,4.920659515380859,19.811321075439455,31.6491923522949,200,cm rel 2005
vvML,gis,bamber19,2080,10.677146530151369,0.8389169728755964,5.657419021606446,23.4579608001709,42.5293339538574,200,cm rel 2005
vvML,gis,bamber19,2090,12.242808151245118,0.9094654297828678,6.382284427642823,28.98566528320311,58.39398193359374,200,cm rel 2005
vvML,gis,bamber19,2100,13.957777404785158,1.443777749538424,7.013977684020998,37.41377709960936,68.34277709960932,200,cm rel 2005
vvML,gis,bamber19,2110,16.34816207885742,-1.3552772426605222,8.123650764465333,40.386104980468694,79.01439849853514,200,cm rel 2005
vvML,gis,bamber19,2120,19.444269561767577,-0.727623255252837,8.279629890441896,46.55513934326171,82.11332733154295,200,cm rel 2005
vvML,gis,bamber19,2130,21.49140090942383,0.5154811525344849,9.140390731811523,49.19689648437497,83.87375427246091,200,cm rel 2005
vvML,gis,bamber19,2140,23.84397583007813,1.3771813583374024,10.037310791015626,58.8859659423828,93.71900726318356,200,cm rel 2005
vvML,gis,bamber19,2150,25.168232727050786,0.9787280082702644,11.647221199035648,66.46789422607422,100.32171783447264,200,cm rel 2005
vvML,ais,ar5AIS,2020,0.5825420379638673,0.0236342640593648,0.1583680483102798,0.96886412525177,1.0867973613739017,200,cm rel 2005
vvML,ais,ar5AIS,2030,0.9967921733856202,-0.1772818666696548,0.1228823375701904,1.8251681747436523,2.0837742042541505,200,cm rel 2005
vvML,ais,ar5AIS,2040,1.45107741355896,-0.5072012567520141,-0.0108574276417493,2.853982740402222,3.308860130310059,200,cm rel 2005
vvML,ais,ar5AIS,2050,1.941399097442627,-0.9772462701797484,-0.2472952704429626,4.0534266662597656,4.755646362304687,200,cm rel 2005
vvML,ais,ar5AIS,2060,2.4826775550842286,-1.6299338626861573,-0.5826028342247007,5.422269947052002,6.424424552917481,200,cm rel 2005
vvML,ais,ar5AIS,2070,3.0790272712707525,-2.471398220062256,-1.0046316604614254,6.9708726043701175,8.325202827453612,200,cm rel 2005
vvML,ais,ar5AIS,2080,3.739548492431641,-3.435410614013672,-1.502655745506286,8.707471878051757,10.464693183898929,200,cm rel 2005
vvML,ais,ar5AIS,2090,4.480126762390137,-4.446776752471924,-2.0622021408081044,10.633204498291017,12.848432922363282,200,cm rel 2005
vvML,ais,ar5AIS,2100,5.3360292434692385,-5.592395343780518,-2.6190081062316892,12.75474168395996,15.483086242675782,200,cm rel 2005
vvML,ais,ar5AIS,2110,6.2997882843017585,-6.800096969604492,-3.2387066688537596,15.079092147827144,18.381932525634767,200,cm rel 2005
vvML,ais,ar5AIS,2120,7.397586822509766,-8.04398063659668,-3.935889736175537,17.628427642822263,21.5403816986084,200,cm rel 2005
vvML,ais,ar5AIS,2130,8.626605987548828,-9.28576587677002,-4.672892154693603,20.54255844116211,24.953517150878906,200,cm rel 2005
vvML,ais,ar5AIS,2140,10.001154708862304,-10.590125083923342,-5.447712535858154,23.5532864074707,28.653912963867185,200,cm rel 2005
vvML,ais,ar5AIS,2150,11.45158157348633,-11.876609725952148,-5.997653827667235,26.80057363891601,32.68046524047852,200,cm rel 2005
vvML,ais,larmip,2020,0.60727117061615,0.0081478792801499,0.1649319189786911,1.4599189176559444,2.4716096115112247,200,cm rel 2005
vvML,ais,larmip,2030,1.172841215133667,0.0156127322884276,0.2822840986251831,2.8928135166168207,4.852830753326402,200,cm rel 2005
vvML,ais,larmip,2040,1.8907135963439945,0.0628264105319976,0.5125657787322998,4.756985538482665,8.105317497253397,200,cm rel 2005
vvML,ais,larmip,2050,2.7659667015075686,0.1613345259428024,0.8026927061080933,6.858257453918457,12.5389476394653,200,cm rel 2005
vvML,ais,larmip,2060,3.867585563659668,0.2947822916507721,1.192368805885315,9.484250900268554,17.629659347534144,200,cm rel 2005
vvML,ais,larmip,2070,5.599747848510743,0.6502250051498415,1.7257696399688722,12.351102088928222,23.26470359802242,200,cm rel 2005
vvML,ais,larmip,2080,7.34393539428711,1.058495659828186,2.4761993885040288,15.868178283691408,29.270948486328074,200,cm rel 2005
vvML,ais,larmip,2090,9.30506286621094,1.7480358123779298,3.2915687217712413,20.064411636352535,35.5661463928222,200,cm rel 2005
vvML,ais,larmip,2100,11.605889511108398,2.5290362071990975,4.243299423217775,24.442748535156248,43.728086395263624,200,cm rel 2005
vvML,ais,larmip,2110,14.054412841796877,3.2038104534149174,5.273032588958743,29.14447186279297,52.434088745117165,200,cm rel 2005
vvML,ais,larmip,2120,16.907254028320313,3.7762910652160646,6.719484901428223,34.18267590332031,61.4171890258789,200,cm rel 2005
vvML,ais,larmip,2130,19.73924331665039,4.5077179908752445,8.093500129699708,40.45912661743164,71.33637084960937,200,cm rel 2005
vvML,ais,larmip,2140,22.878721618652342,5.802305927276612,9.487096878051757,45.52305569458008,80.04130828857421,200,cm rel 2005
vvML,ais,larmip,2150,25.562103271484375,6.7576344871521,10.9361576461792,50.36926797485351,85.52031829833977,200,cm rel 2005
vvML,ais,deconto21,2020,0.7230000019073487,0.5930000710487366,0.6418300118446351,0.8250000000000001,0.875,200,cm rel 2005
vvML,ais,deconto21,2030,1.255000114440918,0.919999885559082,1.1172800788879396,1.453380012512207,1.603000068664551,200,cm rel 2005
vvML,ais,deconto21,2040,1.8309999465942384,1.3038500022888184,1.6723001289367678,2.13606015586853,2.3520000457763675,200,cm rel 2005
vvML,ais,deconto21,2050,2.4580001831054688,1.6037499284744263,2.156760000228882,2.878000068664551,3.112599878311157,200,cm rel 2005
vvML,ais,deconto21,2060,3.1710000038146973,2.0246999645233155,2.750829860687256,3.796400043487549,4.131749782562256,200,cm rel 2005
vvML,ais,deconto21,2070,4.2154998779296875,2.882750148773194,3.625,5.012000274658203,6.167500057220452,200,cm rel 2005
vvML,ais,deconto21,2080,5.783000183105469,4.411000442504883,4.701449878692627,7.321869888305663,11.33644985198973,200,cm rel 2005
vvML,ais,deconto21,2090,7.312499618530273,5.437000274658203,5.711829921722412,12.432169929504392,23.78244972229002,200,cm rel 2005
vvML,ais,deconto21,2100,9.991499710083009,6.458649635314941,7.035619865417481,18.736529830932614,39.78894958496092,200,cm rel 2005
vvML,ais,deconto21,2110,13.247000122070313,7.456900177001953,8.37347006225586,26.7739990234375,63.813602905273434,200,cm rel 2005
vvML,ais,deconto21,2120,16.61199951171875,8.687999725341797,9.782210838317871,43.7239990234375,96.78064819335933,200,cm rel 2005
vvML,ais,deconto21,2130,19.879998779296876,10.159249954223633,11.139099632263184,63.23999218749998,142.97538879394526,200,cm rel 2005
vvML,ais,deconto21,2140,24.144000244140628,11.4881498336792,12.952999877929688,86.79206176757806,206.0260009765625,200,cm rel 2005
vvML,ais,deconto21,2150,29.855996704101564,13.071549682617189,15.100999450683595,120.41532592773432,281.81337646484366,200,cm rel 2005
vvML,ais,bamber19,2020,0.5273847818374634,-0.1450854992866516,0.1532759064435959,1.1154084844589232,1.8780492305755605,200,cm rel 2005
vvML,ais,bamber19,2030,1.058733129501343,-1.7356061935424805,-0.5218389539718629,3.6282006988525386,7.670293045043945,200,cm rel 2005
vvML,ais,bamber19,2040,1.8763188362121583,-3.2127783203125,-1.1187486610412594,6.8052165069580015,15.571450805664046,200,cm rel 2005
vvML,ais,bamber19,2050,3.409000015258789,-3.894699840545654,-0.9633399991989132,10.035740051269526,23.602150268554677,200,cm rel 2005
vvML,ais,bamber19,2060,4.7166389465332035,-3.34852445602417,-0.3421033957004538,13.892846313476554,30.25011474609373,200,cm rel 2005
vvML,ais,bamber19,2070,5.664001846313477,-3.2277544498443596,-0.327848930358886,21.03969316101074,42.25861648559566,200,cm rel 2005
vvML,ais,bamber19,2080,6.389335060119629,-4.938611450195312,0.0253024834394471,25.53189848327636,60.120234985351566,200,cm rel 2005
vvML,ais,bamber19,2090,9.06158905029297,-7.278678436279297,0.2873098006844543,33.15039175415039,78.805859375,200,cm rel 2005
vvML,ais,bamber19,2100,10.849166870117188,-9.025583419799805,-0.1706533319354033,40.02224731445309,99.18416839599604,200,cm rel 2005
vvML,ais,bamber19,2110,12.784125137329102,-10.829471397399905,0.3660791256427808,47.27387002563473,115.05955139160147,200,cm rel 2005
vvML,ais,bamber19,2120,15.181311798095704,-11.552305793762208,1.2905469293594374,51.64647747802733,131.52893493652329,200,cm rel 2005
vvML,ais,bamber19,2130,16.615621948242186,-13.374041748046874,1.4014330043792729,55.58052465820309,151.07920410156242,200,cm rel 2005
vvML,ais,bamber19,2140,19.656836700439456,-13.972664413452147,0.6694753983020802,65.3445645751953,171.51005371093734,200,cm rel 2005
vvML,ais,bamber19,2150,20.94306106567383,-14.425200958251953,-0.1540358940362872,71.55699151611324,205.443448486328,200,cm rel 2005
vvML,te,tlm,2020,2.4082234382629393,1.5258158540725708,1.9278604621887208,2.8822779331207276,3.132050323486328,200,cm rel 2005
vvML,te,tlm,2030,4.483615112304688,2.8667359161376957,3.4888565254211428,5.26299963760376,5.833725013732909,200,cm rel 2005
vvML,te,tlm,2040,6.511622619628906,4.17995611190796,5.13824536895752,7.717401878356933,8.830506896972656,200,cm rel 2005
vvML,te,tlm,2050,8.827769088745118,5.5724698829650885,6.87345581817627,10.523904624938966,12.088743743896485,200,cm rel 2005
vvML,te,tlm,2060,11.233366394042967,7.010028228759767,8.803597160339356,13.388749420166016,15.48402351379394,200,cm rel 2005
vvML,te,tlm,2070,13.52700881958008,8.398266944885254,10.6177426071167,16.325023986816408,19.119043884277342,200,cm rel 2005
vvML,te,tlm,2080,15.667203521728515,9.846510734558109,12.282508865356446,19.121703369140626,22.637673416137694,200,cm rel 2005
vvML,te,tlm,2090,17.667822265625,11.306474533081056,13.771975509643555,21.559711608886715,25.92770050048828,200,cm rel 2005
vvML,te,tlm,2100,19.44569854736329,12.456979560852051,15.015891098022465,23.77116000366211,28.866168060302737,200,cm rel 2005
vvML,te,tlm,2110,20.84254760742188,13.214210052490236,16.210582489013674,25.851660888671876,31.304859466552728,200,cm rel 2005
vvML,te,tlm,2120,22.168856048583987,13.999302673339846,17.081295944213867,27.437745758056643,33.29210678100585,200,cm rel 2005
vvML,te,tlm,2130,23.27097091674805,14.351711425781252,17.891197036743165,28.746592193603515,34.84755416870115,200,cm rel 2005
vvML,te,tlm,2140,24.120220947265626,14.547514724731446,18.46480615234375,29.884728118896486,36.17808471679685,200,cm rel 2005
vvML,te,tlm,2150,24.64967651367188,14.599623794555663,18.717591766357423,30.64146383666992,37.69921966552733,200,cm rel 2005
vvML,lws,ssp-lws,2005,0.0,0.0,0.0,0.0,0.0,200,cm rel 2005
vvML,lws,ssp-lws,2020,0.2753659963607788,-0.0373978495597839,0.061769533932209,0.4356779508590697,0.5688996958732604,200,cm rel 2005
vvML,lws,ssp-lws,2030,0.3553628921508789,-0.2378798472881317,0.0239148340076208,0.6525171766281127,0.9049233388900756,200,cm rel 2005
vvML,lws,ssp-lws,2040,0.5353607416152955,-0.3627290725708008,0.0222986425310373,0.990573947906494,1.3657657575607298,200,cm rel 2005
vvML,lws,ssp-lws,2050,0.9088268756866456,-0.2082546424865722,0.2953150315284731,1.511072051048279,1.9083002376556384,200,cm rel 2005
vvML,lws,ssp-lws,2060,1.3167989730834964,-0.0017596749932272,0.5611396880149843,2.051528366088867,2.633675041198731,200,cm rel 2005
