T_lia,a_alg,b_alg,S2020_alg,logl_alg,inv_resid_frederikse_scope_0.221,inv_resid_full_rgi_0.324,a_full,b_full,logl_full,committed_full,a_late,b_late,logl_late,committed_late,a_sl0,b_sl0,sl0_free,logl_sl0,committed_sl0
-0.68,0.2634851392019597,2.0894713367853086,0.1498795192502615,-2.824679202596691,-0.10739438004830179,-0.2103943800483018,0.29844480403713275,1.7319038097649038,2.8273337291575,0.206527397941066,0.317621955393935,0.6556084122984355,40.93323082776482,0.1142476529373353,18770928128080.21,3.3240298733259044e-15,-0.20780246215016257,5.860261554595937,0.04167983320275728
-0.66,0.25957774911552994,2.226165940845489,0.14920945886823142,-3.9521860112328753,-0.11063170975270148,-0.2136317097527015,0.29651535982063465,1.7833383101756055,2.715974501712326,0.20512904524222694,0.31252974694091257,0.6765330008469158,40.925585128743265,0.11255564371414573,18820620024755.95,3.3098178612858348e-15,-0.20923786211688372,5.827436841587882,0.04179017137841068
-0.64,0.25587564303052973,2.373269832213753,0.14853145227536244,-5.185614754518207,-0.1136558092448327,-0.21665580924483271,0.2945555476830862,1.837146338351963,2.5984093635616308,0.2036615519299533,0.30753307506078253,0.6980355576800772,40.91756243682495,0.11080156900185342,20834091996856.273,2.984211419920046e-15,-0.2108840926262905,5.850435324750723,0.039321830674516514
-0.62,0.25236532417709245,2.531909781015379,0.1478461997719333,-6.523969544563897,-0.11648087559484085,-0.21948087559484086,0.29256185700626214,1.8934964026758072,2.474158196796269,0.202119894058059,0.30262398470918794,0.7201340640103121,40.90914142361023,0.10898259523112946,21695335690902.27,2.864184508646601e-15,-0.2122078317568265,5.854188456190942,0.038538657937618605
-0.6,0.2490345115591934,2.70337471826878,0.14715446977761543,-7.965551134001913,-0.11911995821842203,-0.22211995821842204,0.29053020796314855,1.9525761168552898,2.342693309658113,0.2004985028907992,0.2977947381476914,0.7428470467225559,40.900299514118245,0.10709574687690271,21267065534247.38,2.929669878609402e-15,-0.21281623921043957,5.856929542423544,0.03777789731573367
-0.58,0.2458720098795711,2.889145347883783,0.14645709634636647,-9.507933064655049,-0.12158508646679536,-0.22458508646679537,0.28845616095831117,2.0145975219014765,2.2034336824027925,0.19879151484611463,0.2930380549839067,0.7661923627891577,40.891012829290055,0.1051378662876149,20646551152788.35,3.009268818664382e-15,-0.2148262891810248,5.873843406156725,0.036675642350282714
-0.56,0.24286759621114018,3.0909304019537354,0.1457549749565843,-11.14794893436822,-0.12388737874544412,-0.22688737874544412,0.2863350113177739,2.0797886492981723,2.055738390302908,0.19699219402433205,0.2883467357479771,0.7901885074877054,40.88125613024233,0.1031056513978653,21237429394539.227,2.9348575356311792e-15,-0.21533895459731917,5.852767949471316,0.03536742464650282
-0.54,0.2400119210113065,3.3107113286468994,0.14504905638009352,-12.881691440260582,-0.12603713536878702,-0.22903713536878703,0.28416143741733063,2.1484068833029784,1.8988990676812936,0.19509319886227008,0.2837138666570852,0.8148542193513489,40.87100276553523,0.10099569136446908,21765432579291.047,2.865448635378797e-15,-0.2168426293374629,5.84284956583142,0.033830278146637596
-0.52,0.23729642147326793,3.5507977708289795,0.14434033848519026,-14.704522788054362,-0.12804391701192233,-0.23104391701192234,0.28192962388376225,2.2207430518105578,1.7321312514140157,0.19308659499854422,0.2791327239891286,0.840207334668169,40.86022462299661,0.09880433573868946,23180996368213.883,2.6758612337498746e-15,-0.2184470631464192,5.848421786653773,0.033456898672266144
-0.5,0.2347132455359328,3.8138969731030574,0.14362985590850325,-16.611094510582248,-0.12991661037257043,-0.23291661037257044,0.279633071749644,2.2971159383434068,1.5545644112628771,0.19096318673969628,0.27459669610692355,0.8662671707282026,40.848892088008725,0.09652791680340785,24803325039955.293,2.5183490960494975e-15,-0.21896975479404213,5.888795810449464,0.03029094480128205
-0.48,0.23225518514610013,4.103201335290096,0.14291866763870512,-18.595372617641544,-0.13166348249260498,-0.234663482492605,0.2772647321077541,2.377889924700782,1.365230436870128,0.1887131175360095,0.27009928316477644,0.8930517736793816,40.83697401054296,0.09416249797405543,27183845986484.28,2.2992205554882598e-15,-0.22032185511103358,5.9052386212277455,0.030180131712059
-0.46,0.22991561759414297,4.422499845640788,0.14220784268597342,-20.650661199754847,-0.13329222509183045,-0.23629222509183045,0.27481660631570426,2.4634749804689857,1.1630503051566965,0.1863251951739433,0.26563425072661173,0.9205797435870114,40.82443768370241,0.09170411786716236,24915325952513.668,2.5057325658401954e-15,-0.2213080440137174,5.895668426000022,0.027661568538521385
-0.44,0.22768845393681975,4.776321280046503,0.1414984441458905,-22.769614001040893,-0.13480999020907075,-0.23780999020907076,0.27227972148428076,2.5543367214220405,0.9468185957667501,0.1837868705584685,0.261195487728699,0.9488671781032398,40.81124883703983,0.08914851036497695,25580933057251.027,2.4466632996505733e-15,-0.2223289839020544,5.865873437020102,0.02840054087155489
-0.42,0.22556809368565423,5.1701201556689105,0.14079151206481597,-24.944218860680934,-0.13622341837916174,-0.23922341837916175,0.26964412407652205,2.6510066245407917,0.7151854528529427,0.18108412762678167,0.256776792110547,0.9779325343697386,40.797371648535254,0.08649144711874997,25836143626999.58,2.3731461385350492e-15,-0.22570540926166158,5.866951539383449,0.02581549336999569
-0.4,0.223549385083095,5.610520965497141,0.14008804549934606,-27.165733912955346,-0.13753866041625107,-0.24053866041625108,0.2668984820881156,2.7540915305306632,0.4666355061512828,0.17820097739040022,0.2523723974753242,1.0077902688529627,40.782768779753525,0.08372845267782171,25767484545577.113,2.4165806282736392e-15,-0.22506657450422807,5.919812240989447,0.02574688916625534
-0.38,0.2216275904173614,6.105642969492052,0.13938898389987464,-29.424546212535333,-0.13876139348251323,-0.24176139348251324,0.2640300924059567,2.864302468699547,0.1994631581007944,0.17511977919346278,0.2479763085926937,1.0384569120231675,40.76740143943654,0.08085506054983993,27232351809523.367,2.2983485728117517e-15,-0.22671435900755077,5.889495851339105,0.02418718719490031
-0.36,0.2197983559462168,6.665538038044414,0.13869518720289653,-31.70991122845193,-0.13989683125667973,-0.24289683125667974,0.2610243603658721,2.9824493160938452,-0.08825648822147159,0.17181981601653634,0.2435829056509785,1.069945906253115,40.75122948155978,0.07786668136141489,26009226476027.953,2.394646983951775e-15,-0.22746161621043637,5.897805862112534,0.023100833669101165
-0.34,0.2180576861160596,7.302789828527511,0.1380074123784262,-34.009511549791235,-0.1409497262623666,-0.2439497262623666,0.25786462053375037,3.109492527152844,-0.39870195151015864,0.16827788560423473,0.23918666809875194,1.1022675671356081,40.73421154467916,0.07475858129679688,27510985538502.504,2.27500716075725e-15,-0.22888201666735175,5.916017368044831,0.021380330702482634
-0.32,0.21640192188288612,8.033347493197601,0.1373262808996333,-36.30873677731966,-0.1419243590167472,-0.2449243590167472,0.25453178583451785,3.246552156020519,-0.7343460444761423,0.16446701985786968,0.23478198529286948,1.1354345414380878,40.71630524022292,0.07152618328984763,29615458754691.76,2.124496293930837e-15,-0.22952639820862883,5.926230882541347,0.019727858516577275
-0.3,0.2148277230753368,8.877707411548919,0.13665222521678067,-38.58951559725581,-0.14282450214144388,-0.24582450214144388,0.2510037049334366,3.394967103362341,-1.09800425926767,0.16035627650109896,0.23036374473911134,1.169452790251997,40.6974673981168,0.06816478609551603,34723651088445.676,1.8022028339431665e-15,-0.23135579484727192,5.980760312774697,0.019275498468721383
-0.28,0.21333205490063523,9.862623379922319,0.1359853896953449,-40.82838426271837,-0.14365333479470968,-0.2466533347947097,0.24725450294625073,3.556338715598156,-1.4928925640760848,0.15590952164463698,0.22592668014028192,1.204328703695616,40.677654378841474,0.06466982206956895,30196152997825.156,2.0833853361805865e-15,-0.23218832509844956,5.985748113639064,0.016762232156644716
-0.26,0.2119121789023223,11.023640303427777,0.13532543528787114,-42.99315638192408,-0.14441325638554883,-0.24741325638554884,0.24325384261693403,3.7325926380204635,-1.9226967338142256,0.15108414364026898,0.2214660028870488,1.2400643275285483,40.656822461454304,0.061036860166948884,31981497003407.855,1.961361039154115e-15,-0.2336910055938795,5.92475706815625,0.017753297167581925
-0.24,0.21056564896745328,12.40894948433377,0.13467113872563358,-45.036825055888684,-0.1451054897581803,-0.2481054897581803,0.23896563359129835,3.9260935124163745,-2.3916558738540594,0.14582995811585664,0.21697702112210662,1.2766576722229284,40.63492831732342,0.057261600075806954,30656761652708.79,2.0398149158070093e-15,-0.2352368386527335,5.928795557127145,0.013614337058913146
-0.22,0.20929031340661322,14.08543760066946,0.1340195340477989,-46.88552646336518,-0.14572922064118568,-0.2487292206411857,0.23434675204550917,4.13974100833122,-2.904663459203981,0.14008657092222648,0.21245531043737437,1.3141056326556941,40.61192957908184,0.053340117587860066,33495086280385.777,1.8576129856886307e-15,-0.236177779972314,5.9880690155745455,0.014874806400116193
-0.2,0.20808432479256497,16.148521919757943,0.13336395650240918,-48.41259277977788,-0.1462796317098442,-0.2492796317098442,0.22934484757541307,4.377173019382703,-3.467389987814798,0.133781232556171,0.20789698492592898,1.352396326427279,40.587785513480526,0.049268732934474875,36767315619393.72,1.6978667212484705e-15,-0.23802060739967734,5.971061453229172,0.012245976106293317
-0.18,0.20694616032851848,18.738826535174606,0.13268916209237167,-49.376604854609994,-0.1467430017638532,-0.2497430017638532,0.22389550760221308,4.642954314611622,-4.0864321211657995,0.1268240209885664,0.20329824981755615,1.391518578371251,40.56245780524805,0.04504433994977457,35251601372479.766,1.780139763067673e-15,-0.2385520263464344,5.980081542077626,0.011741141849590441
-0.16,0.20587465739011385,22.071911211397605,0.1319574871118561,-49.25486352091071,-0.14708282972174225,-0.25008282972174223,0.2179182360091631,4.942918453088098,-4.769493529529363,0.11910288416090262,0.1986559838644491,1.4314526675339354,40.53591145653421,0.040664334793053966,33495093146336.39,1.857544834866216e-15,-0.23989644647947278,5.9880690155679055,0.011156107086908082
-0.14,0.20486907230902046,26.494604863706336,0.1310619592469159,-46.732692863802306,-0.14719288693789545,-0.25019288693789543,0.21131074935821198,5.284541471884862,-5.525601210069574,0.1104748950635882,0.19396755371432553,1.4721748382353816,40.50811580283132,0.03612683441795022,32216683736996.926,1.9376855331233442e-15,-0.24150089019847143,5.9606724563848985,0.007153540812376164
-0.12,0.20392917715575562,32.60019598490042,0.12962198913050965,-38.00004542137088,-0.14669281197475403,-0.24969281197475404,0.20394009230314897,5.67743133802208,-6.365353649579426,0.1007539540294174,0.1892309559961511,1.5136542296745243,40.479045641260896,0.03143074415531625,30189532920959.18,2.083540448904896e-15,-0.24242044392737774,5.984824200160207,0.0067034229103056075
-0.1,0.2030554234595021,41.488206172425535,0.12568485873395452,-15.96896922105995,-0.14362943527445243,-0.24662943527445244,0.1956307711721104,6.1337917248312825,-7.301171316190576,0.0896932084570225,0.18444477062392511,1.5558563424252774,40.44868246070475,0.026575950118447562,26161391740558.527,2.376391326441116e-15,-0.24455269383908484,5.845104224484991,0.005808995893321295
