V_m,onset_K,tau_yr,ramp_w_K,psi_cm_per_yr,within_inventory,rms_ssp585,rms_cool,rms_all,rate_ssp585_r2300,rate_ssp585_r2300_in,rate_ssp585_x2300,rate_ssp585_x2300_in,ssp585_r2300_2150_in,ssp585_x2300_2150_in,ssp126_r2300_2150_in,ssp126_x2300_2150_in,ssp245_r2300_2150_in,ours_SSP1-2.6_2300_cm,ours_SSP1-2.6_in_matched,ours_SSP2-4.5_2300_cm,ours_SSP2-4.5_in_matched,ours_SSP5-8.5_2300_cm,ours_SSP5-8.5_in_matched,bands_ok,keeps_2100,shape_better,rate_ok,pass_shipped,pass_2150,pass_rate_r2300,pass_with_rate
1.0,3.2,1600,1.0,0.062,True,0.4100808344793747,0.2615464463370976,0.3291055187593467,8.390721087632485,False,22.07145974732481,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,62.74832813383057,True,True,False,True,False,False,False,False,False
1.0,3.2,1600,0.5,0.062,True,0.41146565263673945,0.2615675381306697,0.3298062151054082,8.378786954349678,False,22.0605904034729,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,63.015636954238424,True,True,False,True,False,False,False,False,False
1.0,3.2,1600,2.0,0.062,True,0.4074223381587257,0.26153590322276143,0.3277770612123682,8.415341708678937,False,22.09379230034341,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,62.202200792215216,True,True,False,True,False,False,False,False,False
1.0,3.2,1600,4.0,0.062,True,0.4210639654642809,0.2615306323614882,0.33459962373416086,6.23176009537228,False,22.13706476413742,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,60.67414531761388,True,True,False,True,False,False,False,False,False
1.0,3.2,1600,8.0,0.062,True,0.4418035504401188,0.26152799710486063,0.3451293769507398,4.5694881519820285,False,22.238287047056787,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.63730577195895,True,True,False,True,False,False,False,False,False
1.0,3.2,3200,1.0,0.031,True,0.4425864722390925,0.2615361844006363,0.3455341077435398,5.834324466671788,False,19.514568206292182,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.56355247003306,True,True,False,True,False,False,False,False,False
1.0,3.2,3200,0.5,0.031,True,0.44273755183415275,0.2615470088234812,0.3456164327926925,5.831139643089102,False,19.5116677127904,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.706666669638885,True,True,False,True,False,False,False,False,False
1.0,3.2,3200,2.0,0.031,True,0.44234027323052966,0.26153077293409266,0.34540552115385503,5.840880260306051,False,19.520515566426013,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.27208625372373,True,True,False,True,False,False,False,False,False
1.0,3.2,3200,4.0,0.031,True,0.45427800680977337,0.2615280673870791,0.3515473808850758,4.6773018499337695,False,19.53199399786331,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.46442282543265,True,True,False,True,False,False,False,False,False
1.0,3.2,3200,8.0,0.031,True,0.467438423496008,0.26152671466014177,0.35838136864620856,3.7922590292627802,False,19.558589140892963,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.86993170632971,True,True,True,True,False,True,True,False,False
1.0,4.0,100,1.0,1.0,True,0.779696932583909,0.2615253619642525,0.5331118378376367,16.749524713212793,True,30.330321303344192,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,136.97862999665045,True,True,False,False,False,False,False,False,False
1.0,4.0,100,0.5,1.0,True,0.8069822398815756,0.2615253619642525,0.5491133245187498,16.292179458828315,True,29.8875291262413,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,137.6305755006806,True,True,False,False,False,False,False,False,False
1.0,4.0,100,2.0,1.0,True,0.676687626673456,0.2615253619642525,0.47349737761417626,14.289905024796354,True,31.196381353676145,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,135.22831115286044,True,True,False,False,False,False,False,False,False
1.0,4.0,100,4.0,1.0,True,0.4758480013328442,0.2615253619642525,0.3627807011395521,8.552257973933138,False,33.30566379159632,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,122.4937990426452,True,True,False,True,False,False,False,False,False
1.0,4.0,100,8.0,1.0,True,0.35483534735441274,0.2615253619642525,0.30232525277120115,5.7297370912624785,False,40.72455551128843,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,86.21785116219772,True,True,False,True,False,False,False,False,False
1.0,4.0,200,1.0,0.5,True,0.5585160163048627,0.2615253619642525,0.40720187273383385,21.50356945030603,True,35.117195856378544,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,113.85998994465952,True,True,False,False,False,False,False,False,False
1.0,4.0,200,0.5,0.5,True,0.5805030974370073,0.2615253619642525,0.4193218899889485,21.19673758358809,True,34.8187956023404,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,114.76525996102873,True,True,False,False,False,False,False,False,False
1.0,4.0,200,2.0,0.5,True,0.48193975957466256,0.2615253619642525,0.3659831713533744,18.05919517974337,True,35.68218348927195,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,111.58406408380371,True,True,False,True,False,False,False,False,False
1.0,4.0,200,4.0,0.5,True,0.3618361281993312,0.2615253619642525,0.3056263444770969,10.455475260414858,True,36.968614584615636,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,100.2413939054128,True,True,False,True,False,False,False,False,False
1.0,4.0,200,8.0,0.5,True,0.3290445119160669,0.2615253619642525,0.29042283880430797,6.681345734503324,False,40.718486764028796,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,75.09164859358151,True,True,False,True,False,False,False,False,False
1.0,4.0,400,1.0,0.25,True,0.4102860232848157,0.2615253619642525,0.3291977480656077,18.152390984457185,True,31.80527090030023,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,89.84158143143392,True,True,False,True,False,False,False,False,False
1.0,4.0,400,0.5,0.25,True,0.42376155289543077,0.2615253619642525,0.33595661990093123,18.026706918751813,True,31.682769009484673,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,90.59455410011176,True,True,False,True,False,False,False,False,False
1.0,4.0,400,2.0,0.25,True,0.37339285474181555,0.2615253619642525,0.3111369450245615,15.265839369580847,True,32.0335339189549,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,88.00807202176435,True,True,False,True,False,False,False,False,False
1.0,4.0,400,4.0,0.25,True,0.3452998704289133,0.2615253619642525,0.2978759963098902,9.075794121087768,False,32.53651748412784,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,80.24548608365157,True,True,False,True,False,False,False,False,False
1.0,4.0,400,8.0,0.25,True,0.36550274518207776,0.2615253619642525,0.3073665753860916,5.991505164839779,False,33.879159752196415,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,65.0936946827009,True,True,False,True,False,False,False,False,False
1.0,4.0,800,1.0,0.125,True,0.3757172635596272,0.2615253619642525,0.31225421346238663,12.66828006884245,True,26.33964864534383,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,72.40717382704693,True,True,False,True,False,False,False,False,False
1.0,4.0,800,0.5,0.125,True,0.3808647853528929,0.2615253619642525,0.3147387851204266,12.628058364240289,True,26.30040195282669,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,72.89254500197634,True,True,False,True,False,False,False,False,False
1.0,4.0,800,2.0,0.125,True,0.37125164513738773,0.2615253619642525,0.3101103393587623,10.799222158155644,True,26.412200568635853,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,71.24375709029704,True,True,False,True,False,False,False,False,False
1.0,4.0,800,4.0,0.125,True,0.38766394386929426,0.2615253619642525,0.31804188768279895,6.849879922744464,False,26.569507936725444,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,66.67707656065434,True,True,False,True,False,False,False,False,False
1.0,4.0,800,8.0,0.125,True,0.4143289159167952,0.2615253619642525,0.3312169820468671,4.878548065668127,False,26.971918691446543,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,58.309489921202285,True,True,True,True,False,True,True,False,False
1.0,4.0,1600,1.0,0.062,True,0.40590139255994967,0.2615253619642525,0.327016337761835,8.43016904283624,False,22.10777350978364,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.88516568024677,True,True,False,True,False,False,False,False,False
1.0,4.0,1600,0.5,0.062,True,0.4070950894657328,0.2615253619642525,0.32760933093726924,8.418792098224714,False,22.096666228519098,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,62.16068928167269,True,True,False,True,False,False,False,False,False
1.0,4.0,1600,2.0,0.062,True,0.4116181344195773,0.2615253619642525,0.3298622506494813,7.366624197142713,False,22.128225558219725,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.229892310964736,True,True,False,True,False,False,False,False,False
1.0,4.0,1600,4.0,0.062,True,0.43200557943825146,0.2615253619642525,0.3401306179052861,5.135988922507551,False,22.172215350593092,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,58.74983213285129,True,True,True,True,False,True,True,False,False
1.0,4.0,1600,8.0,0.062,True,0.45059999540809076,0.2615253619642525,0.34964761019493407,4.021602565549671,False,22.282415893852544,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,54.34586770730076,True,True,True,True,False,True,True,False,False
1.0,4.0,3200,1.0,0.031,True,0.44221568560752406,0.2615253619642525,0.3453392448147951,5.844832840682827,False,19.524242236985828,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.10257139591616,True,True,False,True,False,False,False,False,False
1.0,4.0,3200,0.5,0.031,True,0.44232075946641186,0.2615253619642525,0.34539306691405564,5.841807463791966,False,19.52128775558822,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.24935391869561,True,True,False,True,False,False,False,False,False
1.0,4.0,3200,2.0,0.031,True,0.4477804910550032,0.2615253619642525,0.34819571542180683,5.277532075331749,False,19.52967165830978,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.754838999748465,True,True,True,True,False,True,True,False,False
1.0,4.0,3200,4.0,0.031,True,0.4617236426375647,0.2615253619642525,0.3554051179126725,4.092128236733558,False,19.541303061597546,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,54.46207786951861,True,True,True,True,False,True,True,False,False
1.0,4.0,3200,8.0,0.031,True,0.4725145490620467,0.2615253619642525,0.36103366685178234,3.4996722226626815,False,19.570140580634813,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.20199057563442,True,True,True,True,False,True,True,False,False
1.0,4.69,100,1.0,1.0,True,0.6817069484184195,0.2615253619642525,0.47636861187435664,16.690593607856556,True,31.48347382322584,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,134.80014551363013,True,True,True,False,False,False,False,False,False
1.0,4.69,100,0.5,1.0,True,0.731265749389526,0.2615253619642525,0.5049130097971432,17.57315017398443,True,31.0311248420403,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,135.74283621959643,True,True,True,False,False,False,False,False,False
1.0,4.69,100,2.0,1.0,True,0.49906845580201564,0.2615253619642525,0.3750533807352806,9.518497400916289,False,32.48625681238326,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,132.01795015672622,True,True,True,False,False,False,False,False,False
1.0,4.69,100,4.0,1.0,True,0.38814320228087495,0.2615253619642525,0.31827561509022473,6.21285680475404,False,34.934081490148685,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,107.40888940353565,True,True,True,True,False,True,False,False,False
1.0,4.69,100,8.0,1.0,True,0.3331410760656389,0.2615253619642525,0.2922849629987638,4.560036506672915,False,44.14297506285919,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,78.67539634264294,True,True,True,True,False,True,False,False,False
1.0,4.69,200,1.0,0.5,True,0.48373534565202175,0.2615253619642525,0.36692950661339896,20.735723454934345,True,35.877631175473596,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,110.96267639975704,True,True,True,True,False,True,False,False,False
1.0,4.69,200,0.5,0.5,True,0.5204358599568489,0.2615253619642525,0.38649541097137224,22.050158684441243,True,35.58525988684033,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,112.17296726179958,True,True,True,False,False,False,False,False,False
1.0,4.69,200,2.0,0.5,True,0.37064406348824536,0.2615253619642525,0.30981949210782617,11.65263783951248,True,36.504485693721335,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,107.6893597593905,True,True,True,True,False,True,False,False,False
1.0,4.69,200,4.0,0.5,True,0.3324355456438393,0.2615253619642525,0.2919634665045044,7.279927024052128,False,37.927945658589465,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,89.11746154153428,True,True,True,True,False,True,False,False,False
1.0,4.69,200,8.0,0.5,True,0.3400311233863923,0.2615253619642525,0.29544166077059064,5.093571616321967,False,42.270722243832836,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,69.52968241164226,True,True,True,True,False,True,False,False,False
1.0,4.69,400,1.0,0.25,True,0.3696024615532381,0.2615253619642525,0.30932135523562726,17.24624842920167,True,32.11412962965616,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,87.48186462555881,True,True,True,True,False,True,False,False,False
1.0,4.69,400,0.5,0.25,True,0.3877017265061444,0.2615253619642525,0.31806030947708336,18.375082262824776,True,31.99657654952847,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,88.45007855955922,True,True,True,True,False,True,False,False,False
1.0,4.69,400,2.0,0.25,True,0.34231875675717066,0.2615253619642525,0.29649647799161116,10.011207128560358,True,32.36206007595001,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,84.97136510352036,True,True,True,True,False,True,False,False,False
1.0,4.69,400,4.0,0.25,True,0.3554455792688016,0.2615253619642525,0.30261185188127304,6.459211668576074,False,32.905653231372185,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,73.28148548457624,True,True,True,True,False,True,False,False,False
1.0,4.69,400,8.0,0.25,True,0.38416668043289365,0.2615253619642525,0.31633988732414314,4.683213938583918,False,34.41023021775342,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.61169438316323,True,True,True,True,False,True,True,False,False
1.0,4.69,800,1.0,0.125,True,0.36466102214713664,0.2615253619642525,0.3069664043501793,12.000452927692578,True,26.438075484332074,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,70.90180739674845,True,True,True,True,False,True,True,True,False
1.0,4.69,800,0.5,0.125,True,0.3675445174356816,0.2615253619642525,0.30833893346305,12.739355720961598,True,26.40080386242684,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,71.51392101693575,True,True,True,True,False,True,False,False,False
1.0,4.69,800,2.0,0.125,True,0.38212086538021595,0.2615253619642525,0.3153471916378677,7.433422232432164,False,26.516046721755544,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,69.34718071610088,True,True,True,True,False,True,True,False,False
1.0,4.69,800,4.0,0.125,True,0.4045696860418337,0.2615253619642525,0.3263555749729352,5.170319220511985,False,26.684072434612517,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,62.74948991123139,True,True,True,True,False,True,True,False,False
1.0,4.69,800,8.0,0.125,True,0.42843312373149317,0.2615253619642525,0.33831831989185857,4.038767714551881,False,27.127839848893586,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.34569659649081,True,True,True,True,False,True,True,False,False
1.0,4.69,1600,1.0,0.062,True,0.40619045655270863,0.2615253619642525,0.3271598749359694,8.027637883062411,False,22.135555862781928,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.035036864696586,True,True,True,True,False,True,True,False,False
1.0,4.69,1600,0.5,0.062,True,0.4041576965416918,0.2615253619642525,0.32615132444905764,8.450246387360906,False,22.12506221361315,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.37915395256948,True,True,True,True,False,True,True,False,False
1.0,4.69,1600,2.0,0.062,True,0.4278875833160469,0.2615253619642525,0.3380420425815978,5.461730465036354,False,22.157419372690413,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,60.16998410833081,True,True,True,True,False,True,True,False,False
1.0,4.69,1600,4.0,0.062,True,0.4442394283415872,0.2615253619642525,0.3463766401586921,4.184473336814065,False,22.204132422830156,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.65993887813548,True,True,True,True,False,True,True,False,False
1.0,4.69,1600,8.0,0.062,True,0.4590976515959265,0.2615253619642525,0.354041763709704,3.545844772702935,False,22.32469960406806,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.30092107994285,True,True,True,True,False,True,True,False,False
1.0,4.69,3200,1.0,0.031,True,0.44434006763935696,0.2615253619642525,0.34642827144189503,5.6241876780883615,False,19.531622450500322,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.65083759817187,True,True,True,True,False,True,True,False,False
1.0,4.69,3200,0.5,0.031,True,0.4421498430058899,0.2615253619642525,0.3453055204284652,5.850168285392712,False,19.528838431557432,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.83327675702385,True,True,True,True,False,True,True,False,False
1.0,4.69,3200,2.0,0.031,True,0.4592746945308485,0.2615253619642525,0.3541336004742866,4.264197252172451,False,19.537411215189962,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.19455340209059,True,True,True,True,False,True,True,False,False
1.0,4.69,3200,4.0,0.031,True,0.4689136313825485,0.2615253619642525,0.3591508129586614,3.585706730382114,False,19.549726652324154,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.383556874924096,True,True,True,True,False,True,True,False,False
1.0,4.69,3200,8.0,0.031,True,0.4771662186783636,0.2615253619642525,0.3634726249244132,3.246461469486946,False,19.581152990608075,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,51.66273007833716,True,True,True,True,False,True,True,False,False
1.0,5.5,100,1.0,1.0,True,0.4324730504066748,0.2615253619642525,0.34036816052848085,4.0029042554699,False,33.05827511087273,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,130.62991185051644,True,True,True,True,False,True,False,False,False
1.0,5.5,100,0.5,1.0,True,0.4632281391366093,0.2615253619642525,0.3561873559315467,5.469013444435333,False,32.53213850162496,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,132.31220026118535,True,True,True,True,False,True,False,False,False
1.0,5.5,100,2.0,1.0,True,0.41096588923025956,0.2615253619642525,0.3295367867395796,3.455060232030846,False,34.19961269451693,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,124.7829080188039,True,True,True,True,False,True,False,False,False
1.0,5.5,100,4.0,1.0,True,0.3883222017397455,0.2615253619642525,0.31836294055043757,3.1811382203113108,False,37.16050183414245,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,90.14688222951952,True,True,True,True,False,True,False,False,False
1.0,5.5,100,8.0,1.0,True,0.36514946611578586,0.2615253619642525,0.30719857098003783,3.044177214451551,False,48.96738483145316,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,70.04439275563487,True,True,True,True,False,True,False,False,False
1.0,5.5,200,1.0,0.5,True,0.37192461452175285,0.2615253619642525,0.31043272463640453,4.733018764764154,False,36.86839167644666,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,105.96213673014323,True,True,True,True,False,True,False,False,False
1.0,5.5,200,0.5,0.5,True,0.37017616636441747,0.2615253619642525,0.30959565020849816,6.780664790958384,False,36.54475367747591,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,107.87307637310471,True,True,True,True,False,True,False,False,False
1.0,5.5,200,2.0,0.5,True,0.37396040486899534,0.2615253619642525,0.3114094775921779,3.8201174866779724,False,37.54715946761422,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,100.19061579713684,True,True,True,True,False,True,False,False,False
1.0,5.5,200,4.0,0.5,True,0.3732379652297162,0.2615253619642525,0.31106259891836485,3.3636668476348746,False,39.17250688058533,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,76.66171014080538,True,True,True,True,False,True,False,False,False
1.0,5.5,200,8.0,0.5,True,0.38181228547223345,0.2615253619642525,0.31519764831821334,3.1354415281133465,False,43.983859748649195,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,63.301806711277806,True,True,True,True,False,True,True,False,False
1.0,5.5,400,1.0,0.25,True,0.381253127138665,0.2615253619642525,0.314926797449065,4.522332670990181,False,32.5072252045336,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,83.61165470135515,True,True,True,True,False,True,False,False,False
1.0,5.5,400,0.5,0.25,True,0.3658622626006716,0.2615253619642525,0.30753761891585407,6.223318477376864,False,32.3802670986841,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,85.0502709071436,True,True,True,True,False,True,False,False,False
1.0,5.5,400,2.0,0.25,True,0.3912492198711593,0.2615253619642525,0.319793198474008,3.714774439790986,False,32.769102725052505,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,79.54612419008987,True,True,True,True,False,True,False,False,False
1.0,5.5,400,4.0,0.25,True,0.39911072981434587,0.2615253619642525,0.3236557721275736,3.3109953241913814,False,33.3722999358651,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,65.60094766681867,True,True,True,True,False,True,False,False,False
1.0,5.5,400,8.0,0.25,True,0.4163568993164268,0.2615253619642525,0.33223265344284814,3.109105766391579,False,34.81474386046153,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,57.77142547428445,True,True,True,True,False,True,True,False,False
1.0,5.5,800,1.0,0.125,True,0.41859069880736627,0.2615253619642525,0.33335353338690693,3.975358816213628,False,26.56189231230269,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,68.49451661164652,True,True,True,True,False,True,True,False,False
1.0,5.5,800,0.5,0.125,True,0.40521494254442464,0.2615253619642525,0.3266756324472833,5.070215508869495,False,26.522130298256315,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,69.37691409107762,True,True,True,True,False,True,True,False,False
1.0,5.5,800,2.0,0.125,True,0.4269715475131951,0.2615253619642525,0.3375784204072367,3.441287512402695,False,26.643235245129603,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,66.08019421692303,True,True,True,True,False,True,True,False,False
1.0,5.5,800,4.0,0.125,True,0.43433473045964466,0.2615253619642525,0.34131506296045716,3.17425186049725,False,26.827049622921496,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,58.45552600754687,True,True,True,True,False,True,True,False,False
1.0,5.5,800,8.0,0.125,True,0.44828930624075436,0.2615253619642525,0.3484575007174429,3.0407340345445277,False,27.156985531519013,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,54.198714644648554,True,True,True,True,False,True,True,False,False
1.0,5.5,1600,1.0,0.062,True,0.45141438397774863,0.2615253619642525,0.35006754690362846,3.5206958819592558,False,22.17030164224468,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,59.69258721994542,True,True,True,True,False,True,True,False,False
1.0,5.5,1600,0.5,0.062,True,0.44306809109991857,0.2615253619642525,0.34577600019476523,4.141625798204274,False,22.159175319477356,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,60.18121740665937,True,True,True,True,False,True,True,False,False
1.0,5.5,1600,2.0,0.062,True,0.45660427874785825,0.2615253619642525,0.3527496221382253,3.2139560452755096,False,22.192969805577007,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,58.376793821985444,True,True,True,True,False,True,True,False,False
1.0,5.5,1600,4.0,0.062,True,0.46139553105188785,0.2615253619642525,0.3552346314764109,3.060586126933657,False,22.24371065033182,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,54.38575188385769,True,True,True,True,False,True,True,False,False
1.0,5.5,1600,8.0,0.062,True,0.470137510219074,0.2615253619642525,0.359790244971033,2.983901167762724,False,22.286052834424737,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.163827582803954,True,True,True,True,False,True,True,False,False
1.0,5.5,3200,1.0,0.031,True,0.47252372248681596,0.2615253619642525,0.36103846927362043,3.2358767695123016,False,19.540825593049846,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,54.94197089854594,True,True,True,True,False,True,True,False,False
1.0,5.5,3200,0.5,0.031,True,0.467905435421874,0.2615253619642525,0.3586244659379131,3.566504572258396,False,19.537882760069692,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.19907923768951,True,True,True,True,False,True,True,False,False
1.0,5.5,3200,2.0,0.031,True,0.475390221584398,0.2615253619642525,0.3625405550852831,3.0715464890520536,False,19.54680886169598,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,54.25508303493569,True,True,True,True,False,True,True,False,False
1.0,5.5,3200,4.0,0.031,True,0.47810499066333895,0.2615253619642525,0.36396574263135884,2.989381348821908,False,19.560138820342246,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.212757005011895,True,True,True,True,False,True,True,False,False
1.0,5.5,3200,8.0,0.031,True,0.48299287544414515,0.2615253619642525,0.3665380690490981,2.9482987787068566,False,19.547092962741857,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,51.07733014338106,True,True,True,True,False,True,True,False,False
1.0,6.5,100,1.0,1.0,True,0.411007051094323,0.2615253619642525,0.3295573203405146,2.907216208591791,False,35.34095027816136,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,118.93590418709134,True,True,True,True,False,True,False,False,False
1.0,6.5,100,0.5,1.0,True,0.41501857365238254,0.2615253619642525,0.33156217450261605,2.907216208591791,False,34.87231444814603,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,123.84029802684123,True,True,True,True,False,True,False,False,False
1.0,6.5,100,2.0,1.0,True,0.39933936105367834,0.2615253619642525,0.32376855790058434,2.907216208591791,False,36.80801083393129,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,90.00785689290568,True,True,True,True,False,True,False,False,False
1.0,6.5,100,4.0,1.0,True,0.374948018781461,0.2615253619642525,0.31188413823979105,2.907216208591791,False,40.63704350224924,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,69.97488008732796,True,True,True,True,False,True,False,False,False
1.0,6.5,100,8.0,1.0,True,0.37321619049368837,0.2615253619642525,0.31105214821468186,2.907216208591791,False,47.27007007640407,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,59.958391684539095,True,True,True,True,False,True,False,False,False
1.0,6.5,200,1.0,0.5,True,0.38810199089841146,0.2615253619642525,0.3182555122948293,2.907216208591791,False,38.22592725878178,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,94.41909486413047,True,True,True,True,False,True,False,False,False
1.0,6.5,200,0.5,0.5,True,0.3895906138244879,0.2615253619642525,0.31898220565162644,2.907216208591791,False,37.95549725165387,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,98.79970665295292,True,True,True,True,False,True,False,False,False
1.0,6.5,200,2.0,0.5,True,0.38438627869605185,0.2615253619642525,0.31644657285273214,2.907216208591791,False,39.037279936131824,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,75.37140027566404,True,True,True,True,False,True,False,False,False
1.0,6.5,200,4.0,0.5,True,0.3795654313199198,0.2615253619642525,0.3141102921452124,2.907216208591791,False,40.98135771061595,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,62.656651778707136,True,True,True,True,False,True,False,False,False
1.0,6.5,200,8.0,0.5,True,0.39833888815129037,0.2615253619642525,0.3232752030325903,2.907216208591791,False,41.63510070856606,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.29927753022868,True,True,True,True,False,True,True,False,False
