rff_idx,fair_cfg_idx,seed_idx,axis
8621,0,0,anova108k_fair
8621,0,1,anova108k_fair
8621,0,2,anova108k_fair
8621,22,0,anova108k_fair
8621,22,1,anova108k_fair
8621,22,2,anova108k_fair
8621,43,0,anova108k_fair
8621,43,1,anova108k_fair
8621,43,2,anova108k_fair
8621,65,0,anova108k_fair
8621,65,1,anova108k_fair
8621,65,2,anova108k_fair
8621,86,0,anova108k_fair
8621,86,1,anova108k_fair
8621,86,2,anova108k_fair
8621,108,0,anova108k_fair
8621,108,1,anova108k_fair
8621,108,2,anova108k_fair
8621,129,0,anova108k_fair
8621,129,1,anova108k_fair
8621,129,2,anova108k_fair
8621,151,0,anova108k_fair
8621,151,1,anova108k_fair
8621,151,2,anova108k_fair
8621,172,0,anova108k_fair
8621,172,1,anova108k_fair
8621,172,2,anova108k_fair
8621,194,0,anova108k_fair
8621,194,1,anova108k_fair
8621,194,2,anova108k_fair
8621,215,0,anova108k_fair
8621,215,1,anova108k_fair
8621,215,2,anova108k_fair
8621,237,0,anova108k_fair
8621,237,1,anova108k_fair
8621,237,2,anova108k_fair
8621,258,0,anova108k_fair
8621,258,1,anova108k_fair
8621,258,2,anova108k_fair
8621,280,0,anova108k_fair
8621,280,1,anova108k_fair
8621,280,2,anova108k_fair
8621,302,0,anova108k_fair
8621,302,1,anova108k_fair
8621,302,2,anova108k_fair
8621,323,0,anova108k_fair
8621,323,1,anova108k_fair
8621,323,2,anova108k_fair
8621,345,0,anova108k_fair
8621,345,1,anova108k_fair
8621,345,2,anova108k_fair
8621,366,0,anova108k_fair
8621,366,1,anova108k_fair
8621,366,2,anova108k_fair
8621,388,0,anova108k_fair
8621,388,1,anova108k_fair
8621,388,2,anova108k_fair
8621,409,0,anova108k_fair
8621,409,1,anova108k_fair
8621,409,2,anova108k_fair
8621,431,0,anova108k_fair
8621,431,1,anova108k_fair
8621,431,2,anova108k_fair
8621,452,0,anova108k_fair
8621,452,1,anova108k_fair
8621,452,2,anova108k_fair
8621,474,0,anova108k_fair
8621,474,1,anova108k_fair
8621,474,2,anova108k_fair
8621,495,0,anova108k_fair
8621,495,1,anova108k_fair
8621,495,2,anova108k_fair
8621,517,0,anova108k_fair
8621,517,1,anova108k_fair
8621,517,2,anova108k_fair
8621,538,0,anova108k_fair
8621,538,1,anova108k_fair
8621,538,2,anova108k_fair
8621,560,0,anova108k_fair
8621,560,1,anova108k_fair
8621,560,2,anova108k_fair
8621,582,0,anova108k_fair
8621,582,1,anova108k_fair
8621,582,2,anova108k_fair
8621,603,0,anova108k_fair
8621,603,1,anova108k_fair
8621,603,2,anova108k_fair
8621,625,0,anova108k_fair
8621,625,1,anova108k_fair
8621,625,2,anova108k_fair
8621,646,0,anova108k_fair
8621,646,1,anova108k_fair
8621,646,2,anova108k_fair
8621,668,0,anova108k_fair
8621,668,1,anova108k_fair
8621,668,2,anova108k_fair
8621,689,0,anova108k_fair
8621,689,1,anova108k_fair
8621,689,2,anova108k_fair
8621,711,0,anova108k_fair
8621,711,1,anova108k_fair
8621,711,2,anova108k_fair
8621,732,0,anova108k_fair
8621,732,1,anova108k_fair
8621,732,2,anova108k_fair
8621,754,0,anova108k_fair
8621,754,1,anova108k_fair
8621,754,2,anova108k_fair
8621,775,0,anova108k_fair
8621,775,1,anova108k_fair
8621,775,2,anova108k_fair
8621,797,0,anova108k_fair
8621,797,1,anova108k_fair
8621,797,2,anova108k_fair
8621,818,0,anova108k_fair
8621,818,1,anova108k_fair
8621,818,2,anova108k_fair
8621,840,0,anova108k_fair
8621,840,1,anova108k_fair
8621,840,2,anova108k_fair
8685,0,0,anova108k_fair
8685,0,1,anova108k_fair
8685,0,2,anova108k_fair
8685,22,0,anova108k_fair
8685,22,1,anova108k_fair
8685,22,2,anova108k_fair
8685,43,0,anova108k_fair
8685,43,1,anova108k_fair
8685,43,2,anova108k_fair
8685,65,0,anova108k_fair
8685,65,1,anova108k_fair
8685,65,2,anova108k_fair
8685,86,0,anova108k_fair
8685,86,1,anova108k_fair
8685,86,2,anova108k_fair
8685,108,0,anova108k_fair
8685,108,1,anova108k_fair
8685,108,2,anova108k_fair
8685,129,0,anova108k_fair
8685,129,1,anova108k_fair
8685,129,2,anova108k_fair
8685,151,0,anova108k_fair
8685,151,1,anova108k_fair
8685,151,2,anova108k_fair
8685,172,0,anova108k_fair
8685,172,1,anova108k_fair
8685,172,2,anova108k_fair
8685,194,0,anova108k_fair
8685,194,1,anova108k_fair
8685,194,2,anova108k_fair
8685,215,0,anova108k_fair
8685,215,1,anova108k_fair
8685,215,2,anova108k_fair
8685,237,0,anova108k_fair
8685,237,1,anova108k_fair
8685,237,2,anova108k_fair
8685,258,0,anova108k_fair
8685,258,1,anova108k_fair
8685,258,2,anova108k_fair
8685,280,0,anova108k_fair
8685,280,1,anova108k_fair
8685,280,2,anova108k_fair
8685,302,0,anova108k_fair
8685,302,1,anova108k_fair
8685,302,2,anova108k_fair
8685,323,0,anova108k_fair
8685,323,1,anova108k_fair
8685,323,2,anova108k_fair
8685,345,0,anova108k_fair
8685,345,1,anova108k_fair
8685,345,2,anova108k_fair
8685,366,0,anova108k_fair
8685,366,1,anova108k_fair
8685,366,2,anova108k_fair
8685,388,0,anova108k_fair
8685,388,1,anova108k_fair
8685,388,2,anova108k_fair
8685,409,0,anova108k_fair
8685,409,1,anova108k_fair
8685,409,2,anova108k_fair
8685,431,0,anova108k_fair
8685,431,1,anova108k_fair
8685,431,2,anova108k_fair
8685,452,0,anova108k_fair
8685,452,1,anova108k_fair
8685,452,2,anova108k_fair
8685,474,0,anova108k_fair
8685,474,1,anova108k_fair
8685,474,2,anova108k_fair
8685,495,0,anova108k_fair
8685,495,1,anova108k_fair
8685,495,2,anova108k_fair
8685,517,0,anova108k_fair
8685,517,1,anova108k_fair
8685,517,2,anova108k_fair
8685,538,0,anova108k_fair
8685,538,1,anova108k_fair
8685,538,2,anova108k_fair
8685,560,0,anova108k_fair
8685,560,1,anova108k_fair
8685,560,2,anova108k_fair
8685,582,0,anova108k_fair
8685,582,1,anova108k_fair
8685,582,2,anova108k_fair
8685,603,0,anova108k_fair
8685,603,1,anova108k_fair
8685,603,2,anova108k_fair
8685,625,0,anova108k_fair
8685,625,1,anova108k_fair
8685,625,2,anova108k_fair
8685,646,0,anova108k_fair
8685,646,1,anova108k_fair
8685,646,2,anova108k_fair
8685,668,0,anova108k_fair
8685,668,1,anova108k_fair
8685,668,2,anova108k_fair
8685,689,0,anova108k_fair
8685,689,1,anova108k_fair
8685,689,2,anova108k_fair
8685,711,0,anova108k_fair
8685,711,1,anova108k_fair
8685,711,2,anova108k_fair
8685,732,0,anova108k_fair
8685,732,1,anova108k_fair
8685,732,2,anova108k_fair
8685,754,0,anova108k_fair
8685,754,1,anova108k_fair
8685,754,2,anova108k_fair
8685,775,0,anova108k_fair
8685,775,1,anova108k_fair
8685,775,2,anova108k_fair
8685,797,0,anova108k_fair
8685,797,1,anova108k_fair
8685,797,2,anova108k_fair
8685,818,0,anova108k_fair
8685,818,1,anova108k_fair
8685,818,2,anova108k_fair
8685,840,0,anova108k_fair
8685,840,1,anova108k_fair
8685,840,2,anova108k_fair
8700,0,0,anova108k_fair
8700,0,1,anova108k_fair
8700,0,2,anova108k_fair
8700,22,0,anova108k_fair
8700,22,1,anova108k_fair
8700,22,2,anova108k_fair
8700,43,0,anova108k_fair
8700,43,1,anova108k_fair
8700,43,2,anova108k_fair
8700,65,0,anova108k_fair
8700,65,1,anova108k_fair
8700,65,2,anova108k_fair
8700,86,0,anova108k_fair
8700,86,1,anova108k_fair
8700,86,2,anova108k_fair
8700,108,0,anova108k_fair
8700,108,1,anova108k_fair
8700,108,2,anova108k_fair
8700,129,0,anova108k_fair
8700,129,1,anova108k_fair
8700,129,2,anova108k_fair
8700,151,0,anova108k_fair
8700,151,1,anova108k_fair
8700,151,2,anova108k_fair
8700,172,0,anova108k_fair
8700,172,1,anova108k_fair
8700,172,2,anova108k_fair
8700,194,0,anova108k_fair
8700,194,1,anova108k_fair
8700,194,2,anova108k_fair
8700,215,0,anova108k_fair
8700,215,1,anova108k_fair
8700,215,2,anova108k_fair
8700,237,0,anova108k_fair
8700,237,1,anova108k_fair
8700,237,2,anova108k_fair
8700,258,0,anova108k_fair
8700,258,1,anova108k_fair
8700,258,2,anova108k_fair
8700,280,0,anova108k_fair
8700,280,1,anova108k_fair
8700,280,2,anova108k_fair
8700,302,0,anova108k_fair
8700,302,1,anova108k_fair
8700,302,2,anova108k_fair
8700,323,0,anova108k_fair
8700,323,1,anova108k_fair
8700,323,2,anova108k_fair
8700,345,0,anova108k_fair
8700,345,1,anova108k_fair
8700,345,2,anova108k_fair
8700,366,0,anova108k_fair
8700,366,1,anova108k_fair
8700,366,2,anova108k_fair
8700,388,0,anova108k_fair
8700,388,1,anova108k_fair
8700,388,2,anova108k_fair
8700,409,0,anova108k_fair
8700,409,1,anova108k_fair
8700,409,2,anova108k_fair
8700,431,0,anova108k_fair
8700,431,1,anova108k_fair
8700,431,2,anova108k_fair
8700,452,0,anova108k_fair
8700,452,1,anova108k_fair
8700,452,2,anova108k_fair
8700,474,0,anova108k_fair
8700,474,1,anova108k_fair
8700,474,2,anova108k_fair
8700,495,0,anova108k_fair
8700,495,1,anova108k_fair
8700,495,2,anova108k_fair
8700,517,0,anova108k_fair
8700,517,1,anova108k_fair
8700,517,2,anova108k_fair
8700,538,0,anova108k_fair
8700,538,1,anova108k_fair
8700,538,2,anova108k_fair
8700,560,0,anova108k_fair
8700,560,1,anova108k_fair
8700,560,2,anova108k_fair
8700,582,0,anova108k_fair
8700,582,1,anova108k_fair
8700,582,2,anova108k_fair
8700,603,0,anova108k_fair
8700,603,1,anova108k_fair
8700,603,2,anova108k_fair
8700,625,0,anova108k_fair
8700,625,1,anova108k_fair
8700,625,2,anova108k_fair
8700,646,0,anova108k_fair
8700,646,1,anova108k_fair
8700,646,2,anova108k_fair
8700,668,0,anova108k_fair
8700,668,1,anova108k_fair
8700,668,2,anova108k_fair
8700,689,0,anova108k_fair
8700,689,1,anova108k_fair
8700,689,2,anova108k_fair
8700,711,0,anova108k_fair
8700,711,1,anova108k_fair
8700,711,2,anova108k_fair
8700,732,0,anova108k_fair
8700,732,1,anova108k_fair
8700,732,2,anova108k_fair
8700,754,0,anova108k_fair
8700,754,1,anova108k_fair
8700,754,2,anova108k_fair
8700,775,0,anova108k_fair
8700,775,1,anova108k_fair
8700,775,2,anova108k_fair
8700,797,0,anova108k_fair
8700,797,1,anova108k_fair
8700,797,2,anova108k_fair
8700,818,0,anova108k_fair
8700,818,1,anova108k_fair
8700,818,2,anova108k_fair
8700,840,0,anova108k_fair
8700,840,1,anova108k_fair
8700,840,2,anova108k_fair
8711,0,0,anova108k_fair
8711,0,1,anova108k_fair
8711,0,2,anova108k_fair
8711,22,0,anova108k_fair
8711,22,1,anova108k_fair
8711,22,2,anova108k_fair
8711,43,0,anova108k_fair
8711,43,1,anova108k_fair
8711,43,2,anova108k_fair
8711,65,0,anova108k_fair
8711,65,1,anova108k_fair
8711,65,2,anova108k_fair
8711,86,0,anova108k_fair
8711,86,1,anova108k_fair
8711,86,2,anova108k_fair
8711,108,0,anova108k_fair
8711,108,1,anova108k_fair
8711,108,2,anova108k_fair
8711,129,0,anova108k_fair
8711,129,1,anova108k_fair
8711,129,2,anova108k_fair
8711,151,0,anova108k_fair
8711,151,1,anova108k_fair
8711,151,2,anova108k_fair
8711,172,0,anova108k_fair
8711,172,1,anova108k_fair
8711,172,2,anova108k_fair
8711,194,0,anova108k_fair
8711,194,1,anova108k_fair
8711,194,2,anova108k_fair
8711,215,0,anova108k_fair
8711,215,1,anova108k_fair
8711,215,2,anova108k_fair
8711,237,0,anova108k_fair
8711,237,1,anova108k_fair
8711,237,2,anova108k_fair
8711,258,0,anova108k_fair
8711,258,1,anova108k_fair
8711,258,2,anova108k_fair
8711,280,0,anova108k_fair
8711,280,1,anova108k_fair
8711,280,2,anova108k_fair
8711,302,0,anova108k_fair
8711,302,1,anova108k_fair
8711,302,2,anova108k_fair
8711,323,0,anova108k_fair
8711,323,1,anova108k_fair
8711,323,2,anova108k_fair
8711,345,0,anova108k_fair
8711,345,1,anova108k_fair
8711,345,2,anova108k_fair
8711,366,0,anova108k_fair
8711,366,1,anova108k_fair
8711,366,2,anova108k_fair
8711,388,0,anova108k_fair
8711,388,1,anova108k_fair
8711,388,2,anova108k_fair
8711,409,0,anova108k_fair
8711,409,1,anova108k_fair
8711,409,2,anova108k_fair
8711,431,0,anova108k_fair
8711,431,1,anova108k_fair
8711,431,2,anova108k_fair
8711,452,0,anova108k_fair
8711,452,1,anova108k_fair
8711,452,2,anova108k_fair
8711,474,0,anova108k_fair
8711,474,1,anova108k_fair
8711,474,2,anova108k_fair
8711,495,0,anova108k_fair
8711,495,1,anova108k_fair
8711,495,2,anova108k_fair
8711,517,0,anova108k_fair
8711,517,1,anova108k_fair
8711,517,2,anova108k_fair
8711,538,0,anova108k_fair
8711,538,1,anova108k_fair
8711,538,2,anova108k_fair
8711,560,0,anova108k_fair
8711,560,1,anova108k_fair
8711,560,2,anova108k_fair
8711,582,0,anova108k_fair
8711,582,1,anova108k_fair
8711,582,2,anova108k_fair
8711,603,0,anova108k_fair
8711,603,1,anova108k_fair
8711,603,2,anova108k_fair
8711,625,0,anova108k_fair
8711,625,1,anova108k_fair
8711,625,2,anova108k_fair
8711,646,0,anova108k_fair
8711,646,1,anova108k_fair
8711,646,2,anova108k_fair
8711,668,0,anova108k_fair
8711,668,1,anova108k_fair
8711,668,2,anova108k_fair
8711,689,0,anova108k_fair
8711,689,1,anova108k_fair
8711,689,2,anova108k_fair
8711,711,0,anova108k_fair
8711,711,1,anova108k_fair
8711,711,2,anova108k_fair
8711,732,0,anova108k_fair
8711,732,1,anova108k_fair
8711,732,2,anova108k_fair
8711,754,0,anova108k_fair
8711,754,1,anova108k_fair
8711,754,2,anova108k_fair
8711,775,0,anova108k_fair
8711,775,1,anova108k_fair
8711,775,2,anova108k_fair
8711,797,0,anova108k_fair
8711,797,1,anova108k_fair
8711,797,2,anova108k_fair
8711,818,0,anova108k_fair
8711,818,1,anova108k_fair
8711,818,2,anova108k_fair
8711,840,0,anova108k_fair
8711,840,1,anova108k_fair
8711,840,2,anova108k_fair
8796,0,0,anova108k_fair
8796,0,1,anova108k_fair
8796,0,2,anova108k_fair
8796,22,0,anova108k_fair
8796,22,1,anova108k_fair
8796,22,2,anova108k_fair
8796,43,0,anova108k_fair
8796,43,1,anova108k_fair
8796,43,2,anova108k_fair
8796,65,0,anova108k_fair
8796,65,1,anova108k_fair
8796,65,2,anova108k_fair
8796,86,0,anova108k_fair
8796,86,1,anova108k_fair
8796,86,2,anova108k_fair
8796,108,0,anova108k_fair
8796,108,1,anova108k_fair
8796,108,2,anova108k_fair
8796,129,0,anova108k_fair
8796,129,1,anova108k_fair
8796,129,2,anova108k_fair
8796,151,0,anova108k_fair
8796,151,1,anova108k_fair
8796,151,2,anova108k_fair
8796,172,0,anova108k_fair
8796,172,1,anova108k_fair
8796,172,2,anova108k_fair
8796,194,0,anova108k_fair
8796,194,1,anova108k_fair
8796,194,2,anova108k_fair
8796,215,0,anova108k_fair
8796,215,1,anova108k_fair
8796,215,2,anova108k_fair
8796,237,0,anova108k_fair
8796,237,1,anova108k_fair
8796,237,2,anova108k_fair
8796,258,0,anova108k_fair
8796,258,1,anova108k_fair
8796,258,2,anova108k_fair
8796,280,0,anova108k_fair
8796,280,1,anova108k_fair
8796,280,2,anova108k_fair
8796,302,0,anova108k_fair
8796,302,1,anova108k_fair
8796,302,2,anova108k_fair
8796,323,0,anova108k_fair
8796,323,1,anova108k_fair
8796,323,2,anova108k_fair
8796,345,0,anova108k_fair
8796,345,1,anova108k_fair
8796,345,2,anova108k_fair
8796,366,0,anova108k_fair
8796,366,1,anova108k_fair
8796,366,2,anova108k_fair
8796,388,0,anova108k_fair
8796,388,1,anova108k_fair
8796,388,2,anova108k_fair
8796,409,0,anova108k_fair
8796,409,1,anova108k_fair
8796,409,2,anova108k_fair
8796,431,0,anova108k_fair
8796,431,1,anova108k_fair
8796,431,2,anova108k_fair
8796,452,0,anova108k_fair
8796,452,1,anova108k_fair
8796,452,2,anova108k_fair
8796,474,0,anova108k_fair
8796,474,1,anova108k_fair
8796,474,2,anova108k_fair
8796,495,0,anova108k_fair
8796,495,1,anova108k_fair
8796,495,2,anova108k_fair
8796,517,0,anova108k_fair
8796,517,1,anova108k_fair
8796,517,2,anova108k_fair
8796,538,0,anova108k_fair
8796,538,1,anova108k_fair
8796,538,2,anova108k_fair
8796,560,0,anova108k_fair
8796,560,1,anova108k_fair
8796,560,2,anova108k_fair
8796,582,0,anova108k_fair
8796,582,1,anova108k_fair
8796,582,2,anova108k_fair
8796,603,0,anova108k_fair
8796,603,1,anova108k_fair
8796,603,2,anova108k_fair
8796,625,0,anova108k_fair
8796,625,1,anova108k_fair
8796,625,2,anova108k_fair
8796,646,0,anova108k_fair
8796,646,1,anova108k_fair
8796,646,2,anova108k_fair
8796,668,0,anova108k_fair
8796,668,1,anova108k_fair
8796,668,2,anova108k_fair
8796,689,0,anova108k_fair
8796,689,1,anova108k_fair
8796,689,2,anova108k_fair
8796,711,0,anova108k_fair
8796,711,1,anova108k_fair
8796,711,2,anova108k_fair
8796,732,0,anova108k_fair
8796,732,1,anova108k_fair
8796,732,2,anova108k_fair
8796,754,0,anova108k_fair
8796,754,1,anova108k_fair
8796,754,2,anova108k_fair
8796,775,0,anova108k_fair
8796,775,1,anova108k_fair
8796,775,2,anova108k_fair
8796,797,0,anova108k_fair
8796,797,1,anova108k_fair
8796,797,2,anova108k_fair
8796,818,0,anova108k_fair
8796,818,1,anova108k_fair
8796,818,2,anova108k_fair
8796,840,0,anova108k_fair
8796,840,1,anova108k_fair
8796,840,2,anova108k_fair
8837,0,0,anova108k_fair
8837,0,1,anova108k_fair
8837,0,2,anova108k_fair
8837,22,0,anova108k_fair
8837,22,1,anova108k_fair
8837,22,2,anova108k_fair
8837,43,0,anova108k_fair
8837,43,1,anova108k_fair
8837,43,2,anova108k_fair
8837,65,0,anova108k_fair
8837,65,1,anova108k_fair
8837,65,2,anova108k_fair
8837,86,0,anova108k_fair
8837,86,1,anova108k_fair
8837,86,2,anova108k_fair
8837,108,0,anova108k_fair
8837,108,1,anova108k_fair
8837,108,2,anova108k_fair
8837,129,0,anova108k_fair
8837,129,1,anova108k_fair
8837,129,2,anova108k_fair
8837,151,0,anova108k_fair
8837,151,1,anova108k_fair
8837,151,2,anova108k_fair
8837,172,0,anova108k_fair
8837,172,1,anova108k_fair
8837,172,2,anova108k_fair
8837,194,0,anova108k_fair
8837,194,1,anova108k_fair
8837,194,2,anova108k_fair
8837,215,0,anova108k_fair
8837,215,1,anova108k_fair
8837,215,2,anova108k_fair
8837,237,0,anova108k_fair
8837,237,1,anova108k_fair
8837,237,2,anova108k_fair
8837,258,0,anova108k_fair
8837,258,1,anova108k_fair
8837,258,2,anova108k_fair
8837,280,0,anova108k_fair
8837,280,1,anova108k_fair
8837,280,2,anova108k_fair
8837,302,0,anova108k_fair
8837,302,1,anova108k_fair
8837,302,2,anova108k_fair
8837,323,0,anova108k_fair
8837,323,1,anova108k_fair
8837,323,2,anova108k_fair
8837,345,0,anova108k_fair
8837,345,1,anova108k_fair
8837,345,2,anova108k_fair
8837,366,0,anova108k_fair
8837,366,1,anova108k_fair
8837,366,2,anova108k_fair
8837,388,0,anova108k_fair
8837,388,1,anova108k_fair
8837,388,2,anova108k_fair
8837,409,0,anova108k_fair
8837,409,1,anova108k_fair
8837,409,2,anova108k_fair
8837,431,0,anova108k_fair
8837,431,1,anova108k_fair
8837,431,2,anova108k_fair
8837,452,0,anova108k_fair
8837,452,1,anova108k_fair
8837,452,2,anova108k_fair
8837,474,0,anova108k_fair
8837,474,1,anova108k_fair
8837,474,2,anova108k_fair
8837,495,0,anova108k_fair
8837,495,1,anova108k_fair
8837,495,2,anova108k_fair
8837,517,0,anova108k_fair
8837,517,1,anova108k_fair
8837,517,2,anova108k_fair
8837,538,0,anova108k_fair
8837,538,1,anova108k_fair
8837,538,2,anova108k_fair
8837,560,0,anova108k_fair
8837,560,1,anova108k_fair
8837,560,2,anova108k_fair
8837,582,0,anova108k_fair
8837,582,1,anova108k_fair
8837,582,2,anova108k_fair
8837,603,0,anova108k_fair
8837,603,1,anova108k_fair
8837,603,2,anova108k_fair
8837,625,0,anova108k_fair
8837,625,1,anova108k_fair
8837,625,2,anova108k_fair
8837,646,0,anova108k_fair
8837,646,1,anova108k_fair
8837,646,2,anova108k_fair
8837,668,0,anova108k_fair
8837,668,1,anova108k_fair
8837,668,2,anova108k_fair
8837,689,0,anova108k_fair
8837,689,1,anova108k_fair
8837,689,2,anova108k_fair
8837,711,0,anova108k_fair
8837,711,1,anova108k_fair
8837,711,2,anova108k_fair
8837,732,0,anova108k_fair
8837,732,1,anova108k_fair
8837,732,2,anova108k_fair
8837,754,0,anova108k_fair
8837,754,1,anova108k_fair
8837,754,2,anova108k_fair
8837,775,0,anova108k_fair
8837,775,1,anova108k_fair
8837,775,2,anova108k_fair
8837,797,0,anova108k_fair
8837,797,1,anova108k_fair
8837,797,2,anova108k_fair
8837,818,0,anova108k_fair
8837,818,1,anova108k_fair
8837,818,2,anova108k_fair
8837,840,0,anova108k_fair
8837,840,1,anova108k_fair
8837,840,2,anova108k_fair
8844,0,0,anova108k_fair
8844,0,1,anova108k_fair
8844,0,2,anova108k_fair
8844,22,0,anova108k_fair
8844,22,1,anova108k_fair
8844,22,2,anova108k_fair
8844,43,0,anova108k_fair
8844,43,1,anova108k_fair
8844,43,2,anova108k_fair
8844,65,0,anova108k_fair
8844,65,1,anova108k_fair
8844,65,2,anova108k_fair
8844,86,0,anova108k_fair
8844,86,1,anova108k_fair
8844,86,2,anova108k_fair
8844,108,0,anova108k_fair
8844,108,1,anova108k_fair
8844,108,2,anova108k_fair
8844,129,0,anova108k_fair
8844,129,1,anova108k_fair
8844,129,2,anova108k_fair
8844,151,0,anova108k_fair
8844,151,1,anova108k_fair
8844,151,2,anova108k_fair
8844,172,0,anova108k_fair
8844,172,1,anova108k_fair
8844,172,2,anova108k_fair
8844,194,0,anova108k_fair
8844,194,1,anova108k_fair
8844,194,2,anova108k_fair
8844,215,0,anova108k_fair
8844,215,1,anova108k_fair
8844,215,2,anova108k_fair
8844,237,0,anova108k_fair
8844,237,1,anova108k_fair
8844,237,2,anova108k_fair
8844,258,0,anova108k_fair
8844,258,1,anova108k_fair
8844,258,2,anova108k_fair
8844,280,0,anova108k_fair
8844,280,1,anova108k_fair
8844,280,2,anova108k_fair
8844,302,0,anova108k_fair
8844,302,1,anova108k_fair
8844,302,2,anova108k_fair
8844,323,0,anova108k_fair
8844,323,1,anova108k_fair
8844,323,2,anova108k_fair
8844,345,0,anova108k_fair
8844,345,1,anova108k_fair
8844,345,2,anova108k_fair
8844,366,0,anova108k_fair
8844,366,1,anova108k_fair
8844,366,2,anova108k_fair
8844,388,0,anova108k_fair
8844,388,1,anova108k_fair
8844,388,2,anova108k_fair
8844,409,0,anova108k_fair
8844,409,1,anova108k_fair
8844,409,2,anova108k_fair
8844,431,0,anova108k_fair
8844,431,1,anova108k_fair
8844,431,2,anova108k_fair
8844,452,0,anova108k_fair
8844,452,1,anova108k_fair
8844,452,2,anova108k_fair
8844,474,0,anova108k_fair
8844,474,1,anova108k_fair
8844,474,2,anova108k_fair
8844,495,0,anova108k_fair
8844,495,1,anova108k_fair
8844,495,2,anova108k_fair
8844,517,0,anova108k_fair
8844,517,1,anova108k_fair
8844,517,2,anova108k_fair
8844,538,0,anova108k_fair
8844,538,1,anova108k_fair
8844,538,2,anova108k_fair
8844,560,0,anova108k_fair
8844,560,1,anova108k_fair
8844,560,2,anova108k_fair
8844,582,0,anova108k_fair
8844,582,1,anova108k_fair
8844,582,2,anova108k_fair
8844,603,0,anova108k_fair
8844,603,1,anova108k_fair
8844,603,2,anova108k_fair
8844,625,0,anova108k_fair
8844,625,1,anova108k_fair
8844,625,2,anova108k_fair
8844,646,0,anova108k_fair
8844,646,1,anova108k_fair
8844,646,2,anova108k_fair
8844,668,0,anova108k_fair
8844,668,1,anova108k_fair
8844,668,2,anova108k_fair
8844,689,0,anova108k_fair
8844,689,1,anova108k_fair
8844,689,2,anova108k_fair
8844,711,0,anova108k_fair
8844,711,1,anova108k_fair
8844,711,2,anova108k_fair
8844,732,0,anova108k_fair
8844,732,1,anova108k_fair
8844,732,2,anova108k_fair
8844,754,0,anova108k_fair
8844,754,1,anova108k_fair
8844,754,2,anova108k_fair
8844,775,0,anova108k_fair
8844,775,1,anova108k_fair
8844,775,2,anova108k_fair
8844,797,0,anova108k_fair
8844,797,1,anova108k_fair
8844,797,2,anova108k_fair
8844,818,0,anova108k_fair
8844,818,1,anova108k_fair
8844,818,2,anova108k_fair
8844,840,0,anova108k_fair
8844,840,1,anova108k_fair
8844,840,2,anova108k_fair
8874,0,0,anova108k_fair
8874,0,1,anova108k_fair
8874,0,2,anova108k_fair
8874,22,0,anova108k_fair
8874,22,1,anova108k_fair
8874,22,2,anova108k_fair
8874,43,0,anova108k_fair
8874,43,1,anova108k_fair
8874,43,2,anova108k_fair
8874,65,0,anova108k_fair
8874,65,1,anova108k_fair
8874,65,2,anova108k_fair
8874,86,0,anova108k_fair
8874,86,1,anova108k_fair
8874,86,2,anova108k_fair
8874,108,0,anova108k_fair
8874,108,1,anova108k_fair
8874,108,2,anova108k_fair
8874,129,0,anova108k_fair
8874,129,1,anova108k_fair
8874,129,2,anova108k_fair
8874,151,0,anova108k_fair
8874,151,1,anova108k_fair
8874,151,2,anova108k_fair
8874,172,0,anova108k_fair
8874,172,1,anova108k_fair
8874,172,2,anova108k_fair
8874,194,0,anova108k_fair
8874,194,1,anova108k_fair
8874,194,2,anova108k_fair
8874,215,0,anova108k_fair
8874,215,1,anova108k_fair
8874,215,2,anova108k_fair
8874,237,0,anova108k_fair
8874,237,1,anova108k_fair
8874,237,2,anova108k_fair
8874,258,0,anova108k_fair
8874,258,1,anova108k_fair
8874,258,2,anova108k_fair
8874,280,0,anova108k_fair
8874,280,1,anova108k_fair
8874,280,2,anova108k_fair
8874,302,0,anova108k_fair
8874,302,1,anova108k_fair
8874,302,2,anova108k_fair
8874,323,0,anova108k_fair
8874,323,1,anova108k_fair
8874,323,2,anova108k_fair
8874,345,0,anova108k_fair
8874,345,1,anova108k_fair
8874,345,2,anova108k_fair
8874,366,0,anova108k_fair
8874,366,1,anova108k_fair
8874,366,2,anova108k_fair
8874,388,0,anova108k_fair
8874,388,1,anova108k_fair
8874,388,2,anova108k_fair
8874,409,0,anova108k_fair
8874,409,1,anova108k_fair
8874,409,2,anova108k_fair
8874,431,0,anova108k_fair
8874,431,1,anova108k_fair
8874,431,2,anova108k_fair
8874,452,0,anova108k_fair
8874,452,1,anova108k_fair
8874,452,2,anova108k_fair
8874,474,0,anova108k_fair
8874,474,1,anova108k_fair
8874,474,2,anova108k_fair
8874,495,0,anova108k_fair
8874,495,1,anova108k_fair
8874,495,2,anova108k_fair
8874,517,0,anova108k_fair
8874,517,1,anova108k_fair
8874,517,2,anova108k_fair
8874,538,0,anova108k_fair
8874,538,1,anova108k_fair
8874,538,2,anova108k_fair
8874,560,0,anova108k_fair
8874,560,1,anova108k_fair
8874,560,2,anova108k_fair
8874,582,0,anova108k_fair
8874,582,1,anova108k_fair
8874,582,2,anova108k_fair
8874,603,0,anova108k_fair
8874,603,1,anova108k_fair
8874,603,2,anova108k_fair
8874,625,0,anova108k_fair
8874,625,1,anova108k_fair
8874,625,2,anova108k_fair
8874,646,0,anova108k_fair
